Gene	CUI	Source Databases	
ABCB1	C0013182	Drug Allergy	DisGeNet	
CYP2C9	C0013182	Drug Allergy	DisGeNet	
CYP2D6	C0013182	Drug Allergy	DisGeNet	
CYP3A4	C0013182	Drug Allergy	DisGeNet	
PTGS1	C0013182	Drug Allergy	DisGeNet	
UGT1A1	C0013182	Drug Allergy	DisGeNet	
UGT1A7	C0013182	Drug Allergy	DisGeNet	
UGT1A8	C0013182	Drug Allergy	DisGeNet	
UGT1A9	C0013182	Drug Allergy	DisGeNet	
UGT1A	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A1	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A10	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A6	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A7	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A8	C0011226	Hepatitis D Infection	DisGeNet	
UGT1A9	C0011226	Hepatitis D Infection	DisGeNet	
ABCB1	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A1	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A6	C0746883	Febrile Neutropenia	DisGeNet	
UGT1A7	C0746883	Febrile Neutropenia	DisGeNet	
ADRB2	C0002895	Anemia, Sickle Cell	DisGeNet	
CYP2C9	C0002895	Anemia, Sickle Cell	DisGeNet	
CYP2D6	C0002895	Anemia, Sickle Cell	DisGeNet	
HIF1A	C0002895	Anemia, Sickle Cell	DisGeNet	
SELE	C0002895	Anemia, Sickle Cell	DisGeNet	
UGT1A	C0002895	Anemia, Sickle Cell	DisGeNet	
UGT1A1	C0002895	Anemia, Sickle Cell	DisGeNet,PheGenI	
UGT1A10	C0002895	Anemia, Sickle Cell	PheGenI	
UGT1A6	C0002895	Anemia, Sickle Cell	PheGenI	
UGT1A7	C0002895	Anemia, Sickle Cell	PheGenI	
UGT1A8	C0002895	Anemia, Sickle Cell	PheGenI	
UGT1A9	C0002895	Anemia, Sickle Cell	PheGenI	
