node1	node2	edge_score	
DB01042	SLC7A5	1.0	
DB01042	SLC22A3	1.0	
SLC7A5		1.0
SLC22A3		1.0
Astrocytoma	SLC22A3	1.0	
Astrocytoma	SLC7A5	1.0	
Non-small cell lung carcinoma	SLC22A3	1.0	
Non-small cell lung carcinoma	SLC7A5	1.0	
Renal cell carcinoma, nonpapillary	SLC22A3	1.0	
Renal cell carcinoma, nonpapillary	SLC7A5	1.0	
Squamous cell carcinoma	SLC22A3	1.0	
Squamous cell carcinoma	SLC7A5	1.0	
Glioblastoma	SLC22A3	1.0	
Glioblastoma	SLC7A5	1.0	
Glioma	SLC22A3	1.0	
Glioma	SLC7A5	1.0	
Animal Mammary Neoplasms	SLC22A3	1.0	
Animal Mammary Neoplasms	SLC7A5	1.0	
Melanoma	SLC22A3	1.0	
Melanoma	SLC7A5	1.0	
Secondary hypertriglyceridemia	SLC22A3	1.0	
Secondary hypertriglyceridemia	SLC7A5	1.0	
Prostatic Neoplasms	SLC22A3	1.0	
Prostatic Neoplasms	SLC7A5	1.0	
Adenocarcinoma of lung	SLC22A3	1.0	
Adenocarcinoma of lung	SLC7A5	1.0	
Tumor Progression	SLC22A3	1.0	
Tumor Progression	SLC7A5	1.0	
Cholangiocarcinoma	SLC22A3	1.0	
Cholangiocarcinoma	SLC7A5	1.0	
Intrahepatic Cholangiocarcinoma	SLC22A3	1.0	
Intrahepatic Cholangiocarcinoma	SLC7A5	1.0	
Malignant tumor of prostate	SLC22A3	1.0	
Malignant tumor of prostate	SLC7A5	1.0	
Carcinogenesis	SLC22A3	1.0	
Carcinogenesis	SLC7A5	1.0	
Prostate carcinoma	SLC22A3	1.0	
Prostate carcinoma	SLC7A5	1.0	
Hepatocellular carcinoma	SLC22A3	1.0	
Hepatocellular carcinoma	SLC7A5	1.0	
Disorders of Sex Development	SLC22A3	1.0	
Isovaleryl-CoA dehydrogenase deficiency	SLC22A3	1.0	
Phenylketonuria	SLC7A5	1.0	
Renal interstitial fibrosis	SLC22A3	1.0	
Gonadoblastoma	SLC22A3	1.0	
Carcinosarcoma	SLC22A3	1.0	
Precursor cell lymphoblastic lymphoma	SLC7A5	1.0	
Yolk Sac Tumor	SLC22A3	1.0	
Bile duct cancer resectable	SLC7A5	1.0	
Phyllodes tumor, benign	SLC22A3	1.0	
Oropharyngeal squamous cell carcinoma	SLC22A3	1.0	
Osteochondritis dissecans	SLC22A3	1.0	
Nasopharyngeal cancer recurrent	SLC22A3	1.0	
Retroviridae Infections	SLC22A3	1.0	
Substance addiction and disorders	SLC22A3	1.0	
Obsessive-compulsive disorder	SLC22A3	1.0	
Alveolar cell carcinoma	SLC7A5	1.0	
Latent autoimmune diabetes mellitus in adult	SLC7A5	1.0	
