node1	node2	edge_score	
DB11091	GPX1	1.0	
DB11091	CAT	1.0	
CAT		1.0
EMG: myopathic abnormalities	CAT	1.0	
Abscess	CAT	1.0	
Acute pancreatitis	CAT	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	CAT	1.0	
Adenomas, multiple colorectal, 608456 (3)	CAT	1.0	
Albuminuria	CAT	1.0	
Alcohol dependence	CAT	1.0	
Alzheimer Disease	CAT	1.0	
Amyotrophic Lateral Sclerosis	CAT	1.0	
Refractory anaemia with excess blasts	CAT	1.0	
Aniridia 1	CAT	1.0	
Anxiety Disorders	CAT	1.0	
Aortic Diseases	CAT	1.0	
Arteriosclerosis	CAT	1.0	
Arthritis, Rheumatoid	CAT	1.0	
Rheumatoid arthritis	CAT	1.0	
Asbestosis	CAT	1.0	
Systemic aspergillosis	CAT	1.0	
Asthma	CAT	1.0	
Ataxia-telangiectasia syndrome	CAT	1.0	
Atherosclerosis	CAT	1.0	
Autism 15	CAT	1.0	
Bacteremia, susceptibility to, 2	CAT	1.0	
Pneumonia, Bacterial	CAT	1.0	
Barrett Esophagus	CAT	1.0	
Behcet Syndrome	CAT	1.0	
beta Thalassemia	CAT	1.0	
Bipolar affective disorder	CAT	1.0	
Malignant tumor of urinary bladder	CAT	1.0	
Brain neoplasm	CAT	1.0	
Breast-ovarian cancer, familial 1	CAT	1.0	
Bronchopulmonary Dysplasia	CAT	1.0	
Colon cancer	CAT	1.0	
Skin cancer	CAT	1.0	
Thyroid cancer, nonmedullary, 4	CAT	1.0	
Basal cell carcinoma	CAT	1.0	
Non-small cell lung carcinoma	CAT	1.0	
Squamous cell carcinoma	CAT	1.0	
Cardiovascular Diseases	CAT	1.0	
Neoplastic Cell Transformation	CAT	1.0	
Brain Ischemia	CAT	1.0	
Malignant tumor of cervix	CAT	1.0	
Cholestasis, benign recurrent intrahepatic 1	CAT	1.0	
Choriocarcinoma	CAT	1.0	
Congenital chromosomal disease	CAT	1.0	
Cockayne syndrome	CAT	1.0	
Colitis, Ulcerative	CAT	1.0	
Ulcerative colitis	CAT	1.0	
Neoplasm of the colon	CAT	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	CAT	1.0	
Cutis laxa, autosomal dominant 3	CAT	1.0	
Cystic Fibrosis	CAT	1.0	
Plaque, Atherosclerotic	CAT	1.0	
Seborheic dermatitis	CAT	1.0	
Diabetes Mellitus, Type 1	CAT	1.0	
Diabetes mellitus type 1	CAT	1.0	
Diabetes mellitus type 2	CAT	1.0	
Diabetic Angiopathies	CAT	1.0	
Diabetic Nephropathies	CAT	1.0	
Type 1 diabetic neuropathy	CAT	1.0	
Diabetic Retinopathy	CAT	1.0	
DNA Damage	CAT	1.0	
Down Syndrome	CAT	1.0	
Dyskinesia, Drug-Induced	CAT	1.0	
Hydrops, lactic acidosis, and sideroblastic anemia	CAT	1.0	
Experimental Autoimmune Encephalomyelitis	CAT	1.0	
Endometriosis	CAT	1.0	
Fanconi anemia	CAT	1.0	
Hepatic steatosis	CAT	1.0	
Fragile X syndrome	CAT	1.0	
Friedreich's ataxia	CAT	1.0	
Gastritis	CAT	1.0	
Gastroenteritis	CAT	1.0	
Glioma	CAT	1.0	
Gonorrhea	CAT	1.0	
Granulomatous disease, chronic, autosomal recessive, cytochrome b-negative	CAT	1.0	
Sensorineural hearing impairment	CAT	1.0	
Cardiac arrest	CAT	1.0	
Heart Failure	CAT	1.0	
Congestive heart failure	CAT	1.0	
Hepatitis	CAT	1.0	
Acute type B viral hepatitis	CAT	1.0	
Chronic hepatitis	CAT	1.0	
Wilson disease	CAT	1.0	
Herpes Simplex Infections	CAT	1.0	
Symptomatic human immunodeficiency virus infection	CAT	1.0	
Huntington's chorea	CAT	1.0	
Hyperalgesia	CAT	1.0	
Hyperglycemia	CAT	1.0	
Hypertension	CAT	1.0	
Hyperthyroidism	CAT	1.0	
Hypotension	CAT	1.0	
Male infertility	CAT	1.0	
Mammary Ductal Carcinoma	CAT	1.0	
Inflammation	CAT	1.0	
Influenza	CAT	1.0	
Insulin Resistance	CAT	1.0	
Insulinoma	CAT	1.0	
Ischemia	CAT	1.0	
Keratoconus	CAT	1.0	
Kidney Calculi	CAT	1.0	
