Gene	CUI	Source Databases	
IGFBP3	C0001122	Acidosis	DisGeNet	
INSR	C0001122	Acidosis	HumPhenOnt	
IGFBP3	C0001206	Acromegaly	DisGeNet	
INSR	C0001206	Acromegaly	DisGeNet	
IGFBP3	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
INSR	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
IGFBP3	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
INSR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
IGFBP3	C0002395	Alzheimer Disease	DisGeNet	
INSR	C0002395	Alzheimer Disease	DisGeNet	
IGFBP3	C0004153	Atherosclerosis	DisGeNet	
INSR	C0004153	Atherosclerosis	DisGeNet	
IGFBP3	C0005684	Malignant tumor of urinary bladder	DisGeNet	
INSR	C0005684	Malignant tumor of urinary bladder	DisGeNet	
IGFBP3	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
INSR	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
IGFBP3	C0007103	Malignant neoplasm of endometrium	DisGeNet	
INSR	C0007103	Malignant neoplasm of endometrium	DisGeNet	
IGFBP3	C0007131	Non-small cell lung carcinoma	DisGeNet	
INSR	C0007131	Non-small cell lung carcinoma	DisGeNet	
IGFBP3	C0007137	Squamous cell carcinoma	DisGeNet	
INSR	C0007137	Squamous cell carcinoma	DisGeNet	
IGFBP3	C0009402	Colorectal cancer 1	DisGeNet	
INSR	C0009402	Colorectal cancer 1	DisGeNet	
IGFBP3	C0009404	Colorectal Neoplasms	DisGeNet	
INSR	C0009404	Colorectal Neoplasms	DisGeNet	
IGFBP3	C0010417	Cryptorchidism	DisGeNet	
INSR	C0010417	Cryptorchidism	HumPhenOnt	
IGFBP3	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
INSR	C0011849	Diabetes Mellitus, Type 1	DisGeNet,HumPhenOnt	
IGFBP3	C0011860	Diabetes mellitus type 2	DisGeNet	
INSR	C0011860	Diabetes mellitus type 2	DisGeNet,HumPhenOnt	
IGFBP3	C0011884	Diabetic Retinopathy	DisGeNet	
INSR	C0011884	Diabetic Retinopathy	PheGenI	
IGFBP3	C0013336	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	DisGeNet	
INSR	C0013336	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	HumPhenOnt	
IGFBP3	C0014175	Endometriosis	DisGeNet	
INSR	C0014175	Endometriosis	DisGeNet	
IGFBP3	C0015544	Failure to thrive	DisGeNet	
INSR	C0015544	Failure to thrive	HumPhenOnt	
IGFBP3	C0015672	Fatigue	DisGeNet	
INSR	C0015672	Fatigue	HumPhenOnt	
IGFBP3	C0015934	Intrauterine growth retardation	DisGeNet	
INSR	C0015934	Intrauterine growth retardation	HumPhenOnt	
IGFBP3	C0017638	Glioma	DisGeNet	
INSR	C0017638	Glioma	DisGeNet	
IGFBP3	C0020459	Hyperinsulinemia	DisGeNet	
INSR	C0020459	Hyperinsulinemia	DisGeNet,HumPhenOnt	
IGFBP3	C0020538	Hypertension	DisGeNet	
INSR	C0020538	Hypertension	DisGeNet	
IGFBP3	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet	
INSR	C0020615	Hypoglycemia, neonatal, simulating foetopathia diabetica	DisGeNet,HumPhenOnt	
IGFBP3	C0021368	Inflammation	DisGeNet	
INSR	C0021368	Inflammation	DisGeNet	
IGFBP3	C0022658	Kidney Diseases	DisGeNet	
INSR	C0022658	Kidney Diseases	DisGeNet	
IGFBP3	C0023895	Liver Diseases	DisGeNet	
INSR	C0023895	Liver Diseases	DisGeNet	
IGFBP3	C0023903	Neoplasm of the liver	DisGeNet	
INSR	C0023903	Neoplasm of the liver	DisGeNet	
IGFBP3	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
INSR	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
IGFBP3	C0024667	Animal Mammary Neoplasms	DisGeNet	
INSR	C0024667	Animal Mammary Neoplasms	DisGeNet	
IGFBP3	C0027627	Secondary hypertriglyceridemia	DisGeNet	
INSR	C0027627	Secondary hypertriglyceridemia	DisGeNet	
IGFBP3	C0028754	Obesity	DisGeNet	
INSR	C0028754	Obesity	DisGeNet	
IGFBP3	C0032002	Abnormality of the pituitary gland	DisGeNet	
INSR	C0032002	Abnormality of the pituitary gland	HumPhenOnt	
IGFBP3	C0033578	Prostatic Neoplasms	DisGeNet	
INSR	C0033578	Prostatic Neoplasms	DisGeNet	
