node1	node2	edge_score	
DB00999	CA2	1.0	
DB00999	SLC22A6	1.0	
DB00999	CA1	1.0	
DB00999	SLC12A3	1.0	
DB00999	KCNMA1	1.0	
KCNMA1	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.904977499353
SLC12A3		1.0
KCNMA1		1.0
Primary hyperaldosteronism	KCNMA1	1.0	
Primary hyperaldosteronism	SLC12A3	1.0	
Essential hypertension	KCNMA1	1.0	
Essential hypertension	SLC12A3	1.0	
Familial hypokalemia-hypomagnesemia	SLC12A3	1.0	
Treacher Collins syndrome	SLC12A3	1.0	
Bladder neck obstruction	KCNMA1	1.0	
Chondrocalcinosis	SLC12A3	1.0	
Renal tubular acidosis, distal, autosomal dominant	KCNMA1	1.0	
Metabolic Bone Disorder	KCNMA1	1.0	
Abnormal urine output	SLC12A3	1.0	
Hypervolemia	SLC12A3	1.0	
Germinoma	SLC12A3	1.0	
Abnormal drinking behavior	SLC12A3	1.0	
Abnormality of renal excretion	SLC12A3	1.0	
Complete trisomy 18 syndrome	KCNMA1	1.0	
Noonan syndrome with multiple lentigines	SLC12A3	1.0	
Alkalosis	SLC12A3	1.0	
Polyuria	SLC12A3	1.0	
Dialeptic seizures	KCNMA1	1.0	
{TSC2 angiomyolipomas, renal, modifier of}, 613254 (3)	SLC12A3	1.0	
Tubulointerstitial nephritis	SLC12A3	1.0	
Abnormality of potassium homeostasis	SLC12A3	1.0	
Hypokalemia	SLC12A3	1.0	
Polydipsia	SLC12A3	1.0	
EEG with generalized epileptiform discharges	KCNMA1	1.0	
Abnormality of urine calcium concentration	SLC12A3	1.0	
Toxic Shock Syndrome	KCNMA1	1.0	
Lymphangiomyomatosis	SLC12A3	1.0	
EEG with irregular generalized spike and wave complexes	KCNMA1	1.0	
Abnormality of monovalent inorganic cation homeostasis	SLC12A3	1.0	
Cortical dysplasia, complex, with other brain malformations 3	SLC12A3	1.0	
Aortic valve disease 2	SLC12A3	1.0	
Multisystem disorder	SLC12A3	1.0	
Diaphragmatic hernia	KCNMA1	1.0	
Renal tubular dysfunction	SLC12A3	1.0	
Ovarian Serous Adenocarcinoma	KCNMA1	1.0	
Epilepsy	KCNMA1	1.0	
Epilepsy	SLC12A3	1.0	
EMG: myopathic abnormalities	KCNMA1	1.0	
EMG: myopathic abnormalities	SLC12A3	1.0	
Bicuspid aortic valve	SLC12A3	1.0	
Epilepsy, generalized, with febrile seizures plus, type 6 (2)	KCNMA1	1.0	
Generalized muscle weakness	SLC12A3	1.0	
Hirschsprung disease 1	SLC12A3	1.0	
Abnormal consumption behavior	SLC12A3	1.0	
Hypercalciuria	SLC12A3	1.0	
Nephrocalcinosis	SLC12A3	1.0	
Epithelial hyperplasia of skin	SLC12A3	1.0	
Absence seizures	KCNMA1	1.0	
Increased analgesia from kappa-opioid receptor agonist, female-specific	SLC12A3	1.0	
Juvenile onset	SLC12A3	1.0	
Chordoma	SLC12A3	1.0	
Adenocarcinoma of lung	KCNMA1	1.0	
Adenocarcinoma of lung	SLC12A3	1.0	
Muscle cramps	SLC12A3	1.0	
Paralysis	SLC12A3	1.0	
Generalized tonic-clonic seizures	KCNMA1	1.0	
Paresthesia	SLC12A3	1.0	
Abnormal urinary electrolyte concentration	SLC12A3	1.0	
Lethargy	KCNMA1	1.0	
NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)	SLC12A3	1.0	
Hamartoma	SLC12A3	1.0	
Fibrinogen Adverse Event	KCNMA1	1.0	
Abnormality of calcium homeostasis	SLC12A3	1.0	
Chorea, childhood-onset, with psychomotor retardation	KCNMA1	1.0	
Abnormality of divalent inorganic cation homeostasis	SLC12A3	1.0	
Tauopathies	SLC12A3	1.0	
Impotence	KCNMA1	1.0	
Obesity, severe, 601665 (3)	KCNMA1	1.0	
Metastatic malignant neoplasm to brain	KCNMA1	1.0	
Generalized seizures	KCNMA1	1.0	
Disseminated Malignant Neoplasm	KCNMA1	1.0	
Ectopic calcification	SLC12A3	1.0	
Hirschsprung Disease	SLC12A3	1.0	
Secondary hyperparathyroidism	KCNMA1	1.0	
Tumor Initiation	KCNMA1	1.0	
Status epilepticus	KCNMA1	1.0	
Sensory neuropathy	SLC12A3	1.0	
Abdominal pain	SLC12A3	1.0	
Tuberous sclerosis syndrome	SLC12A3	1.0	
Abnormality of cation homeostasis	SLC12A3	1.0	
Vomiting	SLC12A3	1.0	
Renal cell carcinoma, nonpapillary	KCNMA1	1.0	
Renal cell carcinoma, nonpapillary	SLC12A3	1.0	
Abnormality of ion homeostasis	SLC12A3	1.0	
Craniosynostoses	KCNMA1	1.0	
EEG abnormality	KCNMA1	1.0	
Hearing Loss, Mixed Conductive-Sensorineural	KCNMA1	1.0	
Seizures, Febrile	KCNMA1	1.0	
Seizures, Febrile	SLC12A3	1.0	
Abnormality of central nervous system electrophysiology	KCNMA1	1.0	
Stage 5 chronic kidney disease	SLC12A3	1.0	
Hypertension	KCNMA1	1.0	
Hypertension	SLC12A3	1.0	
Narcolepsy	KCNMA1	1.0	
Diabetic Retinopathy	SLC12A3	1.0	
Hypospadias	KCNMA1	1.0	
Abnormality of acid-base homeostasis	SLC12A3	1.0	
Abnormal nervous system electrophysiology	KCNMA1	1.0	
Hypoxia	KCNMA1	1.0	
