Gene	CUI	Source Databases	
CYP2B6	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP2C19	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP2C9	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A4	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A5	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP1A2	C0686347	Tardive Dyskinesia	DisGeNet	
CYP2B6	C0686347	Tardive Dyskinesia	DisGeNet	
CYP3A4	C0686347	Tardive Dyskinesia	DisGeNet	
CYP3A5	C0686347	Tardive Dyskinesia	DisGeNet	
SLC6A3	C0686347	Tardive Dyskinesia	DisGeNet	
CYP1A2	C0152115	Orofacial dyskinesia	DisGeNet	
CYP2B6	C0152115	Orofacial dyskinesia	DisGeNet	
CYP3A4	C0152115	Orofacial dyskinesia	DisGeNet	
CYP3A5	C0152115	Orofacial dyskinesia	DisGeNet	
SLC6A3	C0152115	Orofacial dyskinesia	DisGeNet	
CYP2C19	C0013182	Drug Allergy	DisGeNet	
CYP2C9	C0013182	Drug Allergy	DisGeNet	
CYP3A4	C0013182	Drug Allergy	DisGeNet	
CYP3A5	C0013182	Drug Allergy	DisGeNet	
SLC6A3	C0013182	Drug Allergy	DisGeNet	
CYP2C19	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A5	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0011206	Cocaine delirium	DisGeNet	
CYP3A5	C0011206	Cocaine delirium	DisGeNet	
SLC6A3	C0011206	Cocaine delirium	DisGeNet	
CYP1A2	C0221765	Chronic schizophrenia	DisGeNet	
CYP3A4	C0221765	Chronic schizophrenia	DisGeNet	
SLC6A3	C0221765	Chronic schizophrenia	DisGeNet	
CYP2C19	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP2C9	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP3A5	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP2B6	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP2C19	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP3A4	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP1A2	C0206139	Lichen Planus, Oral	DisGeNet	
CYP2B6	C0206139	Lichen Planus, Oral	DisGeNet	
CYP2C19	C0206139	Lichen Planus, Oral	DisGeNet	
CYP2C9	C0206139	Lichen Planus, Oral	DisGeNet	
CYP2B6	C0751956	Acute Cerebrovascular Accidents	DisGeNet	
CYP2C19	C0751956	Acute Cerebrovascular Accidents	DisGeNet	
CYP2C9	C0751956	Acute Cerebrovascular Accidents	DisGeNet	
CYP1A2	C0040053	Thrombosis	DisGeNet	
CYP2B6	C0040053	Thrombosis	DisGeNet	
CYP2C19	C0040053	Thrombosis	DisGeNet	
CYP2C9	C0040053	Thrombosis	DisGeNet	
CYP3A5	C0040053	Thrombosis	DisGeNet	
CYP2B6	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
CYP2C19	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
CYP2C9	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
SLC6A3	C0038644	SUDDEN INFANT DEATH SYNDROME	DisGeNet	
