rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
46	Acute postoperative pain	C0030201	5	37	3.2447406983493465e-09	2.22222222222e-05	ADRA1A,ADRB2,CYP2D6,SLC6A4,TNF
48	Weight Loss Adverse Event	C2911645	5	46	1.2577628272225638e-08	2.31884057971e-05	ADRA2A,ADRB2,SLC6A2,SLC6A4,TNF
49	Fibromyalgia	C0016053	5	48	1.6339927633168827e-08	2.36714975845e-05	ADRA1A,ADRB2,SLC6A3,SLC6A4,TNF
51	Prenatal Exposure Delayed Effects	C0033054	5	52	2.6775024308811624e-08	2.46376811594e-05	ADRB2,CYP2D6,SLC6A3,SLC6A4,TNF
52	Low Tension Glaucoma	C0152136	5	54	3.379070256936956e-08	2.51207729469e-05	ADRA1A,ADRA2A,ADRB1,ADRB2,TNF
53	Behavior Disorders	C0004930	4	27	3.466889686443153e-08	2.56038647343e-05	ADRA2A,SLC6A2,SLC6A3,SLC6A4
57	Oral aphthae	C0038363	4	30	6.064569180175283e-08	2.75362318841e-05	IL2,LTA,SLC6A4,TNF
60	Meningococcal Infections	C0025303	5	62	7.864865181339553e-08	2.89855072464e-05	ADRB1,ADRB2,LST1,LTA,TNF
61	Methamphetamine abuse	C0013146	6	105	8.370488324693781e-08	2.94685990338e-05	ADRA1A,CYP2D6,SLC6A2,SLC6A3,SLC6A4,TNF
62	Obstructive sleep apnea	C0520679	7	166	1.1955477496883304e-07	2.99516908213e-05	ADRA2A,ADRB1,ADRB2,CYP2D6,LTB,SLC6A4,TNF
64	Occupational Diseases	C0028797	5	68	1.3770913531718776e-07	3.09178743961e-05	ADRB1,ADRB2,CYP2D6,SLC6A4,TNF
65	Chronic schizophrenia	C0221765	4	36	1.57880767459595e-07	3.14009661836e-05	ADRA1A,CYP2D6,SLC6A3,TNF
70	Personality disorder	C0031212	4	38	2.0905955300243306e-07	3.38164251208e-05	ADRB1,CYP2D6,SLC6A2,SLC6A4
71	Depressive Symptoms	C0086132	6	122	2.3488290989970295e-07	3.42995169082e-05	ADRB2,CYP2D6,IL2,SLC6A3,SLC6A4,TNF
72	Postoperative Complications	C0032787	5	75	2.4845638446624463e-07	3.47826086957e-05	CYP2D6,IL2,LTA,SLC6A4,TNF
73	Tourette Syndrome	C0040517	6	131	3.8157885928757906e-07	3.52657004831e-05	ADRA1A,ADRA2A,SLC6A2,SLC6A3,SLC6A4,TNF
74	Musculoskeletal Diseases	C0026857	6	132	4.018051417142843e-07	3.57487922705e-05	ADRB2,CYP2D6,IL2,LST1,SLC6A4,TNF
82	Pregnancy Complications, Hematologic	C0032964	6	133	4.2295383317902946e-07	3.961352657e-05	ADRB2,CYP2D6,IL2,LST1,SLC6A4,TNF
