Gene	CUI	Source Databases	
ADRA1A	C0013146	Methamphetamine abuse	DisGeNet	
ALB	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A2	C0013146	Methamphetamine abuse	DisGeNet	
ADRA1A	C0020649	Hypotension	DisGeNet	
ADRA1B	C0020649	Hypotension	DisGeNet	
ALB	C0020649	Hypotension	DisGeNet,HumPhenOnt	
ADRA1A	C0152020	Gastroparesis	DisGeNet	
ADRA1B	C0152020	Gastroparesis	DisGeNet	
ADRA1A	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ADRA1A	C0085580	Essential hypertension	DisGeNet	
ADRA1B	C0085580	Essential hypertension	DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
ADRA1A	C0040517	Tourette Syndrome	DisGeNet	
SLC6A2	C0040517	Tourette Syndrome	DisGeNet	
ADRA1A	C1272641	Systemic arterial pressure	DisGeNet	
ADRA1B	C1272641	Systemic arterial pressure	DisGeNet	
SLC6A2	C1272641	Systemic arterial pressure	DisGeNet	
ADRA1A	C0032460	Polycystic Ovary Syndrome	DisGeNet	
ADRA1B	C0032460	Polycystic Ovary Syndrome	DisGeNet	
ALB	C0032460	Polycystic Ovary Syndrome	DisGeNet	
ADRA1A	C1263846	Attention deficit hyperactivity disorder	DisGeNet	
ADRA1B	C1263846	Attention deficit hyperactivity disorder	DisGeNet	
SLC6A2	C1263846	Attention deficit hyperactivity disorder	DisGeNet	
ADRA1A	C0220659	 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	DisGeNet	
SLC6A2	C1827377	Slow acetylator due to N-acetyltransferase enzyme variant	DisGeNet	
ADRA1A	C1864100	Pseudohypoparathyroidism, type IB, 603233 (3)	DisGeNet	
ADRA1A	C0020445	Familial hypercholesterolemia	DisGeNet	
ALB	C0020445	Familial hypercholesterolemia	DisGeNet	
SLC6A2	C0011436	Dentinogenesis imperfecta	DisGeNet	
ADRA1A	C0036396	Chronic sciatica	DisGeNet	
SLC6A2	C0154409	Recurrent major depressive episodes	DisGeNet	
SLC6A2	C0264423	Asthma, Occupational	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
SLC6A2	C0004930	Behavior Disorders	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ADRA1A	C0030517	Disorders of parathyroid gland	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
ADRA1A	C0598428	genetic hypertension	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
ADRA1A	C0020071	Hereditary Sensory Autonomic Neuropathy, Type 1	DisGeNet	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
ADRA1A	C0005694	Bladder neck obstruction	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
SLC6A2	C3266076	Orofacial cleft	DisGeNet	
KRT9	C0043037	Verrucae	HumPhenOnt	
ADRA1A	C0235290	Taste bitter	DisGeNet	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
ADRA1A	C1141890	Congenital long QT syndrome	DisGeNet	
KRT9	C1856954	Plantar hyperkeratosis	HumPhenOnt	
ADRA1A	C0022661	Kidney Failure, Chronic	DisGeNet	
ADRA1B	C0022661	Kidney Failure, Chronic	DisGeNet	
ALB	C0022661	Kidney Failure, Chronic	DisGeNet	
SLC6A2	C0004030	Systemic aspergillosis	DisGeNet	
ALB	C0031039	Pericardial effusion	DisGeNet	
ADRA1A	C0392164	Pulmonary Cystic Fibrosis	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
ALB	C0206734	Hemangioblastoma	DisGeNet	
ADRA1A	C0221765	Chronic schizophrenia	DisGeNet	
ADRA1A	C0342345	Hypoparathyroidism - autosomal dominant	DisGeNet	
ADRA1A	C0030201	Acute postoperative pain	DisGeNet	
ADRA1A	C0001314	Acute disease of cardiovascular system	DisGeNet	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
SLC6A2	C0031212	Personality disorder	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ADRA1A	C0235480	Paroxysmal atrial fibrillation	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
ADRA1A	C0268318	Cholestasis of pregnancy	DisGeNet	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
ADRA1B	C0235032	Neurotoxicity Syndromes	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
ADRA1A	C0024031	Low back pain	DisGeNet	
ADRA1A	C0162283	Nephrogenic diabetes insipidus, autosomal	DisGeNet	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
SLC6A2	C0012739	Disseminated intravascular coagulation	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
ALB	C1298180	Single tumor	DisGeNet	
ALB	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
KRT9	C0037277	Skin Diseases, Genetic	DisGeNet	
SLC6A2	C2911645	Weight Loss Adverse Event	DisGeNet	
ALB	C0740380	Varicella zoster	DisGeNet	
ALB	C1260959	Drusen	DisGeNet	
ADRA1A	C0016053	Fibromyalgia	DisGeNet	
KRT9	C0151669	Increased antibody level in blood	HumPhenOnt	
ALB	C3714619	Insulin resistance syndrome	DisGeNet	
ADRA1A	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
SLC6A2	C4022952	Abnormal autonomic nervous system physiology	HumPhenOnt	
ALB	C0027720	Nephrosis	DisGeNet	
ADRA1B	C0038012	Spondylitis, Ankylosing	PheGenI	
ADRA1A	C0018802	Congestive heart failure	DisGeNet	
ALB	C0018802	Congestive heart failure	DisGeNet	
SLC6A2	C0018802	Congestive heart failure	DisGeNet	
ALB	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
ALB	C0221002	Primary hyperparathyroidism	DisGeNet	
