Gene	CUI	Source Databases	
BCHE	C2911647	Weight Gain Adverse Event	DisGeNet	
GRIN3A	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR3A	C2911647	Weight Gain Adverse Event	DisGeNet	
SLC6A3	C2911647	Weight Gain Adverse Event	DisGeNet	
GRIN3A	C0028043	Nicotine Dependence	DisGeNet	
HTR3A	C0028043	Nicotine Dependence	DisGeNet	
SLC6A3	C0028043	Nicotine Dependence	DisGeNet	
GRIN3A	C0011206	Cocaine delirium	DisGeNet	
SLC6A3	C0011206	Cocaine delirium	DisGeNet	
HTR3A	C2267227	Bulimia nervosa 1	DisGeNet	
SLC6A3	C2267227	Bulimia nervosa 1	DisGeNet	
BCHE	C1842937	Aural atresia, congenital	DisGeNet	
GRIN3A	C1842937	Aural atresia, congenital	DisGeNet	
HTR3A	C0013395	Dyspepsia	DisGeNet	
SCN10A	C0013395	Dyspepsia	DisGeNet	
BCHE	C0600427	Cocaine Dependence	DisGeNet	
SLC6A3	C0600427	Cocaine Dependence	DisGeNet	
BCHE	C0043094	Increased body weight	DisGeNet	
GRIN3A	C0043094	Increased body weight	DisGeNet	
HTR3A	C0043094	Increased body weight	DisGeNet	
SLC6A3	C0043094	Increased body weight	DisGeNet	
HTR3A	C0003944	As If Personality	DisGeNet	
SLC6A3	C0003944	As If Personality	DisGeNet	
HTR3A	C0019337	Heroin Dependence	DisGeNet	
SLC6A3	C0019337	Heroin Dependence	DisGeNet	
HTR3A	C0029421	Osteochondritis dissecans	DisGeNet	
SLC6A3	C0029421	Osteochondritis dissecans	DisGeNet	
HTR3A	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
SLC6A3	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
HTR3A	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
SLC6A3	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
HTR3A	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
SLC6A3	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
HTR3A	C2700438	Major affective disorder 7	DisGeNet	
SLC6A3	C2700438	Major affective disorder 7	DisGeNet	
HTR3A	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
SLC6A3	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
HTR3A	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
SLC6A3	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
HTR3A	C0013473	Eating disorder	DisGeNet	
SLC6A3	C0013473	Eating disorder	DisGeNet	
HTR3A	C0236733	Amphetamine-Related Disorders	DisGeNet	
SLC6A3	C0236733	Amphetamine-Related Disorders	DisGeNet	
HTR3A	C0028768	Obsessive-compulsive disorder	DisGeNet	
SLC6A3	C0028768	Obsessive-compulsive disorder	DisGeNet	
BCHE	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A3	C0013146	Methamphetamine abuse	DisGeNet	
HTR3A	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A3	C0003125	Anorexia nervosa 1	DisGeNet	
BCHE	C0236736	Cocaine-Related Disorders	DisGeNet	
SLC6A3	C0236736	Cocaine-Related Disorders	DisGeNet	
GRIN3A	C0242350	Impotence	DisGeNet	
SLC6A3	C0242350	Impotence	DisGeNet	
BCHE	C1853562	Adult onset ataxia with oculomotor apraxia	DisGeNet	
SCN10A	C1853562	Adult onset ataxia with oculomotor apraxia	HumPhenOnt	
HTR3A	C0040517	Tourette Syndrome	DisGeNet	
SLC6A3	C0040517	Tourette Syndrome	DisGeNet	
BCHE	C0752347	Lewy Body Disease	DisGeNet	
SLC6A3	C0752347	Lewy Body Disease	DisGeNet	
SLC6A3	C0018523	Pigmentary pallidal degeneration	DisGeNet	
SLC6A3	C0752121	Spinocerebellar ataxia 2	DisGeNet	
SLC6A3	C0004930	Behavior Disorders	DisGeNet	
SLC6A3	C0006370	Bulimia	DisGeNet	
SLC6A3	C1456784	Paranoia	DisGeNet	
SLC6A3	C1837658	Delayed gross motor development	HumPhenOnt	
SLC6A3	C0270549	Generalized anxiety disorder	DisGeNet	
SLC6A3	C0038586	Substance Use Disorders	DisGeNet	
SLC6A3	C0236663	Alcohol withdrawal syndrome	DisGeNet	
SLC6A3	C0426980	Motor symptoms	DisGeNet	
BCHE	C0877008	Enzyme inhibition disorder	DisGeNet	
SLC6A3	C0439857	 {Nicotine dependence, protection against}, 188890 (3)	DisGeNet	
SLC6A3	C0003431	Antisocial Personality Disorder	DisGeNet	
BCHE	C0220603	childhood brain tumor	DisGeNet	
SLC6A3	C0234366	Ataxic	DisGeNet	
HTR3A	C0687132	heavy drinking	DisGeNet	
BCHE	C0008728	Churg-Strauss Syndrome	DisGeNet	
SLC6A3	C0221765	Chronic schizophrenia	DisGeNet	
BCHE	C0424295	Hyperactivity	DisGeNet	
SLC6A3	C0424295	Hyperactivity	DisGeNet	
SLC6A3	C4021761	Morphological abnormality of the pyramidal tract	HumPhenOnt	
BCHE	C0235032	Neurotoxicity Syndromes	DisGeNet	
HTR3A	C0524662	Opiate Addiction	DisGeNet	
SCN10A	C0009806	Constipation	HumPhenOnt	
SLC6A3	C0009806	Constipation	HumPhenOnt	
GRIN3A	C0009676	Confusion	DisGeNet	
BCHE	C1135868	Gestational trophoblastic disease	DisGeNet	
GRIN3A	C0010051	Coronary artery aneurysm	DisGeNet	
SCN10A	C0150055	Chronic pain	DisGeNet	
SLC6A3	C0233523	Antisocial/borderline personality disorder	DisGeNet	
SLC6A3	C0740858	Substance abuse problem	DisGeNet	
SLC6A3	C0242510	Drug usage	DisGeNet	
SLC6A3	C0564408	Manic	DisGeNet	
HTR3A	C0015674	Chronic Fatigue Syndrome	DisGeNet	
SLC6A3	C0149654	Conduct Disorder	DisGeNet	
SLC6A3	C0233565	Bradykinesia	HumPhenOnt	
SCN10A	C0740380	Varicella zoster	DisGeNet	
SLC6A3	C0016053	Fibromyalgia	DisGeNet	
BCHE	C0024591	Malignant hyperthermia susceptibility	DisGeNet	
SCN10A	C0042510	Ventricular fibrillation	DisGeNet	
BCHE	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
BCHE	C0023364	Leptospirosis	DisGeNet	
SLC6A3	C0033054	Prenatal Exposure Delayed Effects	DisGeNet	
HTR3A	C0027497	Nausea	DisGeNet	
BCHE	C0002893	Refractory anemia	DisGeNet	
BCHE	C0002894	Refractory anaemia with excess blasts	DisGeNet	
SLC6A3	C0025261	Memory Disorders	DisGeNet	
SCN10A	C1142166	Brugada Syndrome	DisGeNet,PheGenI	
SLC6A3	C1328840	Autoimmune lymphoproliferative syndrome, type 2	DisGeNet	
SCN10A	C1720983	Channelopathies	DisGeNet	
BCHE	C0011265	Dementia familial British	DisGeNet	
SLC6A3	C0011265	Dementia familial British	DisGeNet	
BCHE	C0041755	Adverse drug events and drug allergies	DisGeNet	
SLC6A3	C1457887	CNS symptom	DisGeNet	
BCHE	C0002622	Memory Loss	DisGeNet	
BCHE	C0751882	Congenital myasthenic syndrome	DisGeNet	
BCHE	C0009241	Cognition Disorders	DisGeNet	
BCHE	C3463897	Hydatidiform mole, recurrent, 1, 231090 (3)	DisGeNet	
HTR3A	C0038443	Stress, Psychological	DisGeNet	
HTR3A	C0677936	Refractory cancer	DisGeNet	
SLC6A3	C0686347	Tardive Dyskinesia	DisGeNet	
SLC6A3	C0853193	Bipolar I disorder	DisGeNet	
