Gene	CUI	Source Databases	
ADRA1A	C0221765	Chronic schizophrenia	DisGeNet	
CYP1A2	C0221765	Chronic schizophrenia	DisGeNet	
ADRA1A	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
CYP1A2	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
ADRA1A	C0033774	Pruritus	DisGeNet	
CYP1A2	C0033774	Pruritus	DisGeNet	
CYP1A2	C0085859	Polyglandular Type I Autoimmune Syndrome	DisGeNet	
ADRA1A	C0220659	 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	DisGeNet	
ADRA1A	C1864100	Pseudohypoparathyroidism, type IB, 603233 (3)	DisGeNet	
CYP1A2	C0032229	Pleural Neoplasms	DisGeNet	
ADRA1A	C0036396	Chronic sciatica	DisGeNet	
ADRA1A	C0030517	Disorders of parathyroid gland	DisGeNet	
ADRA1A	C0598428	genetic hypertension	DisGeNet	
ADRA1A	C0020071	Hereditary Sensory Autonomic Neuropathy, Type 1	DisGeNet	
CYP1A2	C0273115	Lung Injury	DisGeNet	
ADRA1A	C0005694	Bladder neck obstruction	DisGeNet	
ADRA1A	C0235290	Taste bitter	DisGeNet	
CYP1A2	C0162566	 {Porphyria cutanea tarda, susceptibility to}, 176100 (3)	DisGeNet	
ADRA1A	C1141890	Congenital long QT syndrome	DisGeNet	
ADRA1A	C0392164	Pulmonary Cystic Fibrosis	DisGeNet	
CYP1A2	C0036349	Paranoid Schizophrenia	DisGeNet	
ADRA1A	C0152020	Gastroparesis	DisGeNet	
ADRA1A	C0342345	Hypoparathyroidism - autosomal dominant	DisGeNet	
ADRA1A	C0030201	Acute postoperative pain	DisGeNet	
CYP1A2	C0919532	Genomic Instability	DisGeNet	
ADRA1A	C0001314	Acute disease of cardiovascular system	DisGeNet	
ADRA1A	C0027719	Nephrosclerosis	DisGeNet	
ADRA1A	C0235480	Paroxysmal atrial fibrillation	DisGeNet	
ADRA1A	C0268318	Cholestasis of pregnancy	DisGeNet	
ADRA1A	C0024031	Low back pain	DisGeNet	
ADRA1A	C0162283	Nephrogenic diabetes insipidus, autosomal	DisGeNet	
CYP1A2	C0596321	Chemical Carcinogenesis	DisGeNet	
