node1	node2	edge_score	
DB01309	INSR	1.0	
DB01309	IGF1R	1.0	
INSR		1.0
Abdominal distention	INSR	1.0	
EMG: myopathic abnormalities	INSR	1.0	
Aplasia involving bones of the extremities	INSR	1.0	
Acanthosis nigricans	INSR	1.0	
Abnormality of acid-base homeostasis	INSR	1.0	
Acidosis	INSR	1.0	
Acromegaly	INSR	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	INSR	1.0	
Adenomas, multiple colorectal, 608456 (3)	INSR	1.0	
Alzheimer Disease	INSR	1.0	
Amyloidosis	INSR	1.0	
Arteriosclerosis	INSR	1.0	
Atherosclerosis	INSR	1.0	
Malignant tumor of urinary bladder	INSR	1.0	
Breast-ovarian cancer, familial 1	INSR	1.0	
Burkitt lymphoma	INSR	1.0	
Cachexia	INSR	1.0	
Cancer of the lower GI tract	INSR	1.0	
Malignant neoplasm of endometrium	INSR	1.0	
Non-small cell lung carcinoma	INSR	1.0	
Squamous cell carcinoma	INSR	1.0	
Celiac Disease	INSR	1.0	
Cholestasis, benign recurrent intrahepatic 1	INSR	1.0	
Choriocarcinoma	INSR	1.0	
Colorectal cancer 1	INSR	1.0	
Colorectal Neoplasms	INSR	1.0	
Coma	INSR	1.0	
Constitutional symptom	INSR	1.0	
Coronary heart disease 7	INSR	1.0	
Cryptorchidism	INSR	1.0	
Diabetes Mellitus, Type 1	INSR	1.0	
Diabetes mellitus type 1	INSR	1.0	
Diabetes mellitus type 2	INSR	1.0	
Diabetic ketoacidosis	INSR	1.0	
Diabetic Nephropathies	INSR	1.0	
Type 1 diabetic neuropathy	INSR	1.0	
Diabetic Retinopathy	INSR	1.0	
Duchenne muscular dystrophy	INSR	1.0	
Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	INSR	1.0	
Endometriosis	INSR	1.0	
EPIDERMODYSPLASIA VERRUCIFORMIS	INSR	1.0	
Epilepsy, Temporal Lobe	INSR	1.0	
Proptosis	INSR	1.0	
Abnormality of the eye	INSR	1.0	
Failure to thrive	INSR	1.0	
Fatigue	INSR	1.0	
Hepatic steatosis	INSR	1.0	
Intrauterine growth retardation	INSR	1.0	
Abnormality of the foot	INSR	1.0	
Glioma	INSR	1.0	
Gynecomastia	INSR	1.0	
Abnormality of the hand	INSR	1.0	
Helminthiasis	INSR	1.0	
Hernia	INSR	1.0	
Inguinal hernia	INSR	1.0	
Umbilical hernia	INSR	1.0	
Heterogeneous	INSR	1.0	
Hirsutism	INSR	1.0	
Hyperalgesia	INSR	1.0	
Hyperglycemia	INSR	1.0	
Hyperinsulinemia	INSR	1.0	
Hyperlipidemia, combined, 1	INSR	1.0	
Hyperpituitarism	INSR	1.0	
Hypertelorism	INSR	1.0	
Hypertension	INSR	1.0	
Hypertrichosis	INSR	1.0	
Hypoglycemia, neonatal, simulating foetopathia diabetica	INSR	1.0	
Hypothyroidism	INSR	1.0	
Inflammation	INSR	1.0	
Insulin Resistance	INSR	1.0	
Insulinoma	INSR	1.0	
Ketoacidosis	INSR	1.0	
Kidney Diseases	INSR	1.0	
Kidney Failure, Chronic	INSR	1.0	
Chronic Lymphocytic Leukemia	INSR	1.0	
Acute myeloid leukemia	INSR	1.0	
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	INSR	1.0	
Lipoatrophy	INSR	1.0	
Liver Diseases	INSR	1.0	
Neoplasm of the liver	INSR	1.0	
Pulmonary Disease, Chronic Obstructive	INSR	1.0	
Chronic obstructive pulmonary disease	INSR	1.0	
Lymphoma, Large B-Cell, Diffuse	INSR	1.0	
Wide mouth	INSR	1.0	
Animal Mammary Neoplasms	INSR	1.0	
Disorders of Intracellular Cobalamin Metabolism	INSR	1.0	
Microcephaly 16, primary, autosomal recessive	INSR	1.0	
Abnormality of the mouth	INSR	1.0	
Myopathy, scapulohumeroperoneal	INSR	1.0	
Muscular dystrophy-dystroglycanopathy (congenital with brain and eye anomalies), type a, 11	INSR	1.0	
Myocardial Infarction	INSR	1.0	
Steinert myotonic dystrophy syndrome	INSR	1.0	
Secondary hypertriglyceridemia	INSR	1.0	
Obesity	INSR	1.0	
Obesity, severe, 601665 (3)	INSR	1.0	
Ovarian cyst	INSR	1.0	
Ovarian Diseases	INSR	1.0	
Parkinson Disease	INSR	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	INSR	1.0	
Abnormality of the pituitary gland	INSR	1.0	
Polycystic Ovary Syndrome	INSR	1.0	
Preeclampsia/eclampsia 1	INSR	1.0	
