Gene	CUI	Source Databases	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
BCHE	C0041755	Adverse drug events and drug allergies	DisGeNet	
ALB	C0013146	Methamphetamine abuse	DisGeNet	
BCHE	C0013146	Methamphetamine abuse	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
KRT9	C0043037	Verrucae	HumPhenOnt	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0333186	Restenosis	DisGeNet	
BCHE	C0333186	Restenosis	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
KRT9	C1856954	Plantar hyperkeratosis	HumPhenOnt	
BCHE	C0877008	Enzyme inhibition disorder	DisGeNet	
ALB	C0011389	Plaque, Atherosclerotic	DisGeNet	
BCHE	C0011389	Plaque, Atherosclerotic	DisGeNet	
ALB	C0031039	Pericardial effusion	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
BCHE	C0220603	childhood brain tumor	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
BCHE	C0008728	Churg-Strauss Syndrome	DisGeNet	
ALB	C0206734	Hemangioblastoma	DisGeNet	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
BCHE	C0235032	Neurotoxicity Syndromes	DisGeNet	
ALB	C0333463	Senile plaques	DisGeNet	
BCHE	C0333463	Senile plaques	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
BCHE	C1135868	Gestational trophoblastic disease	DisGeNet	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
ALB	C1298180	Single tumor	DisGeNet	
ALB	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
KRT9	C0037277	Skin Diseases, Genetic	DisGeNet	
ALB	C0740380	Varicella zoster	DisGeNet	
ALB	C1260959	Drusen	DisGeNet	
BCHE	C0024591	Malignant hyperthermia susceptibility	DisGeNet	
KRT9	C0151669	Increased antibody level in blood	HumPhenOnt	
ALB	C3714619	Insulin resistance syndrome	DisGeNet	
BCHE	C0085220	Cerebral Amyloid Angiopathy	DisGeNet	
ALB	C0011265	Dementia familial British	DisGeNet	
BCHE	C0011265	Dementia familial British	DisGeNet	
BCHE	C0023364	Leptospirosis	DisGeNet	
ALB	C0027720	Nephrosis	DisGeNet	
BCHE	C1842937	Aural atresia, congenital	DisGeNet	
ALB	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
ALB	C0221002	Primary hyperparathyroidism	DisGeNet	
ALB	C1096063	Drug Resistant Epilepsy	DisGeNet	
BCHE	C0002893	Refractory anemia	DisGeNet	
BCHE	C0002894	Refractory anaemia with excess blasts	DisGeNet	
ALB	C0035242	Respiratory Tract Diseases	DisGeNet	
ALB	C0086981	Sicca Syndrome	DisGeNet	
ALB	C0239981	Hypoalbuminemia	DisGeNet,HumPhenOnt	
BCHE	C0600427	Cocaine Dependence	DisGeNet	
ALB	C0030286	Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	DisGeNet	
KRT9	C4020946	Abnormality of the plantar skin of foot	HumPhenOnt	
ALB	C0010308	Congenital hypothyroidism	DisGeNet	
BCHE	C0002622	Memory Loss	DisGeNet	
BCHE	C0751882	Congenital myasthenic syndrome	DisGeNet	
BCHE	C0009241	Cognition Disorders	DisGeNet	
BCHE	C3463897	Hydatidiform mole, recurrent, 1, 231090 (3)	DisGeNet	
ALB	C0019061	Hemolytic uremic syndrome	DisGeNet	
BCHE	C0015644	Fasciculations	DisGeNet	
ALB	C0028797	Occupational Diseases	DisGeNet	
ALB	C0730345	Microalbuminuria	DisGeNet	
BCHE	C0037315	Sleep apnea	DisGeNet	
ALB	C0008031	Chest pain	DisGeNet	
ALB	C0042749	 {HIV-1 viremia, susceptibility to}, 609423 (3)	DisGeNet	
ALB	C0242488	Acute Lung Injury	DisGeNet	
