Gene	CUI	Source Databases	
HDAC1	C0003130	Hypoxia	DisGeNet	
HDAC1	C0003873	Rheumatoid arthritis	DisGeNet	
HDAC1	C0004096	Asthma	DisGeNet	
HDAC1	C0005586	Bipolar affective disorder	DisGeNet	
HDAC1	C0006012	Borderline Personality Disorder	DisGeNet	
HDAC1	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
HDAC1	C0006287	Bronchopulmonary Dysplasia	DisGeNet	
HDAC1	C0007102	Colon cancer	DisGeNet	
HDAC1	C0007131	Non-small cell lung carcinoma	DisGeNet	
HDAC1	C0007133	Carcinoma, Papillary	DisGeNet	
HDAC1	C0007137	Squamous cell carcinoma	DisGeNet	
HDAC1	C0007847	Malignant tumor of cervix	DisGeNet	
HDAC1	C0009402	Colorectal cancer 1	DisGeNet	
HDAC1	C0009404	Colorectal Neoplasms	DisGeNet	
HDAC1	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
HDAC1	C0012634	Gallbladder disease 4	DisGeNet	
HDAC1	C0014170	Endometrial Neoplasms	DisGeNet	
HDAC1	C0014175	Endometriosis	DisGeNet	
HDAC1	C0015934	Intrauterine growth retardation	DisGeNet	
HDAC1	C0016057	Fibrosarcoma	DisGeNet	
HDAC1	C0017638	Glioma	DisGeNet	
HDAC1	C0018799	Heart Diseases	DisGeNet	
HDAC1	C0019163	Acute type B viral hepatitis	DisGeNet	
HDAC1	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
HDAC1	C0020179	Huntington's chorea	DisGeNet	
HDAC1	C0020542	Pulmonary hypertension, neonatal, susceptibility to	DisGeNet	
HDAC1	C0022116	Ischemia	DisGeNet	
HDAC1	C0023418	Leukemia, Lymphocytic, Chronic, B-Cell	DisGeNet	
HDAC1	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
HDAC1	C0023449	Acute lymphoid leukemia	DisGeNet	
HDAC1	C0023467	Acute myeloid leukemia	DisGeNet	
HDAC1	C0023470	Myeloid leukemia	DisGeNet	
HDAC1	C0023473	Chronic myeloid leukemia	DisGeNet	
HDAC1	C0023487	Acute promyelocytic leukemia	DisGeNet	
HDAC1	C0023524	Leukoencephalopathy, Progressive Multifocal	DisGeNet	
HDAC1	C0024141	Lupus Erythematosus, Systemic	DisGeNet	
HDAC1	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
HDAC1	C0024667	Animal Mammary Neoplasms	DisGeNet	
HDAC1	C0025149	Medulloblastoma	DisGeNet	
HDAC1	C0025202	Melanoma	DisGeNet	
HDAC1	C0026764	Multiple Myeloma	DisGeNet	
HDAC1	C0026846	Amyotrophy involving the shoulder musculature	DisGeNet	
HDAC1	C0027627	Secondary hypertriglyceridemia	DisGeNet	
HDAC1	C0027962	Melanocytic nevus	DisGeNet	
HDAC1	C0029408	Osteoarthritis	DisGeNet	
HDAC1	C0030521	Neoplasm of the parathyroid gland	DisGeNet	
HDAC1	C0032584	polyps	DisGeNet	
HDAC1	C0032927	Precancerous Conditions	DisGeNet	
HDAC1	C0033578	Prostatic Neoplasms	DisGeNet	
HDAC1	C0035335	Retinoblastoma	DisGeNet	
HDAC1	C0036341	Schizophrenia	DisGeNet	
HDAC1	C0038356	Stomach Neoplasms	DisGeNet	
HDAC1	C0038454	Stroke	DisGeNet	
HDAC1	C0039538	Teratoma	DisGeNet	
HDAC1	C0040336	Tobacco Use Disorder	DisGeNet	
HDAC1	C0041696	Unipolar Depression	DisGeNet	
HDAC1	C0079773	Cutaneous T-cell lymphoma	DisGeNet	
HDAC1	C0152013	Adenocarcinoma of lung	DisGeNet	
HDAC1	C0153594	Malignant tumor of testis	DisGeNet	
HDAC1	C0162770	Right ventricular hypertrophy	DisGeNet	
HDAC1	C0178874	Tumor Progression	DisGeNet	
HDAC1	C0205824	Liposarcoma, Dedifferentiated	DisGeNet	
HDAC1	C0206630	Stromal sarcoma	DisGeNet	
HDAC1	C0206659	Embryonal Carcinoma	DisGeNet	
