node1	node2	edge_score	
DB00868	SCN5A	1.0	
SCN5A		1.0
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT9	0.863824739585
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ALB	0.863824739585
SCN5A	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.904977499353
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR8D2	0.863824739585
Abnormality of adipose tissue	ALB	1.0	
Abnormality of adipose tissue	SCN5A	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	KRT9	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	SCN5A	1.0	
Lipoatrophy	ALB	1.0	
Lipoatrophy	SCN5A	1.0	
Gallbladder disease 4	ALB	1.0	
Gallbladder disease 4	KRT9	1.0	
Gallbladder disease 4	SCN5A	1.0	
Romano-Ward syndrome	SCN5A	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
VENTRICULAR TACHYCARDIA, CATECHOLAMINERGIC POLYMORPHIC, 1 (disorder)	SCN5A	1.0	
Hyperkeratosis	KRT9	1.0	
Hyperkeratosis	SCN5A	1.0	
Esophageal varix	ALB	1.0	
Palpitations	SCN5A	1.0	
Urolithiasis	ALB	1.0	
Left ventricular noncompaction	SCN5A	1.0	
Echinococcosis	ALB	1.0	
Epidermolysis bullosa simplex, Cockayne-Touraine type	KRT9	1.0	
Palmar hyperkeratosis	KRT9	1.0	
Overlap syndrome	SCN5A	1.0	
Proliferative retinopathy	ALB	1.0	
Abnormality of circulating protein level	ALB	1.0	
Abnormality of circulating protein level	SCN5A	1.0	
Verrucae	KRT9	1.0	
Isolated somatotropin deficiency	ALB	1.0	
Substance Use Disorders	ALB	1.0	
Dentatorubral pallidoluysian atrophy	ALB	1.0	
Angiokeratoma	ALB	1.0	
Isolated growth hormone deficiency type 1B	ALB	1.0	
Prolonged QT interval	SCN5A	1.0	
Congenital long QT syndrome	SCN5A	1.0	
Plantar hyperkeratosis	KRT9	1.0	
Pericardial effusion	ALB	1.0	
Mumps	ALB	1.0	
Rhinitis, Allergic, Perennial	ALB	1.0	
Endemic Cretinism	ALB	1.0	
Epidermal thickening	KRT9	1.0	
Epidermal thickening	SCN5A	1.0	
Hemangioblastoma	ALB	1.0	
Sudden death	SCN5A	1.0	
Mesangiocapillary glomerulonephritis, type II	ALB	1.0	
Nephrosclerosis	ALB	1.0	
Peripheral motor neuropathy	ALB	1.0	
Paroxysmal atrial fibrillation	SCN5A	1.0	
End Stage Liver Disease	ALB	1.0	
Abnormal albumin level	ALB	1.0	
Thickened skin	KRT9	1.0	
Thickened skin	SCN5A	1.0	
Carcinoma breast stage IV	ALB	1.0	
Carcinoma breast stage IV	SCN5A	1.0	
Bronchogenic Carcinoma	ALB	1.0	
Coronary artery aneurysm	ALB	1.0	
Hyperlipoproteinemia	ALB	1.0	
Hyperlipoproteinemia Type IIa	ALB	1.0	
Tubulointerstitial nephritis	ALB	1.0	
Single tumor	ALB	1.0	
Nephrotic Syndrome, Minimal Change	ALB	1.0	
Abnormal atrioventricular conduction	SCN5A	1.0	
