Gene	CUI	Source Databases	
EGF	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
FGF2	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
EGF	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
FGF2	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
EGF	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
FGF2	C0002736	Amyotrophic Lateral Sclerosis	DisGeNet	
EGF	C0002793	Anaplasia	DisGeNet	
FGF2	C0002793	Anaplasia	DisGeNet	
EGF	C0003850	Arteriosclerosis	DisGeNet	
FGF2	C0003850	Arteriosclerosis	DisGeNet	
EGF	C0003872	Arthritis, Psoriatic	DisGeNet	
FGF2	C0003872	Arthritis, Psoriatic	DisGeNet	
EGF	C0003873	Rheumatoid arthritis	DisGeNet	
FGF2	C0003873	Rheumatoid arthritis	DisGeNet	
EGF	C0004096	Asthma	DisGeNet	
FGF2	C0004096	Asthma	DisGeNet	
EGF	C0004114	Astrocytoma	DisGeNet	
FGF2	C0004114	Astrocytoma	DisGeNet	
EGF	C0004153	Atherosclerosis	DisGeNet	
FGF2	C0004153	Atherosclerosis	DisGeNet	
EGF	C0004763	Barrett Esophagus	DisGeNet	
FGF2	C0004763	Barrett Esophagus	DisGeNet	
EGF	C0005684	Malignant tumor of urinary bladder	DisGeNet	
FGF2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
EGF	C0006118	Brain neoplasm	DisGeNet	
FGF2	C0006118	Brain neoplasm	DisGeNet	
EGF	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
FGF2	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
EGF	C0007102	Colon cancer	DisGeNet	
FGF2	C0007102	Colon cancer	DisGeNet	
EGF	C0007103	Malignant neoplasm of endometrium	DisGeNet	
FGF2	C0007103	Malignant neoplasm of endometrium	DisGeNet	
EGF	C0007115	Thyroid cancer, nonmedullary, 4	DisGeNet	
FGF2	C0007115	Thyroid cancer, nonmedullary, 4	DisGeNet	
EGF	C0007131	Non-small cell lung carcinoma	DisGeNet	
FGF2	C0007131	Non-small cell lung carcinoma	DisGeNet	
EGF	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
