node1	node2	edge_score	
DB00364	FGF2	1.0	
DB00364	EGF	1.0	
EGF		1.0
FGF2		1.0
 Adenocarcinoma, ovarian, somatic, 167000 (3)	EGF	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	FGF2	1.0	
Adenomas, multiple colorectal, 608456 (3)	EGF	1.0	
Adenomas, multiple colorectal, 608456 (3)	FGF2	1.0	
Amyotrophic Lateral Sclerosis	EGF	1.0	
Amyotrophic Lateral Sclerosis	FGF2	1.0	
Anaplasia	EGF	1.0	
Anaplasia	FGF2	1.0	
Arteriosclerosis	EGF	1.0	
Arteriosclerosis	FGF2	1.0	
Arthritis, Psoriatic	EGF	1.0	
Arthritis, Psoriatic	FGF2	1.0	
Rheumatoid arthritis	EGF	1.0	
Rheumatoid arthritis	FGF2	1.0	
Asthma	EGF	1.0	
Asthma	FGF2	1.0	
Astrocytoma	EGF	1.0	
Astrocytoma	FGF2	1.0	
Atherosclerosis	EGF	1.0	
Atherosclerosis	FGF2	1.0	
Barrett Esophagus	EGF	1.0	
Barrett Esophagus	FGF2	1.0	
Malignant tumor of urinary bladder	EGF	1.0	
Malignant tumor of urinary bladder	FGF2	1.0	
Brain neoplasm	EGF	1.0	
Brain neoplasm	FGF2	1.0	
Breast-ovarian cancer, familial 1	EGF	1.0	
Breast-ovarian cancer, familial 1	FGF2	1.0	
Colon cancer	EGF	1.0	
Colon cancer	FGF2	1.0	
Malignant neoplasm of endometrium	EGF	1.0	
Malignant neoplasm of endometrium	FGF2	1.0	
Thyroid cancer, nonmedullary, 4	EGF	1.0	
Thyroid cancer, nonmedullary, 4	FGF2	1.0	
Non-small cell lung carcinoma	EGF	1.0	
Non-small cell lung carcinoma	FGF2	1.0	
Renal cell carcinoma, nonpapillary	EGF	1.0	
Renal cell carcinoma, nonpapillary	FGF2	1.0	
Squamous cell carcinoma	EGF	1.0	
Squamous cell carcinoma	FGF2	1.0	
Urothelial Carcinoma	EGF	1.0	
Urothelial Carcinoma	FGF2	1.0	
Malignant tumor of cervix	EGF	1.0	
Malignant tumor of cervix	FGF2	1.0	
Cholesteatoma	EGF	1.0	
Cholesteatoma	FGF2	1.0	
Choriocarcinoma	EGF	1.0	
Choriocarcinoma	FGF2	1.0	
Cleft Palate	EGF	1.0	
Cleft Palate	FGF2	1.0	
Colorectal cancer 1	EGF	1.0	
Colorectal cancer 1	FGF2	1.0	
Colorectal Neoplasms	EGF	1.0	
Colorectal Neoplasms	FGF2	1.0	
Craniosynostoses	EGF	1.0	
Craniosynostoses	FGF2	1.0	
Diabetes mellitus type 1	EGF	1.0	
Diabetes mellitus type 1	FGF2	1.0	
Diabetes mellitus type 2	EGF	1.0	
Diabetes mellitus type 2	FGF2	1.0	
Diabetic Nephropathies	EGF	1.0	
Diabetic Nephropathies	FGF2	1.0	
Endometriosis	EGF	1.0	
Endometriosis	FGF2	1.0	
Esophageal Neoplasms	EGF	1.0	
Esophageal Neoplasms	FGF2	1.0	
Exostoses	EGF	1.0	
Exostoses	FGF2	1.0	
Gastritis	EGF	1.0	
Gastritis	FGF2	1.0	
Glioblastoma	EGF	1.0	
Glioblastoma	FGF2	1.0	
Glioma	EGF	1.0	
Glioma	FGF2	1.0	
Goiter, multinodular 1, with or without sertoli-leydig cell tumors	EGF	1.0	
Goiter, multinodular 1, with or without sertoli-leydig cell tumors	FGF2	1.0	
Head and Neck Neoplasms	EGF	1.0	
Head and Neck Neoplasms	FGF2	1.0	
Herpes Simplex Infections	EGF	1.0	
Herpes Simplex Infections	FGF2	1.0	
Hypertension	EGF	1.0	
Hypertension	FGF2	1.0	
Pulmonary hypertension, neonatal, susceptibility to	EGF	1.0	
Pulmonary hypertension, neonatal, susceptibility to	FGF2	1.0	
Inflammation	EGF	1.0	
Inflammation	FGF2	1.0	
Inflammatory Bowel Diseases	EGF	1.0	
Inflammatory Bowel Diseases	FGF2	1.0	
Ischemia	EGF	1.0	
Ischemia	FGF2	1.0	
Kidney Diseases	EGF	1.0	
Kidney Diseases	FGF2	1.0	
Leiomyoma	EGF	1.0	
Leiomyoma	FGF2	1.0	
Chronic Lymphocytic Leukemia	EGF	1.0	
Chronic Lymphocytic Leukemia	FGF2	1.0	
Acute lymphoid leukemia	EGF	1.0	
Acute lymphoid leukemia	FGF2	1.0	
Acute myeloid leukemia	EGF	1.0	
Acute myeloid leukemia	FGF2	1.0	
Chronic myeloid leukemia	EGF	1.0	
Chronic myeloid leukemia	FGF2	1.0	
Liver Cirrhosis, Biliary	EGF	1.0	
Liver Cirrhosis, Biliary	FGF2	1.0	
Neoplasm of the liver	EGF	1.0	
Neoplasm of the liver	FGF2	1.0	
Chronic obstructive pulmonary disease	EGF	1.0	
Chronic obstructive pulmonary disease	FGF2	1.0	
Lymphoma, Large B-Cell, Diffuse	EGF	1.0	
Lymphoma, Large B-Cell, Diffuse	FGF2	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	EGF	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	FGF2	1.0	
Animal Mammary Neoplasms	EGF	1.0	
Animal Mammary Neoplasms	FGF2	1.0	
Melanoma	EGF	1.0	
Melanoma	FGF2	1.0	
Meningioma	EGF	1.0	
Meningioma	FGF2	1.0	
Mesothelioma, malignant	EGF	1.0	
Mesothelioma, malignant	FGF2	1.0	
Multiple Myeloma	EGF	1.0	
Multiple Myeloma	FGF2	1.0	
Secondary hypertriglyceridemia	EGF	1.0	
Secondary hypertriglyceridemia	FGF2	1.0	
Neoplasm Recurrence, Local	EGF	1.0	
Neoplasm Recurrence, Local	FGF2	1.0	
Pathologic Neovascularization	EGF	1.0	
Pathologic Neovascularization	FGF2	1.0	
Melanocytic nevus	EGF	1.0	
Melanocytic nevus	FGF2	1.0	
Obesity	EGF	1.0	
Obesity	FGF2	1.0	
Osteoarthritis	EGF	1.0	
Osteoarthritis	FGF2	1.0	
Pancreatic Neoplasms	EGF	1.0	
Pancreatic Neoplasms	FGF2	1.0	
Parkinson Disease	EGF	1.0	
Parkinson Disease	FGF2	1.0	
Pituitary adenoma	EGF	1.0	
Pituitary adenoma	FGF2	1.0	
Abnormality of the pituitary gland	EGF	1.0	
Abnormality of the pituitary gland	FGF2	1.0	
Pituitary Neoplasms	EGF	1.0	
Pituitary Neoplasms	FGF2	1.0	
Preeclampsia/eclampsia 1	EGF	1.0	
Preeclampsia/eclampsia 1	FGF2	1.0	
Precancerous Conditions	EGF	1.0	
Precancerous Conditions	FGF2	1.0	
Prostatic Diseases	EGF	1.0	
Prostatic Diseases	FGF2	1.0	
Prostatic Neoplasms	EGF	1.0	
Prostatic Neoplasms	FGF2	1.0	
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	EGF	1.0	
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	FGF2	1.0	
Reperfusion Injury	EGF	1.0	
Reperfusion Injury	FGF2	1.0	
Scleroderma	EGF	1.0	
Scleroderma	FGF2	1.0	
Seizures, Febrile	EGF	1.0	
Seizures, Febrile	FGF2	1.0	
Gastric ulcer	EGF	1.0	
Gastric ulcer	FGF2	1.0	
Thyroid Neoplasms	EGF	1.0	
Thyroid Neoplasms	FGF2	1.0	
Unipolar Depression	EGF	1.0	
Unipolar Depression	FGF2	1.0	
Uterine leiomyoma	EGF	1.0	
Uterine leiomyoma	FGF2	1.0	
Virus Diseases	EGF	1.0	
Virus Diseases	FGF2	1.0	
Corneal neovascularization	EGF	1.0	
Corneal neovascularization	FGF2	1.0	
Small cell lung cancer	EGF	1.0	
Small cell lung cancer	FGF2	1.0	
Cutaneous malignant melanoma 3	EGF	1.0	
Cutaneous malignant melanoma 3	FGF2	1.0	
Adenocarcinoma of lung	EGF	1.0	
Adenocarcinoma of lung	FGF2	1.0	
Esophageal carcinoma	EGF	1.0	
Esophageal carcinoma	FGF2	1.0	
Primary pulmonary hypertension	EGF	1.0	
Primary pulmonary hypertension	FGF2	1.0	
Uterine Corpus Cancer	EGF	1.0	
Uterine Corpus Cancer	FGF2	1.0	
Malignant neoplasm of brain and nervous system	EGF	1.0	
Malignant neoplasm of brain and nervous system	FGF2	1.0	
Secondary malignant neoplasm of lung	EGF	1.0	
Secondary malignant neoplasm of lung	FGF2	1.0	
Hearing Loss, Mixed Conductive-Sensorineural	EGF	1.0	
Hearing Loss, Mixed Conductive-Sensorineural	FGF2	1.0	
Tumor Progression	EGF	1.0	
Tumor Progression	FGF2	1.0	
Embryonal Carcinoma	EGF	1.0	
Embryonal Carcinoma	FGF2	1.0	
Thyroid cancer, follicular	EGF	1.0	
Thyroid cancer, follicular	FGF2	1.0	
Adrenocortical carcinoma	EGF	1.0	
Adrenocortical carcinoma	FGF2	1.0	
Intraocular melanoma	EGF	1.0	
Intraocular melanoma	FGF2	1.0	
Pancreatic Carcinoma	EGF	1.0	
Pancreatic Carcinoma	FGF2	1.0	
Papillary thyroid carcinoma	EGF	1.0	
Papillary thyroid carcinoma	FGF2	1.0	
Hepatic fibrosis	EGF	1.0	
Hepatic fibrosis	FGF2	1.0	
Malignant neoplasm of lung	EGF	1.0	
Malignant neoplasm of lung	FGF2	1.0	
Age-related macular degeneration 2	EGF	1.0	
Age-related macular degeneration 2	FGF2	1.0	
Disease Progression	EGF	1.0	
Disease Progression	FGF2	1.0	
Gastric Adenocarcinoma	EGF	1.0	
Gastric Adenocarcinoma	FGF2	1.0	
Cancer of Head and Neck	EGF	1.0	
Cancer of Head and Neck	FGF2	1.0	
Esophageal Squamous Cell Carcinoma	EGF	1.0	
Esophageal Squamous Cell Carcinoma	FGF2	1.0	
Adenocarcinoma Of Esophagus	EGF	1.0	
Adenocarcinoma Of Esophagus	FGF2	1.0	
Solid tumour	EGF	1.0	
Solid tumour	FGF2	1.0	
Carcinoma of cervix	EGF	1.0	
Carcinoma of cervix	FGF2	1.0	
Malignant mesothelioma	EGF	1.0	
Malignant mesothelioma	FGF2	1.0	
Malignant neoplasm of pancreas	EGF	1.0	
Malignant neoplasm of pancreas	FGF2	1.0	
Malignant tumor of prostate	EGF	1.0	
Malignant tumor of prostate	FGF2	1.0	
Endometrial carcinoma	EGF	1.0	
Endometrial carcinoma	FGF2	1.0	
Nevus	EGF	1.0	
Nevus	FGF2	1.0	
Recurrent tumor	EGF	1.0	
Recurrent tumor	FGF2	1.0	
Hepatitis C, Chronic	EGF	1.0	
Hepatitis C, Chronic	FGF2	1.0	
Malignant tumor of esophagus	EGF	1.0	
Malignant tumor of esophagus	FGF2	1.0	
Thyroid carcinoma	EGF	1.0	
Thyroid carcinoma	FGF2	1.0	
Malignant Glioma	EGF	1.0	
Malignant Glioma	FGF2	1.0	
Osteosarcoma	EGF	1.0	
Osteosarcoma	FGF2	1.0	
Carcinogenesis	EGF	1.0	
Carcinogenesis	FGF2	1.0	
Prostate carcinoma	EGF	1.0	
Prostate carcinoma	FGF2	1.0	
Ovarian epithelial cancer	EGF	1.0	
Ovarian epithelial cancer	FGF2	1.0	
Breast carcinoma	EGF	1.0	
Breast carcinoma	FGF2	1.0	
Lung cancer	EGF	1.0	
Lung cancer	FGF2	1.0	
Carcinoma of colon	EGF	1.0	
Carcinoma of colon	FGF2	1.0	
Stomach cancer	EGF	1.0	
Stomach cancer	FGF2	1.0	
Bladder carcinoma	EGF	1.0	
Bladder carcinoma	FGF2	1.0	
Neuroblastoma	EGF	1.0	
Neuroblastoma	FGF2	1.0	
Middle Cerebral Artery Occlusion	EGF	1.0	
Middle Cerebral Artery Occlusion	FGF2	1.0	
Malignant neoplasm of kidney	EGF	1.0	
Malignant neoplasm of kidney	FGF2	1.0	
Ovarian Neoplasms	EGF	1.0	
Ovarian Neoplasms	FGF2	1.0	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	EGF	1.0	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	FGF2	1.0	
Endometrial adenocarcinoma	EGF	1.0	
Endometrial adenocarcinoma	FGF2	1.0	
Squamous cell carcinoma of the head and neck	EGF	1.0	
Squamous cell carcinoma of the head and neck	FGF2	1.0	
Sarcoma, Ewing	EGF	1.0	
Sarcoma, Ewing	FGF2	1.0	
Major depressive disorder	EGF	1.0	
Major depressive disorder	FGF2	1.0	
Benign melanocytic nevus	EGF	1.0	
Benign melanocytic nevus	FGF2	1.0	
Tumor Angiogenesis	EGF	1.0	
Tumor Angiogenesis	FGF2	1.0	
Colorectal cancer	EGF	1.0	
Colorectal cancer	FGF2	1.0	
Benign Prostatic Hyperplasia	EGF	1.0	
Benign Prostatic Hyperplasia	FGF2	1.0	
Idiopathic Pulmonary Fibrosis	EGF	1.0	
Idiopathic Pulmonary Fibrosis	FGF2	1.0	
Hepatocellular carcinoma	EGF	1.0	
Hepatocellular carcinoma	FGF2	1.0	
Pulmonary arterial hypertension	EGF	1.0	
Pulmonary arterial hypertension	FGF2	1.0	
Secondary malignant neoplasm of pancreas	EGF	1.0	
Secondary malignant neoplasm of pancreas	FGF2	1.0	
Triple Negative Breast Neoplasms	EGF	1.0	
Triple Negative Breast Neoplasms	FGF2	1.0	
Melanocytic nevus of skin	EGF	1.0	
Melanocytic nevus of skin	FGF2	1.0	
Interstitial fibrosis	EGF	1.0	
Interstitial fibrosis	FGF2	1.0	
Hereditary macular dystrophy	EGF	1.0	
Peritoneal Mesothelioma	EGF	1.0	
Morphologically altered structure	EGF	1.0	
Cardiovascular morbidity	FGF2	1.0	
Cystic Kidney Diseases	FGF2	1.0	
Achondroplasia	FGF2	1.0	
Adrenal Gland Hyperfunction	EGF	1.0	
Dupuytren Contracture	EGF	1.0	
Multiple Endocrine Neoplasia Type 2b	EGF	1.0	
Thrombosis of retinal vein	FGF2	1.0	
Squamous cell carcinoma of the hypopharynx	EGF	1.0	
Familial X-linked hypophosphatemic vitamin D refractory rickets	FGF2	1.0	
Squamous Cell Neoplasms	EGF	1.0	
Pituitary dependent hypercortisolism	EGF	1.0	
gastritis h pylori	EGF	1.0	
Protein S deficiency	EGF	1.0	
Pancreatic fibrosis	EGF	1.0	
Intermittent claudication	FGF2	1.0	
Spinal cord compression	FGF2	1.0	
Gastrinoma	EGF	1.0	
Hypohidrotic X-linked ectodermal dysplasia	EGF	1.0	
Arteriovenous hemangioma	FGF2	1.0	
Pleomorphic adenoma of salivary gland	FGF2	1.0	
