node1	node2	edge_score	
DB06674	TNF	1.0	
rs1800629	LTA	0.9801
TNF	rs1800629	0.99
TNF	rs361525	0.99
TNF	rs1799724	0.99
TNF	rs1799964	0.99
TNF		1.0
Achalasia	LTA	1.0	
Achalasia	TNF	1.0	
Typhoid Fever	LTA	1.0	
Typhoid Fever	TNF	1.0	
Fulminant hepatitis	LTA	1.0	
Fulminant hepatitis	TNF	1.0	
Oral aphthae	LTA	1.0	
Oral aphthae	TNF	1.0	
Neoplasm of the thymus	LTA	1.0	
Neoplasm of the thymus	TNF	1.0	
Systemic aspergillosis	LTA	1.0	
Systemic aspergillosis	TNF	1.0	
Hepatic encephalopathy	LTA	1.0	
Hepatic encephalopathy	TNF	1.0	
Peptic Ulcer Hemorrhage	LTA	1.0	
Peptic Ulcer Hemorrhage	TNF	1.0	
Community acquired pneumonia	LTA	1.0	
Community acquired pneumonia	TNF	1.0	
Gastric Cardia Adenocarcinoma	LTA	1.0	
Gastric Cardia Adenocarcinoma	TNF	1.0	
Stomach Diseases	LTA	1.0	
Stomach Diseases	TNF	1.0	
Varicose Ulcer	LTA	1.0	
Varicose Ulcer	TNF	1.0	
Acute intermittent porphyria	LTA	1.0	
Acute intermittent porphyria	TNF	1.0	
HELLP Syndrome	LTA	1.0	
HELLP Syndrome	TNF	1.0	
Chronic Fatigue Syndrome	LTA	1.0	
Chronic Fatigue Syndrome	TNF	1.0	
Anterior uveitis	LTA	1.0	
Anterior uveitis	TNF	1.0	
Coronary Restenosis	LTA	1.0	
Coronary Restenosis	TNF	1.0	
Pneumococcal Infections	LTA	1.0	
Pneumococcal Infections	TNF	1.0	
Pemphigus	LTA	1.0	
Pemphigus	TNF	1.0	
Chagas Cardiomyopathy	LTA	1.0	
Chagas Cardiomyopathy	TNF	1.0	
Zoonotic form of cutaneous leishmaniasis	LTA	1.0	
Zoonotic form of cutaneous leishmaniasis	TNF	1.0	
Erythema nodosum	LTA	1.0	
Erythema nodosum	TNF	1.0	
Oral Submucous Fibrosis	LTA	1.0	
Oral Submucous Fibrosis	TNF	1.0	
 {Septic shock, susceptibility to} (3)	LTA	1.0	
 {Septic shock, susceptibility to} (3)	TNF	1.0	
Sarcoidosis, Pulmonary	LTA	1.0	
Sarcoidosis, Pulmonary	TNF	1.0	
Meningococcal Infections	LTA	1.0	
Meningococcal Infections	TNF	1.0	
Vitreoretinopathy, neovascular inflammatory, 193235 (3)	LTA	1.0	
Vitreoretinopathy, neovascular inflammatory, 193235 (3)	TNF	1.0	
Trachoma	LTA	1.0	
Trachoma	TNF	1.0	
Hypoxia-Ischemia, Brain	LTA	1.0	
Hypoxia-Ischemia, Brain	TNF	1.0	
Pneumocystis jiroveci pneumonia	LTA	1.0	
Pneumocystis jiroveci pneumonia	TNF	1.0	
Bronchiolitis	LTA	1.0	
Bronchiolitis	TNF	1.0	
Common Migraine	LTA	1.0	
Common Migraine	TNF	1.0	
Gingivitis	LTA	1.0	
Gingivitis	TNF	1.0	
{Atopy, susceptibility to}, 147050 (3)	LTA	1.0	
{Atopy, susceptibility to}, 147050 (3)	TNF	1.0	
Viral hepatitis	LTA	1.0	
Viral hepatitis	TNF	1.0	
Postoperative Complications	LTA	1.0	
Postoperative Complications	TNF	1.0	
Complications of Diabetes Mellitus	LTA	1.0	
Complications of Diabetes Mellitus	TNF	1.0	
Spondylarthropathies	LTA	1.0	
Spondylarthropathies	TNF	1.0	
Recurrent abortion	LTA	1.0	
Recurrent abortion	TNF	1.0	
Drug Allergy	LTA	1.0	
Drug Allergy	TNF	1.0	
Duodenal Ulcer	LTA	1.0	
Duodenal Ulcer	TNF	1.0	
Pregnancy loss	LTA	1.0	
Pregnancy loss	TNF	1.0	
Coronary artery stenosis	LTA	1.0	
Coronary artery stenosis	TNF	1.0	
Chlamydia Infections	LTA	1.0	
Chlamydia Infections	TNF	1.0	
Lichen Planus, Oral	LTA	1.0	
Lichen Planus, Oral	TNF	1.0	
Chronic heart failure	LTA	1.0	
Chronic heart failure	TNF	1.0	
Severe Sepsis	LTA	1.0	
Severe Sepsis	TNF	1.0	
Herpes NOS	LTA	1.0	
Herpes NOS	TNF	1.0	
Parasitemia	LTA	1.0	
Parasitemia	TNF	1.0	
Thyroid associated opthalmopathies	LTA	1.0	
Thyroid associated opthalmopathies	TNF	1.0	
Urinary tract infection	LTA	1.0	
Urinary tract infection	TNF	1.0	
Chronic ulcerative colitis	LTA	1.0	
Chronic ulcerative colitis	TNF	1.0	
Cerebral palsy, spastic quadriplegic, 3	LTA	1.0	
Cerebral palsy, spastic quadriplegic, 3	TNF	1.0	
Malaria, Cerebral	LTA	1.0	
Malaria, Cerebral	TNF	1.0	
Postmenopausal osteoporosis	LTA	1.0	
Postmenopausal osteoporosis	TNF	1.0	
Cystitis	LTA	1.0	
Cystitis	TNF	1.0	
Acute pancreatitis	LTA	1.0	
Acute pancreatitis	TNF	1.0	
Bacteremia, susceptibility to, 2	LTA	1.0	
Bacteremia, susceptibility to, 2	TNF	1.0	
