node1	node2	edge_score	
DB00868	SCN5A	1.0	
SCN5A		1.0
Abdominal pain	SCN5A	1.0	
Hypoxia	SCN5A	1.0	
Arrhythmias, Cardiac	SCN5A	1.0	
Atrial Fibrillation	SCN5A	1.0	
Atrioventricular block	SCN5A	1.0	
Bloom syndrome	SCN5A	1.0	
Breast-ovarian cancer, familial 1	SCN5A	1.0	
Colon cancer	SCN5A	1.0	
Cardiomyopathy, Dilated	SCN5A	1.0	
Cardiovascular Diseases	SCN5A	1.0	
Brain Ischemia	SCN5A	1.0	
Chromosome Xq28 deletion syndrome	SCN5A	1.0	
Constipation	SCN5A	1.0	
Coronary heart disease 7	SCN5A	1.0	
Sudden death	SCN5A	1.0	
{Unipolar depression, susceptibility to}, 608516 (3)	SCN5A	1.0	
Diabetes mellitus type 1	SCN5A	1.0	
Diabetes mellitus type 2	SCN5A	1.0	
Diarrhea 8, secretory sodium, congenital	SCN5A	1.0	
Gallbladder disease 4	SCN5A	1.0	
Dyspnea	SCN5A	1.0	
Sensorineural hearing impairment	SCN5A	1.0	
Cardiac arrest	SCN5A	1.0	
Heart block	SCN5A	1.0	
Heart Defects, Congenital	SCN5A	1.0	
Heart Diseases	SCN5A	1.0	
Cardiomegaly	SCN5A	1.0	
Heart Failure	SCN5A	1.0	
Congestive heart failure	SCN5A	1.0	
Heterogeneous	SCN5A	1.0	
Irritable bowel syndrome with diarrhea	SCN5A	1.0	
Ischemia	SCN5A	1.0	
Palmoplantar keratoderma, nonepidermolytic, focal	SCN5A	1.0	
Lipoatrophy	SCN5A	1.0	
Acquired long QT syndrome	SCN5A	1.0	
Animal Mammary Neoplasms	SCN5A	1.0	
Multiple Endocrine Neoplasia Type 2a	SCN5A	1.0	
Multiple Myeloma	SCN5A	1.0	
Myopathy, scapulohumeroperoneal	SCN5A	1.0	
Myocardial Infarction	SCN5A	1.0	
Steinert myotonic dystrophy syndrome	SCN5A	1.0	
Secondary hypertriglyceridemia	SCN5A	1.0	
Palpitations	SCN5A	1.0	
Romano-Ward syndrome	SCN5A	1.0	
Seizures, Febrile	SCN5A	1.0	
Shock, Septic	SCN5A	1.0	
Abnormality of the skin	SCN5A	1.0	
Stroke	SCN5A	1.0	
SUDDEN INFANT DEATH SYNDROME	SCN5A	1.0	
Syncope	SCN5A	1.0	
Supraventricular tachycardia	SCN5A	1.0	
Tobacco Use Disorder	SCN5A	1.0	
46,XY gonadal dysgenesis, partial, with minifascicular neuropathy	SCN5A	1.0	
Ventricular fibrillation	SCN5A	1.0	
Ventricular tachycardia, catecholaminergic polymorphic, 2	SCN5A	1.0	
Sudden cardiac death	SCN5A	1.0	
Ventricular arrhythmia	SCN5A	1.0	
Synovial Cyst	SCN5A	1.0	
Left ventricular hypertrophy	SCN5A	1.0	
Acute myocardial ischemia	SCN5A	1.0	
Prolonged QT interval	SCN5A	1.0	
Abnormal leukocyte count	SCN5A	1.0	
Congenital heart disease	SCN5A	1.0	
Acute myocardial infarction	SCN5A	1.0	
Abnormal QRS complex	SCN5A	1.0	
Onset	SCN5A	1.0	
