node1	node2	edge_score	
DB06643	TNFSF11	1.0	
TNFSF11		1.0
Abnormality of multiple cell lineages in the bone marrow	TNFSF11	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	TNFSF11	1.0	
Alveolar Bone Loss	TNFSF11	1.0	
Alzheimer Disease	TNFSF11	1.0	
Ameloblastoma	TNFSF11	1.0	
Amyotrophic Lateral Sclerosis	TNFSF11	1.0	
Anemia	TNFSF11	1.0	
Aortic valve stenosis	TNFSF11	1.0	
Apnea	TNFSF11	1.0	
Arteriosclerosis	TNFSF11	1.0	
Arthritis, Rheumatoid	TNFSF11	1.0	
Rheumatoid arthritis	TNFSF11	1.0	
Atherosclerosis	TNFSF11	1.0	
Abnormal concentration of calcium in blood	TNFSF11	1.0	
Autoimmune disease 1	TNFSF11	1.0	
Bone Diseases	TNFSF11	1.0	
Bone neoplasms	TNFSF11	1.0	
Breast-ovarian cancer, familial 1	TNFSF11	1.0	
Calcinosis	TNFSF11	1.0	
Non-small cell lung carcinoma	TNFSF11	1.0	
Renal cell carcinoma, nonpapillary	TNFSF11	1.0	
Cardiovascular Diseases	TNFSF11	1.0	
Abnormality of the pulmonary artery	TNFSF11	1.0	
Constitutional symptom	TNFSF11	1.0	
Bruising susceptibility	TNFSF11	1.0	
Craniosynostoses	TNFSF11	1.0	
Crohn Disease	TNFSF11	1.0	
Dental Caries	TNFSF11	1.0	
Diabetes Mellitus, Type 1	TNFSF11	1.0	
Diabetes mellitus type 1	TNFSF11	1.0	
Type 1 diabetic neuropathy	TNFSF11	1.0	
Abnormality of the eye	TNFSF11	1.0	
Facial palsy	TNFSF11	1.0	
Recurrent fractures	TNFSF11	1.0	
Pathologic fracture	TNFSF11	1.0	
Giant Cell Tumors	TNFSF11	1.0	
Gingival Diseases	TNFSF11	1.0	
Heart Defects, Congenital	TNFSF11	1.0	
Hepatomegaly	TNFSF11	1.0	
Hepatosplenomegaly	TNFSF11	1.0	
Hydrocephalus	TNFSF11	1.0	
Hypercalcemia, infantile, 2	TNFSF11	1.0	
Hyperostosis	TNFSF11	1.0	
Cranial hyperostosis	TNFSF11	1.0	
Hyperparathyroidism 4	TNFSF11	1.0	
Hypocalcemia	TNFSF11	1.0	
Chronic Lymphocytic Leukemia	TNFSF11	1.0	
Leukemia, T-cell acute lymphoblastoid (2)	TNFSF11	1.0	
Adult T-Cell Lymphoma/Leukemia	TNFSF11	1.0	
Liver Diseases	TNFSF11	1.0	
Lupus Erythematosus, Systemic	TNFSF11	1.0	
Lymphoma, Large B-Cell, Diffuse	TNFSF11	1.0	
Lymphoma, Follicular	TNFSF11	1.0	
Animal Mammary Neoplasms	TNFSF11	1.0	
Measles	TNFSF11	1.0	
Melanoma	TNFSF11	1.0	
Monoclonal Gammopathy of Undetermined Significance	TNFSF11	1.0	
Abnormality of the mouth	TNFSF11	1.0	
Abnormality of movement	TNFSF11	1.0	
Multiple Myeloma	TNFSF11	1.0	
Multiple Sclerosis	TNFSF11	1.0	
Mycoses	TNFSF11	1.0	
Myocardial Infarction	TNFSF11	1.0	
Myocarditis	TNFSF11	1.0	
Secondary hypertriglyceridemia	TNFSF11	1.0	
Nystagmus	TNFSF11	1.0	
Obesity	TNFSF11	1.0	
Optic atrophy 10 with or without ataxia, mental retardation, and seizures	TNFSF11	1.0	
Abnormality of the optic nerve	TNFSF11	1.0	
Osteoarthritis	TNFSF11	1.0	
Osteoarthritis of hip	TNFSF11	1.0	
Osteomalacia	TNFSF11	1.0	
Osteomyelitis, sterile multifocal, with periostitis and pustulosis	TNFSF11	1.0	
Osteopetrosis autosomal recessive 4	TNFSF11	1.0	
Osteoporosis	TNFSF11	1.0	
Postmenopausal osteoporosis	TNFSF11	1.0	
Increased bone mineral density	TNFSF11	1.0	
Otitis media	TNFSF11	1.0	
Pain	TNFSF11	1.0	
Pallor	TNFSF11	1.0	
Pancytopenia	TNFSF11	1.0	
Periodontitis	TNFSF11	1.0	
Precancerous Conditions	TNFSF11	1.0	
Prostatic Neoplasms	TNFSF11	1.0	
Respiratory tract infection	TNFSF11	1.0	
Rhinitis, Allergic, Seasonal	TNFSF11	1.0	
Scoliosis	TNFSF11	1.0	
Sezary Syndrome	TNFSF11	1.0	
Abnormality of the skin	TNFSF11	1.0	
Splenomegaly	TNFSF11	1.0	
Ankylosing spondylitis	TNFSF11	1.0	
Stomach Neoplasms	TNFSF11	1.0	
Synovitis	TNFSF11	1.0	
Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	TNFSF11	1.0	
Tobacco Use Disorder	TNFSF11	1.0	
Abnormality of dental morphology	TNFSF11	1.0	
Tremor, hereditary essential, 5	TNFSF11	1.0	
Visceromegaly	TNFSF11	1.0	
Hypophosphatemia	TNFSF11	1.0	
Abnormality of the lymph nodes	TNFSF11	1.0	
