node_name	node_type	
DB00623	drug	
CYP2D6	drug_target	
DRD2	drug_target	
CYP2E1	drug_target	
DRD1	drug_target	
ABCB1	drug_target	
AR	drug_target	
HTR2A	drug_target	
HTR2C	drug_target	
Dyskinesia, Drug-Induced	phenotype	
Cocaine Dependence	phenotype	
As If Personality	phenotype	
Heroin Dependence	phenotype	
Opiate Addiction	phenotype	
Substance Withdrawal Syndrome	phenotype	
Alcohol abuse	phenotype	
Dyskinesia, seizures, and intellectual developmental disorder	phenotype	
Antisocial Personality Disorder	phenotype	
Tardive Dyskinesia	phenotype	
Bipolar I disorder	phenotype	
Chronic schizophrenia	phenotype	
Orofacial dyskinesia	phenotype	
Nausea	phenotype	
Bulimia	phenotype	
Marijuana Abuse	phenotype	
Abnormality of the basal ganglia	phenotype	
CNS symptom	phenotype	
Weight Gain Adverse Event	phenotype	
Psychoses, Substance-Induced	phenotype	
Drug Dependence	phenotype	
Nicotine Dependence	phenotype	
Gastroparesis	phenotype	
MAJOR AFFECTIVE DISORDER 4	phenotype	
MAJOR AFFECTIVE DISORDER 5	phenotype	
MAJOR AFFECTIVE DISORDER 6	phenotype	
Major affective disorder 7	phenotype	
MAJOR AFFECTIVE DISORDER 8	phenotype	
MAJOR AFFECTIVE DISORDER 9	phenotype	
Acute postoperative pain	phenotype	
alcohol use disorder	phenotype	
Personality disorder	phenotype	
Eating disorder	phenotype	
Bulimia nervosa 1	phenotype	
Depressive Symptoms	phenotype	
Low back pain	phenotype	
Substance addiction and disorders	phenotype	
Schizoaffective Disorder	phenotype	
