Gene	CUI	Source Databases	
ALB	C0011875	Diabetic Angiopathies	DisGeNet	
GLP1R	C0011875	Diabetic Angiopathies	DisGeNet	
ALB	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
GLP1R	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
ALB	C0003123	Anorexia	DisGeNet	
GLP1R	C0003123	Anorexia	DisGeNet	
ALB	C0403447	Chronic Kidney Insufficiency	DisGeNet	
GLP1R	C0403447	Chronic Kidney Insufficiency	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
ALB	C0011884	Diabetic Retinopathy	DisGeNet	
GLP1R	C0011884	Diabetic Retinopathy	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
ALB	C0031039	Pericardial effusion	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
ALB	C0206734	Hemangioblastoma	DisGeNet	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
ALB	C1561643	Chronic kidney disease	DisGeNet	
GLP1R	C1561643	Chronic kidney disease	DisGeNet	
GLP1R	C0003855	Arteriovenous fistula	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
ALB	C1298180	Single tumor	DisGeNet	
