Gene	CUI	Source Databases	
F2	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
HSPA5	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
PROC	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
F2	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
HSPA5	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
PROC	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
F2	C0009402	Colorectal cancer 1	DisGeNet	
HSPA5	C0009402	Colorectal cancer 1	DisGeNet	
PROC	C0009402	Colorectal cancer 1	DisGeNet	
F2	C0010346	Crohn Disease	DisGeNet	
HSPA5	C0010346	Crohn Disease	DisGeNet	
PROC	C0010346	Crohn Disease	DisGeNet	
F2	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
HSPA5	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
PROC	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
F2	C0019163	Acute type B viral hepatitis	DisGeNet	
HSPA5	C0019163	Acute type B viral hepatitis	DisGeNet	
PROC	C0019163	Acute type B viral hepatitis	DisGeNet	
F2	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
HSPA5	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
PROC	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
F2	C0023903	Neoplasm of the liver	DisGeNet	
HSPA5	C0023903	Neoplasm of the liver	DisGeNet	
PROC	C0023903	Neoplasm of the liver	DisGeNet	
F2	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
HSPA5	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
PROC	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
F2	C0025202	Melanoma	DisGeNet	
HSPA5	C0025202	Melanoma	DisGeNet	
PROC	C0025202	Melanoma	DisGeNet	
F2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
HSPA5	C0027627	Secondary hypertriglyceridemia	DisGeNet	
PROC	C0027627	Secondary hypertriglyceridemia	DisGeNet	
F2	C0038356	Stomach Neoplasms	DisGeNet	
HSPA5	C0038356	Stomach Neoplasms	DisGeNet	
PROC	C0038356	Stomach Neoplasms	DisGeNet	
F2	C0398625	Reduced protein C activity	DisGeNet	
HSPA5	C0398625	Reduced protein C activity	DisGeNet	
PROC	C0398625	Reduced protein C activity	DisGeNet,HumPhenOnt	
F2	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
HSPA5	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
PROC	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
F2	C0677886	Ovarian epithelial cancer	DisGeNet	
HSPA5	C0677886	Ovarian epithelial cancer	DisGeNet	
PROC	C0677886	Ovarian epithelial cancer	DisGeNet	
F2	C0678222	Breast carcinoma	DisGeNet	
HSPA5	C0678222	Breast carcinoma	DisGeNet	
PROC	C0678222	Breast carcinoma	DisGeNet	
F2	C0699791	Stomach cancer	DisGeNet	
HSPA5	C0699791	Stomach cancer	DisGeNet	
PROC	C0699791	Stomach cancer	DisGeNet	
F2	C1527249	Colorectal cancer	DisGeNet	
HSPA5	C1527249	Colorectal cancer	DisGeNet	
PROC	C1527249	Colorectal cancer	DisGeNet	
F2	C1956346	Coronary Artery Disease	DisGeNet	
HSPA5	C1956346	Coronary Artery Disease	DisGeNet	
PROC	C1956346	Coronary Artery Disease	DisGeNet	
F2	C2239176	Hepatocellular carcinoma	DisGeNet	
HSPA5	C2239176	Hepatocellular carcinoma	DisGeNet	
