node1	node2	edge_score	
DB06655	MME	1.0	
DB06655	DPP4	1.0	
DB06655	ALB	1.0	
DB06655	GLP1R	1.0	
MME		1.0
GLP1R	rs2268639	0.99
ALB		1.0
GLP1R		1.0
GLP1R	rs10305420	0.99
ALB	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.954526206676
GLP1R	rs6923761	0.99
Hemangioblastoma	ALB	1.0	
Hemangioblastoma	MME	1.0	
Drusen	ALB	1.0	
Drusen	MME	1.0	
Diabetic Retinopathy	ALB	1.0	
Diabetic Retinopathy	GLP1R	1.0	
Diabetic Retinopathy	MME	1.0	
Membranous nephropathy, susceptibility to	ALB	1.0	
Membranous nephropathy, susceptibility to	MME	1.0	
Diabetic Angiopathies	ALB	1.0	
Diabetic Angiopathies	GLP1R	1.0	
Type 1 diabetic neuropathy	ALB	1.0	
Type 1 diabetic neuropathy	MME	1.0	
Maturity-onset diabetes of the young, type 11	ALB	1.0	
Maturity-onset diabetes of the young, type 11	GLP1R	1.0	
Anorexia	ALB	1.0	
Anorexia	GLP1R	1.0	
Diabetic Nephropathies	ALB	1.0	
Diabetic Nephropathies	GLP1R	1.0	
Diabetic Nephropathies	MME	1.0	
Chronic Kidney Insufficiency	ALB	1.0	
Chronic Kidney Insufficiency	GLP1R	1.0	
Metabolic Syndrome X	ALB	1.0	
Metabolic Syndrome X	GLP1R	1.0	
Metabolic Syndrome X	MME	1.0	
Post-transplant lymphoproliferative disorder	MME	1.0	
Inclusion body myopathy 2	MME	1.0	
Plasmablastic lymphoma	MME	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
Esophageal varix	ALB	1.0	
Urolithiasis	ALB	1.0	
Echinococcosis	ALB	1.0	
Lung Injury	MME	1.0	
Cryopyrin-Associated Periodic Syndromes	MME	1.0	
Plaque, Atherosclerotic	ALB	1.0	
Plaque, Atherosclerotic	MME	1.0	
Proliferative retinopathy	ALB	1.0	
Isolated somatotropin deficiency	ALB	1.0	
Substance Use Disorders	ALB	1.0	
Dentatorubral pallidoluysian atrophy	ALB	1.0	
Angiokeratoma	ALB	1.0	
Isolated growth hormone deficiency type 1B	ALB	1.0	
Gastroenteritis	MME	1.0	
Pericardial effusion	ALB	1.0	
Senile plaques	ALB	1.0	
Senile plaques	MME	1.0	
Mumps	ALB	1.0	
Rhinitis, Allergic, Perennial	ALB	1.0	
Endemic Cretinism	ALB	1.0	
Peptic Ulcer Hemorrhage	MME	1.0	
Mesangiocapillary glomerulonephritis, type II	ALB	1.0	
Nephrosclerosis	ALB	1.0	
Peripheral motor neuropathy	ALB	1.0	
End Stage Liver Disease	ALB	1.0	
Common acute lymphoblastic leukemia	MME	1.0	
Abnormal albumin level	ALB	1.0	
Stromal sarcoma	MME	1.0	
Small Lymphocytic Lymphoma	MME	1.0	
Arteriovenous fistula	GLP1R	1.0	
Bronchogenic Carcinoma	ALB	1.0	
Carcinosarcoma	MME	1.0	
Coronary artery aneurysm	ALB	1.0	
Hyperlipoproteinemia	ALB	1.0	
Hyperlipoproteinemia Type IIa	ALB	1.0	
Dementia familial British	ALB	1.0	
Dementia familial British	MME	1.0	
Tubulointerstitial nephritis	ALB	1.0	
Single tumor	ALB	1.0	
Nephrotic Syndrome, Minimal Change	ALB	1.0	
Muscle degeneration	MME	1.0	
Varicella zoster	ALB	1.0	
Insulin resistance syndrome	ALB	1.0	
Splenic Marginal Zone B-Cell Lymphoma	MME	1.0	
Cerebral Amyloid Angiopathy	MME	1.0	
Nephrosis	ALB	1.0	
Aural atresia, congenital	MME	1.0	
Chronic kidney disease	ALB	1.0	
Chronic kidney disease	GLP1R	1.0	
Guillain-Barre syndrome, familial	ALB	1.0	
Primary hyperparathyroidism	ALB	1.0	
Drug Resistant Epilepsy	ALB	1.0	
Cardiovascular Diseases	ALB	1.0	
Cardiovascular Diseases	GLP1R	1.0	
Cardiovascular Diseases	MME	1.0	
Refractory anemia	MME	1.0	
