Gene	CUI	Source Databases	
ALB	C0013502	Echinococcosis	DisGeNet	
PTGS1	C0013502	Echinococcosis	DisGeNet	
PTGS1	C0744310	gastritis h pylori	DisGeNet	
PTGS2	C0744310	gastritis h pylori	DisGeNet	
PTGS1	C1852467	Creutzfeldt-Jakob Disease, Sporadic	DisGeNet	
PTGS2	C1852467	Creutzfeldt-Jakob Disease, Sporadic	DisGeNet	
PTGS1	C0022572	keratoacanthoma	DisGeNet	
PTGS2	C0022572	keratoacanthoma	DisGeNet	
ALB	C0031039	Pericardial effusion	DisGeNet	
PTGS2	C0031039	Pericardial effusion	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
PTGS2	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
PTGS1	C0035869	Rotavirus Infections	DisGeNet	
PTGS2	C0035869	Rotavirus Infections	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
PTGS2	C0007121	Bronchogenic Carcinoma	DisGeNet	
PTGS1	C0002792	Anaphylactic shock NOS	DisGeNet	
PTGS2	C0002792	Anaphylactic shock NOS	DisGeNet	
PTGS1	C0038354	Stomach Diseases	DisGeNet	
PTGS2	C0038354	Stomach Diseases	DisGeNet	
ALB	C1260959	Drusen	DisGeNet	
PTGS2	C1260959	Drusen	DisGeNet	
PTGS1	C0020545	Renovascular hypertension	DisGeNet	
PTGS2	C0020545	Renovascular hypertension	DisGeNet	
PTGS1	C0027813	Neuritis	DisGeNet	
PTGS2	C0027813	Neuritis	DisGeNet	
PTGS1	C0279672	Cervical Adenocarcinoma	DisGeNet	
PTGS2	C0279672	Cervical Adenocarcinoma	DisGeNet	
PTGS1	C0013395	Dyspepsia	DisGeNet	
PTGS2	C0013395	Dyspepsia	DisGeNet	
PTGS1	C0206693	Medullary carcinoma	DisGeNet	
PTGS2	C0206693	Medullary carcinoma	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
PTGS2	C0041755	Adverse drug events and drug allergies	DisGeNet	
PTGS1	C0009376	Colonic Polyps	DisGeNet	
PTGS2	C0009376	Colonic Polyps	DisGeNet	
PTGS1	C0014868	Esophagitis	DisGeNet	
PTGS2	C0014868	Esophagitis	DisGeNet	
PTGS1	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PTGS2	C0751356	Idiopathic Inflammatory Myopathies	DisGeNet	
PTGS1	C0268237	Cytochrome-c oxidase deficiency	DisGeNet	
PTGS2	C0268237	Cytochrome-c oxidase deficiency	DisGeNet	
PTGS1	C0206726	gliosarcoma	DisGeNet	
PTGS2	C0206726	gliosarcoma	DisGeNet	
PTGS1	C0949059	Colorectal polyposis	DisGeNet	
PTGS2	C0949059	Colorectal polyposis	DisGeNet	
ALB	C0242488	Acute Lung Injury	DisGeNet	
PTGS2	C0242488	Acute Lung Injury	DisGeNet	
PTGS1	C0031269	Peutz-Jeghers syndrome	DisGeNet	
PTGS2	C0031269	Peutz-Jeghers syndrome	DisGeNet	
ALB	C0342257	Complications of Diabetes Mellitus	DisGeNet	
PTGS2	C0342257	Complications of Diabetes Mellitus	DisGeNet	
ALB	C0034063	Pulmonary edema	DisGeNet	
PTGS2	C0034063	Pulmonary edema	DisGeNet	
PTGS1	C0013295	Duodenal Ulcer	DisGeNet	
PTGS2	C0013295	Duodenal Ulcer	DisGeNet	
ALB	C0021079	IMMUNE SUPPRESSION	DisGeNet	
PTGS2	C0021079	IMMUNE SUPPRESSION	DisGeNet	
PTGS1	C0221056	Adult type dermatomyositis	DisGeNet	
PTGS2	C0221056	Adult type dermatomyositis	DisGeNet	
PTGS1	C0021846	Intestinal polyp	DisGeNet	
PTGS2	C0021846	Intestinal polyp	DisGeNet	
ALB	C0011882	Type 1 diabetic neuropathy	DisGeNet	
PTGS2	C0011882	Type 1 diabetic neuropathy	DisGeNet	
PTGS1	C0042029	Urinary tract infection	DisGeNet	
PTGS2	C0042029	Urinary tract infection	DisGeNet	
ALB	C0035126	Reperfusion Injury	DisGeNet	
PTGS1	C0035126	Reperfusion Injury	DisGeNet	
PTGS2	C0035126	Reperfusion Injury	DisGeNet	
PTGS1	C0022336	Creutzfeldt-Jakob Syndrome	DisGeNet	
PTGS2	C0022336	Creutzfeldt-Jakob Syndrome	DisGeNet	
PTGS1	C0333983	Hyperplastic Polyp	DisGeNet	
PTGS2	C0333983	Hyperplastic Polyp	DisGeNet	
ALB	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS1	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS2	C0948089	Acute Coronary Syndrome	DisGeNet	
PTGS1	C0085655	Polymyositis	DisGeNet	
PTGS2	C0085655	Polymyositis	DisGeNet	
PTGS1	C0595921	Intraocular pressure disorder	DisGeNet	
PTGS2	C0595921	Intraocular pressure disorder	DisGeNet	
PTGS1	C0018552	Hamartoma	DisGeNet	
PTGS2	C0018552	Hamartoma	DisGeNet	
ALB	C1800706	Idiopathic Pulmonary Fibrosis	DisGeNet	
PTGS1	C1800706	Idiopathic Pulmonary Fibrosis	DisGeNet	
PTGS2	C1800706	Idiopathic Pulmonary Fibrosis	DisGeNet	
PTGS1	C0079487	Helicobacter Infections	DisGeNet	
PTGS2	C0079487	Helicobacter Infections	DisGeNet	
PTGS1	C0011633	Dermatomyositis	DisGeNet	
PTGS2	C0011633	Dermatomyositis	DisGeNet	
PTGS1	C0029927	Ovarian cyst	DisGeNet	
PTGS2	C0029927	Ovarian cyst	DisGeNet	
PTGS1	C0038358	Gastric ulcer	DisGeNet	
PTGS2	C0038358	Gastric ulcer	DisGeNet	
PTGS1	C0030920	Peptic ulcer	DisGeNet	
PTGS2	C0030920	Peptic ulcer	DisGeNet	
KRT9	C0041834	Erythema	HumPhenOnt	
PTGS2	C0041834	Erythema	DisGeNet	
ALB	C0042109	Urticaria	DisGeNet	
PTGS2	C0042109	Urticaria	DisGeNet	
ALB	C0019159	Hepatitis	DisGeNet	
PTGS1	C0019159	Hepatitis	DisGeNet	
PTGS2	C0019159	Hepatitis	DisGeNet	
ALB	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
PTGS1	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
PTGS2	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
PTGS1	C0026857	Musculoskeletal Diseases	DisGeNet	
PTGS2	C0026857	Musculoskeletal Diseases	DisGeNet	
PTGS1	C0032964	Pregnancy Complications, Hematologic	DisGeNet	
