node1	node2	edge_score	
DB00153	VDR	1.0	
DB00153	CYP27A1	1.0	
DB00153	CYP11A1	1.0	
DB00153	GC	1.0	
DB00153	CYP27B1	1.0	
DB00153	CYP24A1	1.0	
VDR	rs1540339	0.99
VDR	rs4516035	0.99
CYP27B1		1.0
VDR	rs2239179	0.99
VDR		1.0
VDR	rs11568820	0.99
CYP24A1		1.0
VDR	rs1544410	0.99
VDR	rs731236	0.99
VDR	rs2228570	0.99
Hypophosphatemic rickets	CYP24A1	1.0	
Hypophosphatemic rickets	CYP27B1	1.0	
Hypophosphatemic rickets	VDR	1.0	
Osteomalacia	CYP24A1	1.0	
Osteomalacia	CYP27B1	1.0	
Osteomalacia	VDR	1.0	
Vitamin D Deficiency	CYP24A1	1.0	
Vitamin D Deficiency	CYP27B1	1.0	
Vitamin D Deficiency	VDR	1.0	
Hypercalciuria	CYP24A1	1.0	
Hypercalciuria	CYP27B1	1.0	
Hypercalciuria	VDR	1.0	
Abnormal concentration of calcium in blood	CYP24A1	1.0	
Abnormal concentration of calcium in blood	CYP27B1	1.0	
Abnormal concentration of calcium in blood	VDR	1.0	
Calcinosis	CYP24A1	1.0	
Calcinosis	CYP27B1	1.0	
Calcinosis	VDR	1.0	
Abnormality of calcium homeostasis	CYP24A1	1.0	
Abnormality of calcium homeostasis	CYP27B1	1.0	
Abnormality of calcium homeostasis	VDR	1.0	
Hypercalcemia, infantile, 2	CYP24A1	1.0	
Hypercalcemia, infantile, 2	CYP27B1	1.0	
Hypercalcemia, infantile, 2	VDR	1.0	
Abnormality of divalent inorganic cation homeostasis	CYP24A1	1.0	
Abnormality of divalent inorganic cation homeostasis	CYP27B1	1.0	
Abnormality of divalent inorganic cation homeostasis	VDR	1.0	
Nephrolithiasis	CYP24A1	1.0	
Nephrolithiasis	CYP27B1	1.0	
Nephrolithiasis	VDR	1.0	
Slow acetylator due to N-acetyltransferase enzyme variant	CYP27B1	1.0	
Slow acetylator due to N-acetyltransferase enzyme variant	VDR	1.0	
Tibial bowing	CYP27B1	1.0	
Tibial bowing	VDR	1.0	
Urolithiasis	CYP27B1	1.0	
Urolithiasis	VDR	1.0	
Abnormal trabecular bone morphology	CYP27B1	1.0	
Abnormal trabecular bone morphology	VDR	1.0	
Metaphyseal irregularity	CYP27B1	1.0	
Metaphyseal irregularity	VDR	1.0	
Malaria, Vivax	CYP27B1	1.0	
Malaria, Vivax	VDR	1.0	
Femoral bowing	CYP27B1	1.0	
Femoral bowing	VDR	1.0	
Flat occiput	CYP27B1	1.0	
Flat occiput	VDR	1.0	
Osteoarthritis of distal interphalangeal joint	CYP27B1	1.0	
Osteoarthritis of distal interphalangeal joint	VDR	1.0	
Osteoarthritis of the hand	CYP27B1	1.0	
Osteoarthritis of the hand	VDR	1.0	
Aggressive periodontitis, generalized	CYP27B1	1.0	
Aggressive periodontitis, generalized	VDR	1.0	
Abnormality of fibula morphology	CYP27B1	1.0	
Abnormality of fibula morphology	VDR	1.0	
Bone Diseases	CYP24A1	1.0	
Bone Diseases	CYP27B1	1.0	
Bone Diseases	VDR	1.0	
Hypophosphatemia	CYP27B1	1.0	
Hypophosphatemia	VDR	1.0	
Rickets	CYP27B1	1.0	
Rickets	VDR	1.0	
Lymphoma, Large-Cell, Follicular	CYP24A1	1.0	
Lymphoma, Large-Cell, Follicular	CYP27B1	1.0	
Lymphoma, Large-Cell, Follicular	VDR	1.0	
Secondary hyperparathyroidism	CYP24A1	1.0	
Secondary hyperparathyroidism	CYP27B1	1.0	
Secondary hyperparathyroidism	VDR	1.0	
Abnormal epiphyseal ossification	CYP27B1	1.0	
Abnormal epiphyseal ossification	VDR	1.0	
Abnormality of cation homeostasis	CYP24A1	1.0	
Abnormality of cation homeostasis	CYP27B1	1.0	
Abnormality of cation homeostasis	VDR	1.0	
Kidney Calculi	CYP24A1	1.0	
Kidney Calculi	VDR	1.0	
Difficulty walking	CYP27B1	1.0	
Difficulty walking	VDR	1.0	
Exostoses	CYP27B1	1.0	
Exostoses	VDR	1.0	
Abnormality of the ankles	CYP27B1	1.0	
Abnormality of the ankles	VDR	1.0	
Tibia, hypoplasia or aplasia of, with polydactyly	CYP27B1	1.0	
Tibia, hypoplasia or aplasia of, with polydactyly	VDR	1.0	
stage, non-small cell lung cancer	CYP27B1	1.0	
stage, non-small cell lung cancer	VDR	1.0	
Hypocalcemia	CYP27B1	1.0	
Hypocalcemia	VDR	1.0	
Abnormality of phosphate homeostasis	CYP27B1	1.0	
Abnormality of phosphate homeostasis	VDR	1.0	
Maternal diabetes	CYP24A1	1.0	
Maternal diabetes	CYP27B1	1.0	
Maternal diabetes	VDR	1.0	
Elevated alkaline phosphatase	CYP27B1	1.0	
Elevated alkaline phosphatase	VDR	1.0	
Primary hyperparathyroidism	CYP27B1	1.0	
Primary hyperparathyroidism	VDR	1.0	
Abnormality of ion homeostasis	CYP24A1	1.0	
Abnormality of ion homeostasis	CYP27B1	1.0	
Abnormality of ion homeostasis	VDR	1.0	
Hypoplasia of dental enamel	CYP27B1	1.0	
Hypoplasia of dental enamel	VDR	1.0	
Abnormal cortical bone morphology	CYP27B1	1.0	
Abnormal cortical bone morphology	VDR	1.0	
Abnormality of the abdominal musculature	CYP27B1	1.0	
Abnormality of the abdominal musculature	VDR	1.0	
Bone pain	CYP27B1	1.0	
Bone pain	VDR	1.0	
Abnormality of alkaline phosphatase activity	CYP27B1	1.0	
Abnormality of alkaline phosphatase activity	VDR	1.0	
Hypoplasia of teeth	CYP27B1	1.0	
Hypoplasia of teeth	VDR	1.0	
Abnormality of the parathyroid physiology	CYP27B1	1.0	
Abnormality of the parathyroid physiology	VDR	1.0	
Neoplasm of the parathyroid gland	CYP27B1	1.0	
Neoplasm of the parathyroid gland	VDR	1.0	
Cooley's anemia	CYP27B1	1.0	
Cooley's anemia	VDR	1.0	
Abnormality of the parathyroid gland	CYP27B1	1.0	
Abnormality of the parathyroid gland	VDR	1.0	
Hypoparathyroidism	CYP27B1	1.0	
Hypoparathyroidism	VDR	1.0	
Hyperparathyroidism 4	CYP27B1	1.0	
Hyperparathyroidism 4	VDR	1.0	
Mammographic breast density	CYP27B1	1.0	
Mammographic breast density	VDR	1.0	
Uremia	CYP27B1	1.0	
Uremia	VDR	1.0	
Ankylosing spondylitis	CYP24A1	1.0	
Ankylosing spondylitis	CYP27B1	1.0	
Ankylosing spondylitis	VDR	1.0	
Severe Dengue	CYP27B1	1.0	
Severe Dengue	VDR	1.0	
Abnormal enzyme/coenzyme activity	CYP27B1	1.0	
Abnormal enzyme/coenzyme activity	VDR	1.0	
Abnormal shape of the occiput	CYP27B1	1.0	
Abnormal shape of the occiput	VDR	1.0	
Abdominal distention	CYP27B1	1.0	
Abdominal distention	VDR	1.0	
Intervertebral disc degeneration	CYP27B1	1.0	
Intervertebral disc degeneration	VDR	1.0	
Abnormality of the wrist	CYP27B1	1.0	
Abnormality of the wrist	VDR	1.0	
Periodontitis, Juvenile	CYP27B1	1.0	
Periodontitis, Juvenile	VDR	1.0	
Actinic keratosis	CYP27B1	1.0	
Actinic keratosis	VDR	1.0	
Parathyroid adenoma	CYP27B1	1.0	
Parathyroid adenoma	VDR	1.0	
Abnormal enchondral ossification	CYP27B1	1.0	
Abnormal enchondral ossification	VDR	1.0	
Postmenopausal osteoporosis	CYP27B1	1.0	
Postmenopausal osteoporosis	VDR	1.0	
Irritability	CYP27B1	1.0	
Irritability	VDR	1.0	
Chronic kidney disease	CYP24A1	1.0	
Chronic kidney disease	CYP27B1	1.0	
Chronic kidney disease	VDR	1.0	
Delayed eruption of teeth	CYP27B1	1.0	
Delayed eruption of teeth	VDR	1.0	
Primary adrenal insufficiency	CYP27B1	1.0	
Primary adrenal insufficiency	VDR	1.0	
Liver Cirrhosis, Alcoholic	CYP27B1	1.0	
Liver Cirrhosis, Alcoholic	VDR	1.0	
Recurrent fractures	CYP27B1	1.0	
Recurrent fractures	VDR	1.0	
Autoimmune thyroid disease 3	CYP27B1	1.0	
Autoimmune thyroid disease 3	VDR	1.0	
early pregnancy	CYP27B1	1.0	
early pregnancy	VDR	1.0	
Large fontanelles	CYP27B1	1.0	
Large fontanelles	VDR	1.0	
Cholangiocarcinoma	CYP24A1	1.0	
