Gene	CUI	Source Databases	
CAD	C0220994	Hyperammonemia	HumPhenOnt	
SLC25A13	C0220994	Hyperammonemia	HumPhenOnt	
ALB	C0030286	Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	DisGeNet	
SLC25A13	C0030286	Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	DisGeNet	
CAD	C4025336	Abnormality of nitrogen compound homeostasis	HumPhenOnt	
SLC25A13	C4025336	Abnormality of nitrogen compound homeostasis	HumPhenOnt	
CAD	C0242528	Azotemia	HumPhenOnt	
SLC25A13	C0242528	Azotemia	HumPhenOnt	
ALB	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
CAD	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
SLC25A13	C0020473	Hyperlipidemia, combined, 1	HumPhenOnt	
SLC25A13	C4021660	Abnormality of sulfur amino acid metabolism	HumPhenOnt	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C4025650	Abnormality of lipid metabolism	HumPhenOnt	
SLC25A13	C4025650	Abnormality of lipid metabolism	HumPhenOnt	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
CAD	C0856863	Broad-based gait	HumPhenOnt	
ALB	C0020445	Familial hypercholesterolemia	DisGeNet	
CAD	C0020445	Familial hypercholesterolemia	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
KRT9	C0043037	Verrucae	HumPhenOnt	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
CAD	C0001126	Renal tubular acidosis, distal, autosomal dominant	HumPhenOnt	
ALB	C0038586	Substance Use Disorders	DisGeNet	
CAD	C0221281	Poikilocytosis	HumPhenOnt	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0006111	Brain Diseases	DisGeNet	
SLC1A1	C0006111	Brain Diseases	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
KRT9	C1856954	Plantar hyperkeratosis	HumPhenOnt	
SLC25A13	C4023615	Abnormality of the level of lipoprotein cholesterol	HumPhenOnt	
CAD	C0020479	Familial type 3 hyperlipoproteinemia	DisGeNet	
ALB	C0031039	Pericardial effusion	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0342200	Endemic Cretinism	DisGeNet	
ASPH	C0426415	Prominent nose	HumPhenOnt	
ALB	C0020443	Hypercholesterolemia, autosomal dominant, type B	DisGeNet	
SLC25A13	C0020443	Hypercholesterolemia, autosomal dominant, type B	HumPhenOnt	
ALB	C0206734	Hemangioblastoma	DisGeNet	
ASPH	C0013581	Ectopia lentis, isolated autosomal recessive	DisGeNet,HumPhenOnt	
ALB	C0017662	Mesangiocapillary glomerulonephritis, type II	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0235025	Peripheral motor neuropathy	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
CAD	C0010072	Coronary Thrombosis	DisGeNet	
ALB	C4023036	Abnormal albumin level	HumPhenOnt	
CAD	C0037889	Hereditary spherocytosis	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
SLC25A13	C0009676	Confusion	HumPhenOnt	
ASPH	C0751587	CADASIL	DisGeNet	
ASPH	C1334953	Neuroblastic tumors	DisGeNet	
ALB	C0010051	Coronary artery aneurysm	DisGeNet	
ALB	C0020476	Hyperlipoproteinemia	DisGeNet	
ALB	C0745103	Hyperlipoproteinemia Type IIa	DisGeNet	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
ALB	C1298180	Single tumor	DisGeNet	
ALB	C1704321	Nephrotic Syndrome, Minimal Change	DisGeNet	
KRT9	C0037277	Skin Diseases, Genetic	DisGeNet	
CAD	C0242621	Isochromosomes	DisGeNet	
ALB	C0740380	Varicella zoster	DisGeNet	
ALB	C1260959	Drusen	DisGeNet	
ACY3	C0023903	Neoplasm of the liver	DisGeNet	
ALB	C0023903	Neoplasm of the liver	DisGeNet	
CAD	C0023903	Neoplasm of the liver	DisGeNet	
SLC25A13	C0023903	Neoplasm of the liver	HumPhenOnt	
KRT9	C0151669	Increased antibody level in blood	HumPhenOnt	
ASPH	C0740277	Bile duct cancer resectable	DisGeNet	
ALB	C3714619	Insulin resistance syndrome	DisGeNet	
