Gene	CUI	Source Databases	
POR	C0000846	Aplasia involving bones of the extremities	HumPhenOnt	
POR	C0001403	Primary adrenal insufficiency	HumPhenOnt	
POR	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
POR	C0001623	Adrenal insufficiency	HumPhenOnt	
POR	C0001627	Congenital adrenal hyperplasia	DisGeNet,HumPhenOnt	
POR	C0002453	Amenorrhea	DisGeNet	
POR	C0003706	Arachnodactyly	HumPhenOnt	
POR	C0003803	Arnold-Chiari malformation	HumPhenOnt	
POR	C0004352	Autism 15	DisGeNet	
POR	C0005695	Urinary Bladder Neoplasms	DisGeNet	
POR	C0005826	Abnormal systemic blood pressure	HumPhenOnt	
POR	C0005940	Bone Diseases	DisGeNet	
POR	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
POR	C0007621	Neoplastic Cell Transformation	DisGeNet	
POR	C0007760	Cerebellar malformation	HumPhenOnt	
POR	C0008297	Choanal atresia	HumPhenOnt	
POR	C0009402	Colorectal cancer 1	DisGeNet	
POR	C0010278	Craniosynostoses	DisGeNet,HumPhenOnt	
POR	C0010417	Cryptorchidism	HumPhenOnt	
POR	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
POR	C0012634	Gallbladder disease 4	DisGeNet	
POR	C0013336	Short stature, rhizomelic, with microcephaly, micrognathia, and developmental delay	HumPhenOnt	
POR	C0015300	Proptosis	HumPhenOnt	
POR	C0015393	Abnormality of the eye	HumPhenOnt	
POR	C0015811	Abnormality of femur morphology	HumPhenOnt	
POR	C0016506	Abnormality of the foot	HumPhenOnt	
POR	C0017638	Glioma	DisGeNet	
POR	C0018564	Abnormality of the hand	HumPhenOnt	
POR	C0018777	Conductive hearing impairment	HumPhenOnt	
POR	C0018798	Heart Defects, Congenital	HumPhenOnt	
POR	C0018816	Ventricular septal defect 2	HumPhenOnt	
POR	C0018817	Atrial septal defect	HumPhenOnt	
POR	C0019572	Hirsutism	HumPhenOnt	
POR	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
POR	C0020255	Hydrocephalus	HumPhenOnt	
POR	C0020445	Familial hypercholesterolemia	DisGeNet	
POR	C0020473	Hyperlipidemia, combined, 1	HumPhenOnt	
POR	C0020506	Hyperpituitarism	HumPhenOnt	
POR	C0020534	Hypertelorism	HumPhenOnt	
POR	C0020538	Hypertension	HumPhenOnt	
POR	C0020649	Hypotension	DisGeNet	
POR	C0023186	Learning Disorders	DisGeNet	
POR	C0024121	Lung Neoplasms	DisGeNet	
POR	C0024667	Animal Mammary Neoplasms	DisGeNet	
POR	C0025958	Microcephaly 16, primary, autosomal recessive	HumPhenOnt	
POR	C0026633	Abnormality of the mouth	HumPhenOnt	
POR	C0029456	Osteoporosis	HumPhenOnt	
POR	C0029927	Ovarian cyst	HumPhenOnt	
POR	C0032002	Abnormality of the pituitary gland	HumPhenOnt	
POR	C0032460	Polycystic Ovary Syndrome	HumPhenOnt	
POR	C0034011	Puberty and gonadal disorders	HumPhenOnt	
POR	C0034012	Delayed puberty	HumPhenOnt	
POR	C0036439	Scoliosis	HumPhenOnt	
POR	C0037268	Abnormality of the skin	HumPhenOnt	
POR	C0039093	Synostosis involving bones of the feet	HumPhenOnt	
POR	C0042063	Abnormality of the genitourinary system	HumPhenOnt	
POR	C0079924	Oligohydramnios	HumPhenOnt	
POR	C0149632	Abnormality of bladder morphology	HumPhenOnt	
POR	C0151583	Abnormal CSF metabolite level	HumPhenOnt	
POR	C0151639	Decreased fertility in females	HumPhenOnt	
POR	C0151640	Decreased fertility in males	HumPhenOnt	
POR	C0156394	Clitoral hypertrophy	HumPhenOnt	
POR	C0156404	Menstrual irregularities	HumPhenOnt	
POR	C0157733	Abnormality of the hair	HumPhenOnt	
POR	C0158113	Joint contracture of the hand	HumPhenOnt	
POR	C0158761	Radioulnar synostosis	HumPhenOnt	
POR	C0158775	Abnormality of the vertebrae	HumPhenOnt	
POR	C0162834	Hyperpigmentation of the skin	HumPhenOnt	
POR	C0205161	Abnormal QRS complex	HumPhenOnt	
POR	C0205216	Decreased beta-glucocerebrosidase protein and activity	HumPhenOnt	
POR	C0205217	Increased analgesia from kappa-opioid receptor agonist, female-specific	HumPhenOnt	
POR	C0206667	Adrenocortical adenoma	DisGeNet	
POR	C0206726	gliosarcoma	DisGeNet	
POR	C0221353	Horseshoe kidney	HumPhenOnt	
POR	C0221354	Frontal bossing	HumPhenOnt	
POR	C0221356	Brachycephaly	HumPhenOnt	
POR	C0221369	Camptodactyly, tall stature, and hearing loss syndrome	HumPhenOnt	
POR	C0235942	Abnormality of the skull	HumPhenOnt	
POR	C0235991	Small for gestational age	HumPhenOnt	
POR	C0238395	Male pseudohermaphroditism	HumPhenOnt	
POR	C0239234	Low-set ears	HumPhenOnt	
POR	C0239337	Abnormality of limbs	HumPhenOnt	
POR	C0240083	Abnormal joint morphology	HumPhenOnt	
POR	C0240912	Vertical talus, congenital	HumPhenOnt	
POR	C0241240	Tall stature	HumPhenOnt	
POR	C0241355	Decreased testicular size	HumPhenOnt	
POR	C0241657	Abnormality of blood and blood-forming tissues	HumPhenOnt	
POR	C0242379	Malignant neoplasm of lung	DisGeNet	
POR	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
POR	C0262361	Growth abnormality	HumPhenOnt	
POR	C0264303	Laryngomalacia	HumPhenOnt	
POR	C0265004	Aortic dilatation	HumPhenOnt	
POR	C0265610	Clinodactyly	HumPhenOnt	
POR	C0265677	Hemivertebrae	HumPhenOnt	
POR	C0265736	Abnormality of the nose	HumPhenOnt	
POR	C0266015	Abnormality of the digestive system	HumPhenOnt	
POR	C0266292	Congenital anomalies of kidney and urinary tract 1, susceptibility to	HumPhenOnt	
POR	C0266362	Ambiguous genitalia	DisGeNet,HumPhenOnt	
POR	C0266423	Abnormality of the testis	HumPhenOnt	
POR	C0266435	Hypoplasia of penis	HumPhenOnt	
POR	C0266589	Abnormality of the ear	HumPhenOnt	
POR	C0266781	Abnormality of the amniotic fluid	HumPhenOnt	
POR	C0333068	Flexion contracture	HumPhenOnt	
POR	C0342492	Adrenal hyperplasia	HumPhenOnt	
POR	C0344722	Abnormality of the atrial septum	HumPhenOnt	
POR	C0345049	Dilatation of the ascending aorta	HumPhenOnt	
POR	C0424688	Decreased head circumference	HumPhenOnt	
POR	C0426790	Narrow chest	HumPhenOnt	
POR	C0431659	Scrotal hypoplasia	HumPhenOnt	
POR	C0431863	Carpal synostosis	HumPhenOnt	
POR	C0432163	Vertebral segmentation defect	HumPhenOnt	
POR	C0441748	Autosomal recessive inheritance	HumPhenOnt	
POR	C0456070	Growth delay	HumPhenOnt	
POR	C0456132	Large fontanelles	HumPhenOnt	
POR	C0497552	Abnormality of the nervous system	HumPhenOnt	
POR	C0520463	Chronic active hepatitis	DisGeNet	
POR	C0520927	Decreased fertility	HumPhenOnt	
POR	C0541764	Delayed skeletal maturation	HumPhenOnt	
POR	C0544755	Bowing of limbs due to multiple fractures	HumPhenOnt	
POR	C0545053	Accelerated skeletal maturation	HumPhenOnt	
POR	C0580454	Abnormal serum testosterone level	HumPhenOnt	
POR	C0678222	Breast carcinoma	DisGeNet	
POR	C0679378	Neurodevelopmental abnormality	HumPhenOnt	
POR	C0684249	Lung cancer	DisGeNet	
POR	C0702166	Acne	HumPhenOnt	
POR	C0741583	Abnormal morphology of the great vessels	HumPhenOnt	
POR	C0744356	Abnormality of the genital system	HumPhenOnt	
POR	C0848558	Hypospadias	HumPhenOnt	
POR	C0853877	Urogenital fistula	HumPhenOnt	
POR	C0854297	Abnormality of head or neck	HumPhenOnt	
POR	C0857379	Abnormality of the pinna	HumPhenOnt	
POR	C0857983	Decreased serum testosterone level	HumPhenOnt	
POR	C1096086	Abnormality of the lower limb	HumPhenOnt	
POR	C1112442	Female sexual dysfunction	HumPhenOnt	
POR	C1168401	Squamous cell carcinoma of the head and neck	DisGeNet	
POR	C1260926	Abnormality of skin pigmentation	HumPhenOnt	
POR	C1262477	Decreased body weight	HumPhenOnt	
POR	C1306893	Abnormalities of placenta or umbilical cord	HumPhenOnt	
POR	C1384666	Hearing impairment	HumPhenOnt	
POR	C1527249	Colorectal cancer	DisGeNet	
POR	C1704258	Abnormality of T cell count	HumPhenOnt	
POR	C1836542	Depressed nasal bridge	HumPhenOnt	
POR	C1837482	Thoracic hypoplasia	HumPhenOnt	
POR	C1839326	Abnormal form of the vertebral bodies	HumPhenOnt	
POR	C1839864	Flexion contracture of digit	HumPhenOnt	
POR	C1840535	Abnormality of the carpal bones	HumPhenOnt	
POR	C1846460	Abnormality of the outer ear	HumPhenOnt	
POR	C1850325	Labial hypoplasia	HumPhenOnt	
POR	C1852534	Hypoplastic male external genitalia	HumPhenOnt	
