Gene	CUI	Source Databases	
CXCL12	C0001175	Acquired Immunodeficiency Syndrome	DisGeNet	
CXCL12	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
CXCL12	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
CXCL12	C0001815	Primary Myelofibrosis	DisGeNet	
CXCL12	C0001849	AIDS Dementia Complex	PheGenI	
CXCL12	C0001916	Albinism, ocular, with sensorineural deafness	DisGeNet	
CXCL12	C0002395	Alzheimer Disease	DisGeNet	
CXCL12	C0003130	Hypoxia	DisGeNet	
CXCL12	C0003850	Arteriosclerosis	DisGeNet	
CXCL12	C0003864	Arthritis, Rheumatoid	DisGeNet	
CXCL12	C0003873	Rheumatoid arthritis	DisGeNet	
CXCL12	C0004096	Asthma	DisGeNet	
CXCL12	C0004114	Astrocytoma	DisGeNet	
CXCL12	C0004153	Atherosclerosis	DisGeNet	
CXCL12	C0004364	Autoimmune disease 1	DisGeNet	
CXCL12	C0005684	Malignant tumor of urinary bladder	DisGeNet	
CXCL12	C0005695	Urinary Bladder Neoplasms	DisGeNet	
CXCL12	C0005699	Blast Phase	DisGeNet	
CXCL12	C0005940	Bone Diseases	DisGeNet	
CXCL12	C0005967	Bone neoplasms	DisGeNet	
CXCL12	C0006111	Brain Diseases	DisGeNet	
CXCL12	C0006118	Brain neoplasm	DisGeNet	
CXCL12	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
CXCL12	C0006272	Bronchiolitis Obliterans	DisGeNet	
CXCL12	C0006826	Cancer of the lower GI tract	DisGeNet	
CXCL12	C0007102	Colon cancer	DisGeNet	
CXCL12	C0007103	Malignant neoplasm of endometrium	DisGeNet	
CXCL12	C0007107	Malignant neoplasm of larynx	DisGeNet	
CXCL12	C0007117	Basal cell carcinoma	DisGeNet	
CXCL12	C0007124	Noninfiltrating Intraductal Carcinoma	DisGeNet	
CXCL12	C0007131	Non-small cell lung carcinoma	DisGeNet	
CXCL12	C0007134	Renal cell carcinoma, nonpapillary	DisGeNet	
CXCL12	C0007137	Squamous cell carcinoma	DisGeNet	
CXCL12	C0007222	Cardiovascular Diseases	DisGeNet	
CXCL12	C0007282	Carotid Stenosis	DisGeNet	
CXCL12	C0007682	CNS disorder	DisGeNet	
CXCL12	C0007785	Ischaemic cerebral infarction	DisGeNet	
CXCL12	C0007786	Brain Ischemia	DisGeNet	
CXCL12	C0007847	Malignant tumor of cervix	DisGeNet	
CXCL12	C0007873	Uterine Cervical Neoplasms	DisGeNet	
CXCL12	C0008149	Chlamydia Infections	DisGeNet	
CXCL12	C0008479	Chondrosarcoma	DisGeNet	
CXCL12	C0008497	Choriocarcinoma	DisGeNet	
CXCL12	C0009324	Ulcerative colitis	DisGeNet	
CXCL12	C0009375	Neoplasm of the colon	DisGeNet	
CXCL12	C0009402	Colorectal cancer 1	DisGeNet	
CXCL12	C0009404	Colorectal Neoplasms	DisGeNet	
CXCL12	C0009450	Verotoxigenic Escherichia coli gastrointestinal tract infection	DisGeNet	
CXCL12	C0010054	Coronary heart disease 7	DisGeNet	
CXCL12	C0010068	Coronary Disease	PheGenI	
CXCL12	C0010346	Crohn Disease	DisGeNet	
CXCL12	C0010701	Phyllodes tumor, benign	DisGeNet	
CXCL12	C0011265	Dementia familial British	DisGeNet	
CXCL12	C0011303	Demyelinating Diseases	DisGeNet	
CXCL12	C0011633	Dermatomyositis	DisGeNet	
CXCL12	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
CXCL12	C0011854	Diabetes mellitus type 1	DisGeNet	
CXCL12	C0011860	Diabetes mellitus type 2	DisGeNet	
CXCL12	C0011884	Diabetic Retinopathy	DisGeNet	
CXCL12	C0012634	Gallbladder disease 4	DisGeNet	
CXCL12	C0013537	Eclampsia	DisGeNet	
CXCL12	C0014072	Experimental Autoimmune Encephalomyelitis	DisGeNet	
CXCL12	C0014175	Endometriosis	DisGeNet	
CXCL12	C0014859	Esophageal Neoplasms	DisGeNet	
CXCL12	C0016059	Fibrosis	DisGeNet	
CXCL12	C0016169	pathologic fistula	DisGeNet	
CXCL12	C0017185	Gastrointestinal Neoplasms	DisGeNet	
CXCL12	C0017525	Giant Cell Tumors	DisGeNet	
CXCL12	C0017563	Gingival Diseases	DisGeNet	
CXCL12	C0017636	Glioblastoma	DisGeNet	
CXCL12	C0017638	Glioma	DisGeNet	
CXCL12	C0018213	Graves Disease	DisGeNet	
CXCL12	C0018799	Heart Diseases	DisGeNet	
CXCL12	C0018801	Heart Failure	DisGeNet	
CXCL12	C0018802	Congestive heart failure	DisGeNet	
CXCL12	C0018939	Hematological Disease	DisGeNet	
CXCL12	C0019061	Hemolytic uremic syndrome	DisGeNet	
CXCL12	C0019159	Hepatitis	DisGeNet	
CXCL12	C0019163	Acute type B viral hepatitis	DisGeNet	
CXCL12	C0019196	Hepatitis C	DisGeNet	
CXCL12	C0019562	Von Hippel-Lindau syndrome	DisGeNet	
CXCL12	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
CXCL12	C0019829	Hodgkin Disease	DisGeNet	
CXCL12	C0020456	Hyperglycemia	DisGeNet	
CXCL12	C0020459	Hyperinsulinemia	DisGeNet	
CXCL12	C0020523	Immediate hypersensitivity	DisGeNet	
CXCL12	C0021051	Immunodeficiency due to defect in CD3-gamma	DisGeNet	
CXCL12	C0021368	Inflammation	DisGeNet	
CXCL12	C0021390	Inflammatory Bowel Diseases	DisGeNet	
CXCL12	C0021670	Insulinoma	DisGeNet	
CXCL12	C0022104	Irritable bowel syndrome with diarrhea	DisGeNet	
CXCL12	C0022116	Ischemia	DisGeNet	
CXCL12	C0022660	Acute kidney injury	DisGeNet	
CXCL12	C0022665	Renal neoplasm	DisGeNet	
CXCL12	C0023418	Leukemia, Lymphocytic, Chronic, B-Cell	DisGeNet	
CXCL12	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
CXCL12	C0023448	Lymphoid leukemia	DisGeNet	
CXCL12	C0023449	Acute lymphoid leukemia	DisGeNet	
CXCL12	C0023467	Acute myeloid leukemia	DisGeNet	
CXCL12	C0023470	Myeloid leukemia	DisGeNet	
CXCL12	C0023473	Chronic myeloid leukemia	DisGeNet	
CXCL12	C0023474	Leukemia, Myeloid, Chronic-Phase	DisGeNet	
CXCL12	C0023485	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	DisGeNet	
CXCL12	C0023530	Leukopenia	DisGeNet	
CXCL12	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
CXCL12	C0023895	Liver Diseases	DisGeNet	
CXCL12	C0023903	Neoplasm of the liver	DisGeNet	
CXCL12	C0024121	Lung Neoplasms	DisGeNet	
CXCL12	C0024131	Lupus Vulgaris	DisGeNet	
CXCL12	C0024138	Discoid lupus erythematosus	DisGeNet	
CXCL12	C0024141	Lupus Erythematosus, Systemic	DisGeNet	
CXCL12	C0024232	Lymphatic Metastasis	DisGeNet	
CXCL12	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
CXCL12	C0024419	Waldenstrom macroglobulinemia	DisGeNet	
CXCL12	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
CXCL12	C0024667	Animal Mammary Neoplasms	DisGeNet	
CXCL12	C0025149	Medulloblastoma	DisGeNet	
CXCL12	C0025202	Melanoma	DisGeNet	
CXCL12	C0025286	Meningioma	DisGeNet	
CXCL12	C0025322	Premature ovarian failure	DisGeNet	
CXCL12	C0026640	Neoplasm of the oral cavity	DisGeNet	
CXCL12	C0026764	Multiple Myeloma	DisGeNet	
CXCL12	C0026769	Multiple Sclerosis	DisGeNet	
CXCL12	C0026987	Myelofibrosis	DisGeNet	
CXCL12	C0027051	Myocardial Infarction	DisGeNet,PheGenI	
CXCL12	C0027070	Myoepithelioma	DisGeNet	
CXCL12	C0027626	Neoplasm Invasiveness	DisGeNet	
CXCL12	C0027627	Secondary hypertriglyceridemia	DisGeNet	
CXCL12	C0027719	Nephrosclerosis	DisGeNet	
CXCL12	C0027831	Neurofibromatosis, type 1, 162200 (3)	DisGeNet	
CXCL12	C0029408	Osteoarthritis	DisGeNet	
CXCL12	C0030193	Pain	DisGeNet	
CXCL12	C0030297	Pancreatic Neoplasms	DisGeNet	
CXCL12	C0031511	Pheochromocytoma	DisGeNet	
CXCL12	C0032000	Pituitary adenoma	DisGeNet	
CXCL12	C0032002	Abnormality of the pituitary gland	DisGeNet	
CXCL12	C0032019	Pituitary Neoplasms	DisGeNet	
CXCL12	C0032285	Pneumonia	DisGeNet	
CXCL12	C0032965	Pregnancy Complications, Infectious	DisGeNet	
CXCL12	C0033578	Prostatic Neoplasms	DisGeNet	
CXCL12	C0033999	Pterygium	DisGeNet	
CXCL12	C0034069	Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	DisGeNet	
CXCL12	C0034885	Neoplasm of the rectum	DisGeNet	
CXCL12	C0035126	Reperfusion Injury	DisGeNet	
CXCL12	C0035305	Retinal detachment	DisGeNet	
CXCL12	C0035309	Retinopathy	DisGeNet	
CXCL12	C0035412	Rhabdomyosarcoma alveolar	DisGeNet	
CXCL12	C0036202	Sarcoidosis	DisGeNet	
CXCL12	C0036421	Scleroderma	DisGeNet	
CXCL12	C0036690	Septicemia	DisGeNet	
CXCL12	C0036916	Sexually Transmitted Diseases	DisGeNet	
CXCL12	C0037299	Skin ulcer	DisGeNet	
CXCL12	C0038220	Status epilepticus	DisGeNet	
CXCL12	C0038356	Stomach Neoplasms	DisGeNet	
CXCL12	C0038454	Stroke	DisGeNet	
CXCL12	C0038525	Subarachnoid hemorrhage	DisGeNet	
CXCL12	C0040028	Essential thrombocythemia	DisGeNet	
CXCL12	C0040128	Thyroid Diseases	DisGeNet	
CXCL12	C0040592	Trachoma	DisGeNet	
CXCL12	C0041296	Tuberculosis	DisGeNet	
CXCL12	C0042164	Uveitis	DisGeNet	
CXCL12	C0042373	Vascular Diseases	DisGeNet	
CXCL12	C0042749	 {HIV-1 viremia, susceptibility to}, 609423 (3)	DisGeNet	
