node1	node2	edge_score	
DB00871	ADRB1	1.0	
DB00871	ADRB2	1.0	
DB00871	ADRB3	1.0	
DB00871	BCHE	1.0	
BCHE	rs28933389	0.99
BCHE	rs1799807	0.99
ADRB2	rs1042713	0.99
ADRB2	rs1042714	0.99
ADRB2		1.0
BCHE	rs1803274	0.99
BCHE		1.0
BCHE	rs28933390	0.99
ADRB2	rs1042718	0.99
ADRB3		1.0
ADRB1		1.0
body mass	ADRB1	1.0	
body mass	ADRB2	1.0	
body mass	ADRB3	1.0	
body mass	BCHE	1.0	
Low Tension Glaucoma	ADRB1	1.0	
Low Tension Glaucoma	ADRB2	1.0	
Low Tension Glaucoma	ADRB3	1.0	
Obesity, severe, 601665 (3)	ADRB1	1.0	
Obesity, severe, 601665 (3)	ADRB2	1.0	
Obesity, severe, 601665 (3)	ADRB3	1.0	
Tachycardia	ADRB1	1.0	
Tachycardia	ADRB2	1.0	
Tachycardia	BCHE	1.0	
Weight Gain Adverse Event	ADRB2	1.0	
Weight Gain Adverse Event	ADRB3	1.0	
Weight Gain Adverse Event	BCHE	1.0	
Hemangioma	ADRB1	1.0	
Hemangioma	ADRB2	1.0	
Hemangioma	ADRB3	1.0	
Nephrosclerosis	ADRB1	1.0	
Nephrosclerosis	ADRB2	1.0	
Obstructive sleep apnea	ADRB1	1.0	
Obstructive sleep apnea	ADRB2	1.0	
Obstructive sleep apnea	ADRB3	1.0	
Acanthosis nigricans	ADRB2	1.0	
Acanthosis nigricans	ADRB3	1.0	
Chronic interstitial cystitis	ADRB2	1.0	
Chronic interstitial cystitis	ADRB3	1.0	
Atrial Fibrillation	ADRB1	1.0	
Atrial Fibrillation	ADRB2	1.0	
Atrial Fibrillation	ADRB3	1.0	
Capillary hemangiomas	ADRB1	1.0	
Capillary hemangiomas	ADRB2	1.0	
Familial hypercholesterolemia	ADRB1	1.0	
Familial hypercholesterolemia	ADRB2	1.0	
Familial hypercholesterolemia	ADRB3	1.0	
Ventricular tachycardia, catecholaminergic polymorphic, 2	ADRB1	1.0	
Ventricular tachycardia, catecholaminergic polymorphic, 2	ADRB2	1.0	
Weight Loss Adverse Event	ADRB2	1.0	
Weight Loss Adverse Event	ADRB3	1.0	
Fibromyalgia	ADRB2	1.0	
Fibromyalgia	ADRB3	1.0	
Ventricular fibrillation	ADRB1	1.0	
Ventricular fibrillation	ADRB2	1.0	
Restenosis	ADRB2	1.0	
Restenosis	ADRB3	1.0	
Restenosis	BCHE	1.0	
Meningococcal Infections	ADRB1	1.0	
Meningococcal Infections	ADRB2	1.0	
Stress, Psychological	ADRB1	1.0	
Stress, Psychological	ADRB2	1.0	
Occupational Diseases	ADRB1	1.0	
Occupational Diseases	ADRB2	1.0	
Sleep apnea	ADRB3	1.0	
Sleep apnea	BCHE	1.0	
Ventricular Dysfunction, Right	ADRB1	1.0	
Ventricular Dysfunction, Right	ADRB2	1.0	
Female infertility	ADRB2	1.0	
Female infertility	ADRB3	1.0	
Kidney Failure, Chronic	ADRB1	1.0	
Kidney Failure, Chronic	ADRB2	1.0	
Kidney Failure, Chronic	ADRB3	1.0	
Kidney Failure, Chronic	BCHE	1.0	
Left ventricular hypertrophy	ADRB1	1.0	
Left ventricular hypertrophy	ADRB2	1.0	
Left ventricular hypertrophy	ADRB3	1.0	
Metabolic Syndrome X	ADRB1	1.0	
Metabolic Syndrome X	ADRB2	1.0	
Metabolic Syndrome X	ADRB3	1.0	
Metabolic Syndrome X	BCHE	1.0	
Respiration Disorders	ADRB1	1.0	
Respiration Disorders	ADRB2	1.0	
Hyperlipidemia, combined, 1	ADRB1	1.0	
Hyperlipidemia, combined, 1	ADRB2	1.0	
Hyperlipidemia, combined, 1	ADRB3	1.0	
Chronic heart failure	ADRB1	1.0	
Chronic heart failure	ADRB2	1.0	
Essential hypertension	ADRB1	1.0	
Essential hypertension	ADRB2	1.0	
Essential hypertension	ADRB3	1.0	
Acute Coronary Syndrome	ADRB1	1.0	
Acute Coronary Syndrome	ADRB2	1.0	
