Gene	CUI	Source Databases	
ABCB1	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A4	C0024620	Primary malignant neoplasm of liver	DisGeNet	
CYP3A5	C0024620	Primary malignant neoplasm of liver	DisGeNet	
ABCG2	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A4	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP3A5	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP2B6	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A4	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP3A5	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
PARP1	C0027658	Neoplasms, Germ Cell and Embryonal	DisGeNet	
CYP2B6	C0877008	Enzyme inhibition disorder	DisGeNet	
CYP3A4	C0877008	Enzyme inhibition disorder	DisGeNet	
PARP1	C0877008	Enzyme inhibition disorder	DisGeNet	
ABCG2	C0011206	Cocaine delirium	DisGeNet	
CYP3A4	C0011206	Cocaine delirium	DisGeNet	
CYP3A5	C0011206	Cocaine delirium	DisGeNet	
ABCB1	C0235032	Neurotoxicity Syndromes	DisGeNet	
ABCG2	C0235032	Neurotoxicity Syndromes	DisGeNet	
CYP3A5	C0235032	Neurotoxicity Syndromes	DisGeNet	
ABCB1	C0280220	Ovarian epithelial cancer stage III	DisGeNet	
ABCG2	C0280220	Ovarian epithelial cancer stage III	DisGeNet	
PARP1	C0280220	Ovarian epithelial cancer stage III	DisGeNet	
