node1	node2	edge_score	
DB01119	KCNJ11	1.0	
DB01119	SLC12A3	1.0	
DB01119	CA2	1.0	
DB01119	CA1	1.0	
DB01119	KCNMA1	1.0	
DB01119	GLUL	1.0	
DB01119	ATP1A1	1.0	
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR8D2	0.863824739585
KCNJ11		1.0
KCNMA1	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.904977499353
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT9	0.863824739585
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	ALB	0.863824739585
SLC12A3		1.0
KCNMA1		1.0
Tubulointerstitial nephritis	ALB	1.0	
Tubulointerstitial nephritis	SLC12A3	1.0	
EEG with generalized epileptiform discharges	KCNJ11	1.0	
EEG with generalized epileptiform discharges	KCNMA1	1.0	
Epilepsy	ALB	1.0	
Epilepsy	KCNJ11	1.0	
Epilepsy	KCNMA1	1.0	
Epilepsy	SLC12A3	1.0	
EEG with irregular generalized spike and wave complexes	KCNJ11	1.0	
EEG with irregular generalized spike and wave complexes	KCNMA1	1.0	
Renal tubular dysfunction	KCNJ11	1.0	
Renal tubular dysfunction	SLC12A3	1.0	
Primary hyperaldosteronism	KCNMA1	1.0	
Primary hyperaldosteronism	SLC12A3	1.0	
Microalbuminuria	ALB	1.0	
Microalbuminuria	KCNJ11	1.0	
Epilepsy, generalized, with febrile seizures plus, type 6 (2)	KCNJ11	1.0	
Epilepsy, generalized, with febrile seizures plus, type 6 (2)	KCNMA1	1.0	
Essential hypertension	ALB	1.0	
Essential hypertension	KCNMA1	1.0	
Essential hypertension	SLC12A3	1.0	
Generalized tonic-clonic seizures	KCNJ11	1.0	
Generalized tonic-clonic seizures	KCNMA1	1.0	
Hyperhidrosis	KCNJ11	1.0	
Hyperhidrosis	KRT9	1.0	
Lethargy	KCNJ11	1.0	
Lethargy	KCNMA1	1.0	
Maturity-onset diabetes of the young, type 11	ALB	1.0	
Maturity-onset diabetes of the young, type 11	KCNJ11	1.0	
Malnutrition	ALB	1.0	
Malnutrition	KCNJ11	1.0	
Generalized seizures	KCNJ11	1.0	
Generalized seizures	KCNMA1	1.0	
Hypohidrosis	KCNJ11	1.0	
Hypohidrosis	KRT9	1.0	
Albuminuria	ALB	1.0	
Albuminuria	KCNJ11	1.0	
Abnormality of lipid metabolism	ALB	1.0	
Abnormality of lipid metabolism	KCNJ11	1.0	
Kidney Failure, Chronic	ALB	1.0	
Kidney Failure, Chronic	KCNJ11	1.0	
Kidney Failure, Chronic	SLC12A3	1.0	
Ischemia	ALB	1.0	
Ischemia	KCNJ11	1.0	
Ischemia	KCNMA1	1.0	
Vomiting	KCNJ11	1.0	
Vomiting	SLC12A3	1.0	
Seizures, Febrile	ALB	1.0	
Seizures, Febrile	KCNJ11	1.0	
Seizures, Febrile	KCNMA1	1.0	
Seizures, Febrile	SLC12A3	1.0	
Diabetic ketoacidosis	KCNJ11	1.0	
Hypercapnia	KCNJ11	1.0	
Familial hypokalemia-hypomagnesemia	SLC12A3	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	ALB	1.0	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	KCNJ11	1.0	
Maternal diabetes	ALB	1.0	
Maternal diabetes	KCNJ11	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
Abnormality of metabolism/homeostasis	ALB	1.0	
Abnormality of metabolism/homeostasis	KCNJ11	1.0	
Abnormality of metabolism/homeostasis	KRT9	1.0	
Abnormality of metabolism/homeostasis	SLC12A3	1.0	
Esophageal varix	ALB	1.0	
Treacher Collins syndrome	SLC12A3	1.0	
Urolithiasis	ALB	1.0	
Progressive neurologic deterioration	KCNJ11	1.0	
Abnormality of endocrine pancreas physiology	KCNJ11	1.0	
EEG abnormality	KCNJ11	1.0	
