Gene	CUI	Source Databases	
ALB	C0027707	Tubulointerstitial nephritis	DisGeNet	
SLC12A3	C0027707	Tubulointerstitial nephritis	DisGeNet	
KCNJ11	C4023476	EEG with generalized epileptiform discharges	HumPhenOnt	
KCNMA1	C4023476	EEG with generalized epileptiform discharges	HumPhenOnt	
ALB	C0014544	Epilepsy	DisGeNet	
KCNJ11	C0014544	Epilepsy	DisGeNet	
KCNMA1	C0014544	Epilepsy	DisGeNet	
SLC12A3	C0014544	Epilepsy	DisGeNet	
KCNJ11	C0013819	EEG with irregular generalized spike and wave complexes	HumPhenOnt	
KCNMA1	C0013819	EEG with irregular generalized spike and wave complexes	HumPhenOnt	
KCNJ11	C0151747	Renal tubular dysfunction	HumPhenOnt	
SLC12A3	C0151747	Renal tubular dysfunction	DisGeNet	
KCNMA1	C1384514	Primary hyperaldosteronism	DisGeNet	
SLC12A3	C1384514	Primary hyperaldosteronism	DisGeNet	
ALB	C0730345	Microalbuminuria	DisGeNet	
KCNJ11	C0730345	Microalbuminuria	HumPhenOnt	
KCNJ11	C0014548	Epilepsy, generalized, with febrile seizures plus, type 6 (2)	DisGeNet	
KCNMA1	C0014548	Epilepsy, generalized, with febrile seizures plus, type 6 (2)	DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
KCNMA1	C0085580	Essential hypertension	DisGeNet	
SLC12A3	C0085580	Essential hypertension	DisGeNet	
KCNJ11	C0494475	Generalized tonic-clonic seizures	HumPhenOnt	
KCNMA1	C0494475	Generalized tonic-clonic seizures	HumPhenOnt	
KCNJ11	C0020458	Hyperhidrosis	HumPhenOnt	
KRT9	C0020458	Hyperhidrosis	HumPhenOnt	
KCNJ11	C0023380	Lethargy	HumPhenOnt	
KCNMA1	C0023380	Lethargy	DisGeNet	
ALB	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet	
KCNJ11	C0342276	Maturity-onset diabetes of the young, type 11	DisGeNet,HumPhenOnt	
ALB	C0162429	Malnutrition	DisGeNet	
KCNJ11	C0162429	Malnutrition	DisGeNet	
KCNJ11	C0234533	Generalized seizures	HumPhenOnt	
KCNMA1	C0234533	Generalized seizures	HumPhenOnt	
KCNJ11	C0020620	Hypohidrosis	HumPhenOnt	
KRT9	C0020620	Hypohidrosis	HumPhenOnt	
ALB	C0001925	Albuminuria	DisGeNet	
KCNJ11	C0001925	Albuminuria	HumPhenOnt	
ALB	C4025650	Abnormality of lipid metabolism	HumPhenOnt	
KCNJ11	C4025650	Abnormality of lipid metabolism	HumPhenOnt	
ALB	C0022661	Kidney Failure, Chronic	DisGeNet	
KCNJ11	C0022661	Kidney Failure, Chronic	DisGeNet	
SLC12A3	C0022661	Kidney Failure, Chronic	DisGeNet	
ALB	C0022116	Ischemia	DisGeNet	
KCNJ11	C0022116	Ischemia	DisGeNet	
KCNMA1	C0022116	Ischemia	DisGeNet	
KCNJ11	C0042963	Vomiting	HumPhenOnt	
SLC12A3	C0042963	Vomiting	DisGeNet	
ALB	C0036572	Seizures, Febrile	DisGeNet	
KCNJ11	C0036572	Seizures, Febrile	DisGeNet,HumPhenOnt	
KCNMA1	C0036572	Seizures, Febrile	HumPhenOnt	
SLC12A3	C0036572	Seizures, Febrile	HumPhenOnt	
KCNJ11	C0011880	Diabetic ketoacidosis	DisGeNet	
KCNJ11	C0020440	Hypercapnia	DisGeNet	
SLC12A3	C0268450	Familial hypokalemia-hypomagnesemia	ClinVar,DisGeNet	
ALB	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	DisGeNet	
KCNJ11	C0033687	Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	HumPhenOnt	
ALB	C0085207	Maternal diabetes	DisGeNet	
KCNJ11	C0085207	Maternal diabetes	DisGeNet,HumPhenOnt	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
KCNJ11	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
KRT9	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
SLC12A3	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
ALB	C0014867	Esophageal varix	DisGeNet	
SLC12A3	C0242387	Treacher Collins syndrome	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
KCNJ11	C1854838	Progressive neurologic deterioration	HumPhenOnt	
KCNJ11	C4023047	Abnormality of endocrine pancreas physiology	HumPhenOnt	
KCNJ11	C0151611	EEG abnormality	HumPhenOnt	
KCNMA1	C0151611	EEG abnormality	HumPhenOnt	
ALB	C0013502	Echinococcosis	DisGeNet	
KRT9	C0079298	Epidermolysis bullosa simplex, Cockayne-Touraine type	DisGeNet	
KRT9	C0240641	Palmar hyperkeratosis	HumPhenOnt	
KCNJ11	C1857949	Prominent metopic ridge	HumPhenOnt	
KCNJ11	C4023038	Abnormality of circulating glucocorticoid level	HumPhenOnt	
KCNJ11	C4023214	Abnormality of circulating cortisol level	HumPhenOnt	
KCNJ11	C4023537	Abnormality of blood volume homeostasis	HumPhenOnt	
ALB	C0020538	Hypertension	DisGeNet	
KCNJ11	C0020538	Hypertension	DisGeNet	
KCNMA1	C0020538	Hypertension	DisGeNet	
SLC12A3	C0020538	Hypertension	DisGeNet	
KCNMA1	C0005694	Bladder neck obstruction	DisGeNet	
KCNJ11	C0038238	Steatorrhea	HumPhenOnt	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
SLC12A3	C0553730	Chondrocalcinosis	HumPhenOnt	
KCNJ11	C4022597	Abnormality of central nervous system electrophysiology	HumPhenOnt	
KCNMA1	C4022597	Abnormality of central nervous system electrophysiology	HumPhenOnt	
ALB	C2316810	Stage 5 chronic kidney disease	DisGeNet	
SLC12A3	C2316810	Stage 5 chronic kidney disease	DisGeNet	
KRT9	C0043037	Verrucae	HumPhenOnt	
KCNJ11	C0554103	Fat malabsorption	HumPhenOnt	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
KCNMA1	C0001126	Renal tubular acidosis, distal, autosomal dominant	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
KCNMA1	C0005944	Metabolic Bone Disorder	DisGeNet	
ALB	C0013338	Isolated growth hormone deficiency type 1B	DisGeNet	
KCNJ11	C0854110	Insulin-resistant diabetes mellitus AND acanthosis nigricans	HumPhenOnt	
KRT9	C1856954	Plantar hyperkeratosis	HumPhenOnt	
SLC12A3	C3693260	Abnormal urine output	HumPhenOnt	
KCNJ11	C0546884	Hypovolemia	HumPhenOnt	
KCNJ11	C4025180	Abnormality of the metopic suture	HumPhenOnt	
ALB	C0031039	Pericardial effusion	DisGeNet	
SLC12A3	C0546817	Hypervolemia	DisGeNet	
SLC12A3	C0854912	Germinoma	DisGeNet	
SLC12A3	C4022657	Abnormal drinking behavior	HumPhenOnt	
ALB	C0152013	Adenocarcinoma of lung	DisGeNet	
KCNMA1	C0152013	Adenocarcinoma of lung	DisGeNet	
SLC12A3	C0152013	Adenocarcinoma of lung	DisGeNet	
ALB	C0026780	Mumps	DisGeNet	
