Gene	CUI	Source Databases	
SLC22A1	C0005398	Extrahepatic cholestasis	DisGeNet	
SLC22A2	C0005398	Extrahepatic cholestasis	DisGeNet	
SLC22A3	C0027059	Myocarditis	DisGeNet	
SLC22A4	C0027059	Myocarditis	DisGeNet	
SLC22A5	C0027059	Myocarditis	DisGeNet	
ALDH2	C0032584	polyps	DisGeNet	
SLC22A1	C0032584	polyps	DisGeNet	
SLC22A3	C0032584	polyps	DisGeNet	
SLC22A4	C0032584	polyps	DisGeNet	
SLC22A4	C0016169	pathologic fistula	DisGeNet	
SLC22A5	C0016169	pathologic fistula	DisGeNet	
SLC22A1	C0008372	Intrahepatic cholestasis	DisGeNet	
SLC22A2	C0008372	Intrahepatic cholestasis	DisGeNet	
ALDH2	C0740394	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	DisGeNet	
SLC22A2	C0740394	Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	DisGeNet	
ALDH2	C0013295	Duodenal Ulcer	DisGeNet	
SLC22A1	C0013295	Duodenal Ulcer	DisGeNet	
SLC22A4	C0018273	Growth Disorders	DisGeNet	
SLC22A5	C0018273	Growth Disorders	DisGeNet	
SLC22A4	C2919828	Chronic ulcerative colitis	DisGeNet	
SLC22A5	C2919828	Chronic ulcerative colitis	DisGeNet	
SLC22A1	C0376618	Endotoxemia	DisGeNet	
SLC22A2	C0376618	Endotoxemia	DisGeNet	
SLC22A1	C0022660	Acute kidney injury	DisGeNet	
SLC22A2	C0022660	Acute kidney injury	DisGeNet	
SLC22A8	C0022660	Acute kidney injury	DisGeNet	
SLC22A4	C1561955	Fibrinogen Adverse Event	DisGeNet	
SLC22A5	C1561955	Fibrinogen Adverse Event	DisGeNet	
ALDH2	C0011881	Diabetic Nephropathies	DisGeNet	
SLC22A2	C0011881	Diabetic Nephropathies	DisGeNet	
SLC22A3	C0011881	Diabetic Nephropathies	DisGeNet	
SLC22A8	C0011881	Diabetic Nephropathies	DisGeNet	
