Gene	CUI	Source Databases	
ALB	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet	
F2	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F7	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
GGCX	C0005779	Bleeding disorder, platelet-type, 21	DisGeNet,HumPhenOnt	
F2	C0014591	Epistaxis	DisGeNet,HumPhenOnt	
F7	C0014591	Epistaxis	HumPhenOnt	
GGCX	C0014591	Epistaxis	HumPhenOnt	
ALB	C0342257	Complications of Diabetes Mellitus	DisGeNet	
F2	C0342257	Complications of Diabetes Mellitus	DisGeNet	
F7	C0342257	Complications of Diabetes Mellitus	DisGeNet	
ALB	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
F2	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
F7	C0019069	Hereditary factor VIII deficiency disease	DisGeNet	
F2	C1846821	Abnormality of coagulation	HumPhenOnt	
F7	C1846821	Abnormality of coagulation	HumPhenOnt	
GGCX	C1846821	Abnormality of coagulation	HumPhenOnt	
F2	C0553692	Brain Hemorrhage, Traumatic	DisGeNet	
F7	C0553692	Brain Hemorrhage, Traumatic	DisGeNet	
ALB	C0398623	Thrombophilia	DisGeNet	
F2	C0398623	Thrombophilia	ClinVar,DisGeNet	
F7	C0398623	Thrombophilia	DisGeNet	
F2	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
F7	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
F2	C0042487	Venous thrombosis	DisGeNet,HumPhenOnt	
F7	C0042487	Venous thrombosis	DisGeNet	
GGCX	C0042487	Venous thrombosis	DisGeNet	
ALB	C0341439	Chronic liver disease	DisGeNet	
F2	C0341439	Chronic liver disease	DisGeNet	
F7	C0341439	Chronic liver disease	DisGeNet	
F2	C0040053	Thrombosis	DisGeNet,PheGenI	
F7	C0040053	Thrombosis	DisGeNet	
GGCX	C0040053	Thrombosis	DisGeNet	
ALB	C0745744	End Stage Liver Disease	DisGeNet	
F2	C0745744	End Stage Liver Disease	DisGeNet	
F2	C0333285	Internal hemorrhage	HumPhenOnt	
F7	C0333285	Internal hemorrhage	HumPhenOnt	
GGCX	C0333285	Internal hemorrhage	HumPhenOnt	
F2	C0340708	Deep vein thrombosis of lower limb	DisGeNet	
F7	C0340708	Deep vein thrombosis of lower limb	DisGeNet	
F2	C0012739	Disseminated intravascular coagulation	DisGeNet	
F7	C0012739	Disseminated intravascular coagulation	DisGeNet	
F2	C0600518	Choroidal Neovascularization	DisGeNet	
F7	C0600518	Choroidal Neovascularization	DisGeNet	
F2	C4023585	Abnormality of blood circulation	HumPhenOnt	
F7	C4023585	Abnormality of blood circulation	HumPhenOnt	
GGCX	C4023585	Abnormality of blood circulation	HumPhenOnt	
F2	C0008533	Hereditary factor IX deficiency disease	DisGeNet	
F7	C0008533	Hereditary factor IX deficiency disease	DisGeNet	
F2	C0042974	Von Willebrand disease, recessive form	DisGeNet	
F7	C0042974	Von Willebrand disease, recessive form	DisGeNet	
F2	C0684275	Hemophilia, NOS	DisGeNet	
F7	C0684275	Hemophilia, NOS	DisGeNet	
F2	C0751956	Acute Cerebrovascular Accidents	DisGeNet	
F7	C0751956	Acute Cerebrovascular Accidents	DisGeNet	
F2	C0948480	Coronary Restenosis	DisGeNet	
F7	C0948480	Coronary Restenosis	DisGeNet	
ALB	C0027720	Nephrosis	DisGeNet	
F2	C0027720	Nephrosis	DisGeNet	
F2	C0584960	Factor V Leiden mutation	DisGeNet	
F7	C0584960	Factor V Leiden mutation	DisGeNet	
ALB	C0333186	Restenosis	DisGeNet	
F2	C0333186	Restenosis	DisGeNet	
F7	C0333186	Restenosis	DisGeNet	
ALB	C0019061	Hemolytic uremic syndrome	DisGeNet	
F2	C0019061	Hemolytic uremic syndrome	DisGeNet	
ALB	C0242488	Acute Lung Injury	DisGeNet	
F2	C0242488	Acute Lung Injury	DisGeNet	
F2	C0007820	 Cerebrovascular disease, occlusive (3)	DisGeNet	
F7	C0007820	 Cerebrovascular disease, occlusive (3)	DisGeNet	
F2	C0019080	Bleeding with minor or no trauma	DisGeNet	
F7	C0019080	Bleeding with minor or no trauma	DisGeNet	
F2	C3495426	Homocysteinemia due to MTHFR deficiency	DisGeNet	
F7	C3495426	Homocysteinemia due to MTHFR deficiency	DisGeNet	
F2	C0032787	Postoperative Complications	DisGeNet	
F7	C0032787	Postoperative Complications	DisGeNet	
F2	C0156543	Pregnancy loss	DisGeNet	
F7	C0156543	Pregnancy loss	DisGeNet	
F2	C0242231	Coronary artery stenosis	DisGeNet	
F7	C0242231	Coronary artery stenosis	DisGeNet	
ALB	C0020473	Hyperlipidemia, combined, 1	DisGeNet,HumPhenOnt	
F2	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
F7	C0020473	Hyperlipidemia, combined, 1	DisGeNet	
ALB	C0011875	Diabetic Angiopathies	DisGeNet	
F7	C0011875	Diabetic Angiopathies	DisGeNet	
ALB	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
F2	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
F7	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
GGCX	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
F2	C1458140	Abnormal bleeding	HumPhenOnt	
F7	C1458140	Abnormal bleeding	HumPhenOnt	
GGCX	C1458140	Abnormal bleeding	HumPhenOnt	
F2	C0009938	Bruising susceptibility	HumPhenOnt	
GGCX	C0009938	Bruising susceptibility	HumPhenOnt	
F2	C0151942	Arterial thrombosis	DisGeNet	
F7	C0151942	Arterial thrombosis	DisGeNet	
ALB	C0948089	Acute Coronary Syndrome	DisGeNet	
F2	C0948089	Acute Coronary Syndrome	DisGeNet	
F7	C0948089	Acute Coronary Syndrome	DisGeNet	
F2	C0007789	Cerebral palsy, spastic quadriplegic, 3	DisGeNet	
F7	C0007789	Cerebral palsy, spastic quadriplegic, 3	DisGeNet	
F2	C1704436	Peripheral Arterial Diseases	DisGeNet	
F7	C1704436	Peripheral Arterial Diseases	DisGeNet	
ALB	C0018995	Hemochromatosis	DisGeNet	
F2	C0018995	Hemochromatosis	DisGeNet	
F2	C0162819	Vascular skin abnormality	DisGeNet,HumPhenOnt	
GGCX	C0162819	Vascular skin abnormality	HumPhenOnt	
KRT9	C0162819	Vascular skin abnormality	HumPhenOnt	
F2	C0149871	Deep venous thrombosis	DisGeNet,HumPhenOnt	
F7	C0149871	Deep venous thrombosis	DisGeNet	
F2	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
F7	C0598608	Hereditary hyperhomocysteinemia	DisGeNet	
ALB	C0019159	Hepatitis	DisGeNet	
F2	C0019159	Hepatitis	DisGeNet	
F7	C0019159	Hepatitis	DisGeNet	
F2	C0040038	Thromboembolism	DisGeNet,HumPhenOnt	
F7	C0040038	Thromboembolism	DisGeNet	
ALB	C0042373	Vascular Diseases	DisGeNet	
F2	C0042373	Vascular Diseases	DisGeNet	
F7	C0042373	Vascular Diseases	DisGeNet	
F2	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
F7	C0232197	Ventricular Fibrillation Adverse Event	DisGeNet	
F2	C0026857	Musculoskeletal Diseases	DisGeNet	
F7	C0026857	Musculoskeletal Diseases	DisGeNet	
ALB	C0007786	Brain Ischemia	DisGeNet	
F2	C0007786	Brain Ischemia	DisGeNet	
F7	C0007786	Brain Ischemia	DisGeNet	
ALB	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
F2	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
F7	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
GGCX	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
KRT9	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
F2	C0032964	Pregnancy Complications, Hematologic	DisGeNet	
F7	C0032964	Pregnancy Complications, Hematologic	DisGeNet	
ALB	C0034065	Pulmonary Embolism	DisGeNet	
F2	C0034065	Pulmonary Embolism	DisGeNet,HumPhenOnt,PheGenI	
F2	C0040028	Essential thrombocythemia	DisGeNet	
F7	C0040028	Essential thrombocythemia	DisGeNet	
F2	C0015929	Fetal Diseases	DisGeNet	
F7	C0015929	Fetal Diseases	DisGeNet	
F2	C0085096	Peripheral Arterial Disease	DisGeNet	
F7	C0085096	Peripheral Arterial Disease	DisGeNet	
F2	C0037274	Dermatosis NOS	DisGeNet	
F7	C0037274	Dermatosis NOS	DisGeNet	
KRT9	C0037274	Dermatosis NOS	DisGeNet	
F2	C0007282	Carotid Stenosis	DisGeNet	
F7	C0007282	Carotid Stenosis	DisGeNet	
ALB	C0151744	Acute myocardial ischemia	DisGeNet	
F2	C0151744	Acute myocardial ischemia	DisGeNet	
F7	C0151744	Acute myocardial ischemia	DisGeNet	
ALB	C0001925	Albuminuria	DisGeNet	
F2	C0001925	Albuminuria	DisGeNet	
F2	C4025888	Abnormality of the menstrual cycle	HumPhenOnt	
F7	C4025888	Abnormality of the menstrual cycle	HumPhenOnt	
F2	C0854107	Subcutaneous hemorrhage	HumPhenOnt	
GGCX	C0854107	Subcutaneous hemorrhage	HumPhenOnt	
F2	C0023223	Leg Ulcer	DisGeNet	
F2	C1857941	Spiegler-Brooke syndrome	DisGeNet	
ALB	C0003850	Arteriosclerosis	DisGeNet	
