Gene	CUI	Source Databases	
ADRA2A	C0036396	Chronic sciatica	DisGeNet	
COMT	C0036396	Chronic sciatica	DisGeNet	
ADRA2A	C0004930	Behavior Disorders	DisGeNet	
COMT	C0004930	Behavior Disorders	DisGeNet	
COMT	C0036349	Paranoid Schizophrenia	DisGeNet	
DDC	C0036349	Paranoid Schizophrenia	DisGeNet	
ADRA2A	C2911647	Weight Gain Adverse Event	DisGeNet	
COMT	C2911647	Weight Gain Adverse Event	DisGeNet	
DDC	C2911647	Weight Gain Adverse Event	DisGeNet	
ADRA2A	C0024031	Low back pain	DisGeNet	
COMT	C0024031	Low back pain	DisGeNet	
ADRA2A	C0242510	Drug usage	DisGeNet	
COMT	C0242510	Drug usage	DisGeNet	
ADRA2A	C2911645	Weight Loss Adverse Event	DisGeNet	
COMT	C2911645	Weight Loss Adverse Event	DisGeNet	
COMT	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
DDC	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
ADRA2A	C0085602	Polydipsia	DisGeNet	
COMT	C0085602	Polydipsia	DisGeNet	
COMT	C0003944	As If Personality	DisGeNet	
DDC	C0003944	As If Personality	DisGeNet	
COMT	C0338480	Common Migraine	DisGeNet	
DDC	C0338480	Common Migraine	DisGeNet	
COMT	C1268717	Mammographic breast density	DisGeNet	
TXNRD2	C1268717	Mammographic breast density	DisGeNet	
COMT	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
DDC	C1970943	MAJOR AFFECTIVE DISORDER 4	DisGeNet	
COMT	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
DDC	C1970944	MAJOR AFFECTIVE DISORDER 5	DisGeNet	
COMT	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
DDC	C1970945	MAJOR AFFECTIVE DISORDER 6	DisGeNet	
COMT	C2700438	Major affective disorder 7	DisGeNet	
DDC	C2700438	Major affective disorder 7	DisGeNet	
COMT	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
DDC	C2700439	MAJOR AFFECTIVE DISORDER 8	DisGeNet	
COMT	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
DDC	C2700440	MAJOR AFFECTIVE DISORDER 9	DisGeNet	
COMT	C0154723	Migraine with aura	DisGeNet	
DDC	C0154723	Migraine with aura	DisGeNet	
ADRA2A	C0432306	Ichthyosis bullosa of Siemens	DisGeNet	
COMT	C0432306	Ichthyosis bullosa of Siemens	DisGeNet	
ADRA2A	C0017178	Gastrointestinal Diseases	DisGeNet	
COMT	C0017178	Gastrointestinal Diseases	DisGeNet	
ADRA2A	C0027796	Neuralgia	DisGeNet	
COMT	C0027796	Neuralgia	DisGeNet	
ADRA2A	C0476254	Dyslexia 1	DisGeNet	
COMT	C0476254	Dyslexia 1	DisGeNet	
ADRA2A	C0525045	Mood Disorders	DisGeNet	
COMT	C0525045	Mood Disorders	DisGeNet	
DDC	C0525045	Mood Disorders	DisGeNet	
COMT	C0028043	Nicotine Dependence	DisGeNet	
DDC	C0028043	Nicotine Dependence	DisGeNet	
ADRA2A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
COMT	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
