Gene	CUI	Source Databases	
EGFR	C0206139	Lichen Planus, Oral	DisGeNet	
ERBB2	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2A	C0206139	Lichen Planus, Oral	DisGeNet	
FCGR2B	C0206139	Lichen Planus, Oral	DisGeNet	
EGFR	C0024131	Lupus Vulgaris	DisGeNet	
ERBB2	C0024131	Lupus Vulgaris	DisGeNet	
FCGR2A	C0024131	Lupus Vulgaris	DisGeNet	
FCGR2B	C0024131	Lupus Vulgaris	DisGeNet	
FCGR3A	C0024131	Lupus Vulgaris	DisGeNet	
TRAF6	C0024131	Lupus Vulgaris	DisGeNet	
EGFR	C0024138	Discoid lupus erythematosus	DisGeNet	
ERBB2	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR2A	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR2B	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR3A	C0024138	Discoid lupus erythematosus	DisGeNet	
TRAF6	C0024138	Discoid lupus erythematosus	DisGeNet	
CYP19A1	C0242787	Malignant neoplasm of male breast	DisGeNet	
EGFR	C0242787	Malignant neoplasm of male breast	DisGeNet	
ERBB2	C0242787	Malignant neoplasm of male breast	DisGeNet	
EGFR	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
ERBB2	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2A	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2B	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR3A	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
TRAF6	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2B	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR3A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2A	C0039483	Giant cell arteritis	DisGeNet	
FCGR2B	C0039483	Giant cell arteritis	DisGeNet	
FCGR3A	C0039483	Giant cell arteritis	DisGeNet	
TRAF6	C0039483	Giant cell arteritis	DisGeNet	
CYP19A1	C0238033	Carcinoma of Male Breast	DisGeNet	
EGFR	C0238033	Carcinoma of Male Breast	DisGeNet	
ERBB2	C0238033	Carcinoma of Male Breast	DisGeNet	
FCGR2A	C0025303	Meningococcal Infections	DisGeNet	
FCGR2B	C0025303	Meningococcal Infections	DisGeNet	
FCGR3A	C0025303	Meningococcal Infections	DisGeNet	
CYP19A1	C0016034	Breast Fibrocystic Disease	DisGeNet	
EGFR	C0016034	Breast Fibrocystic Disease	DisGeNet	
ERBB2	C0016034	Breast Fibrocystic Disease	DisGeNet	
EGFR	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
ERBB2	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR2A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR3A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
EGFR	C0333516	Tumor necrosis	DisGeNet	
ERBB2	C0333516	Tumor necrosis	DisGeNet	
FCGR3A	C0333516	Tumor necrosis	DisGeNet	
TRAF6	C0333516	Tumor necrosis	DisGeNet	
FCGR2A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR2B	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR3A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
CYP19A1	C0269102	Endometrioma	DisGeNet	
EGFR	C0269102	Endometrioma	DisGeNet	
ERBB2	C0269102	Endometrioma	DisGeNet	
CYP19A1	C0007120	Alveolar cell carcinoma	DisGeNet	
EGFR	C0007120	Alveolar cell carcinoma	DisGeNet,HumPhenOnt	
ERBB2	C0007120	Alveolar cell carcinoma	DisGeNet,HumPhenOnt	
CYP19A1	C0008354	Cholera	DisGeNet	
EGFR	C0008354	Cholera	DisGeNet	
ERBB2	C0008354	Cholera	DisGeNet	
EGFR	C0001420	Papillary adenocarcinoma	DisGeNet	
ERBB2	C0001420	Papillary adenocarcinoma	DisGeNet	
EGFR	C3809250	Estrogen resistance	DisGeNet	
ERBB2	C3809250	Estrogen resistance	DisGeNet	
EGFR	C0007129	Merkel cell carcinoma	DisGeNet	
ERBB2	C0007129	Merkel cell carcinoma	DisGeNet	
FCGR3A	C0007129	Merkel cell carcinoma	DisGeNet	
FCGR2A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR3A	C0206114	Periodontal Attachment Loss	DisGeNet	
EGFR	C0278493	Breast cancer recurrent	DisGeNet	
ERBB2	C0278493	Breast cancer recurrent	DisGeNet	
ERBB2	C0024143	Lupus Nephritis	DisGeNet	
FCGR2A	C0024143	Lupus Nephritis	DisGeNet	
FCGR2B	C0024143	Lupus Nephritis	DisGeNet	
FCGR3A	C0024143	Lupus Nephritis	DisGeNet	
EGFR	C1322286	Thymic Carcinoma	DisGeNet	
ERBB2	C1322286	Thymic Carcinoma	DisGeNet	
EGFR	C3714644	Neoplasm of the thymus	DisGeNet	
FCGR2A	C3714644	Neoplasm of the thymus	DisGeNet	
EGFR	C0017150	Gastrinoma	DisGeNet	
ERBB2	C0017150	Gastrinoma	DisGeNet	
