node1	node2	edge_score	
DB01014	PTGS2	1.0	
DB01014	PTGS1	1.0	
DB01014	ALOX5	1.0	
DB01014	PPARG	1.0	
PTGS2	rs12042763	0.99
PTGS2	rs5275	0.99
PTGS2	rs4648287	0.99
PPARG		1.0
PTGS1	rs10306135	0.99
PTGS1		1.0
PTGS2	rs20417	0.99
PTGS1	rs1330344	0.99
ALOX5		1.0
PTGS2		1.0
PTGS1	rs10306114	0.99
Colonic Polyps	ALOX5	1.0	
Colonic Polyps	PPARG	1.0	
Colonic Polyps	PTGS1	1.0	
Colonic Polyps	PTGS2	1.0	
Colorectal polyposis	ALOX5	1.0	
Colorectal polyposis	PPARG	1.0	
Colorectal polyposis	PTGS1	1.0	
Colorectal polyposis	PTGS2	1.0	
Dyspepsia	PPARG	1.0	
Dyspepsia	PTGS1	1.0	
Dyspepsia	PTGS2	1.0	
Idiopathic Inflammatory Myopathies	ALOX5	1.0	
Idiopathic Inflammatory Myopathies	PTGS1	1.0	
Idiopathic Inflammatory Myopathies	PTGS2	1.0	
gliosarcoma	PPARG	1.0	
gliosarcoma	PTGS1	1.0	
gliosarcoma	PTGS2	1.0	
Adult type dermatomyositis	ALOX5	1.0	
Adult type dermatomyositis	PTGS1	1.0	
Adult type dermatomyositis	PTGS2	1.0	
Malignant gastrointestinal tract tumors	ALOX5	1.0	
Malignant gastrointestinal tract tumors	PPARG	1.0	
Malignant gastrointestinal tract tumors	PTGS1	1.0	
Malignant gastrointestinal tract tumors	PTGS2	1.0	
Adenoma of large intestine	ALOX5	1.0	
Adenoma of large intestine	PPARG	1.0	
Adenoma of large intestine	PTGS1	1.0	
Adenoma of large intestine	PTGS2	1.0	
Endotoxemia	ALOX5	1.0	
Endotoxemia	PPARG	1.0	
Endotoxemia	PTGS2	1.0	
polyps	ALOX5	1.0	
polyps	PPARG	1.0	
polyps	PTGS1	1.0	
polyps	PTGS2	1.0	
Polymyositis	ALOX5	1.0	
Polymyositis	PTGS1	1.0	
Polymyositis	PTGS2	1.0	
Rectal Carcinoma	ALOX5	1.0	
Rectal Carcinoma	PPARG	1.0	
Rectal Carcinoma	PTGS1	1.0	
Rectal Carcinoma	PTGS2	1.0	
Helicobacter Infections	PPARG	1.0	
Helicobacter Infections	PTGS1	1.0	
Helicobacter Infections	PTGS2	1.0	
Reperfusion Injury	ALOX5	1.0	
Reperfusion Injury	PPARG	1.0	
Reperfusion Injury	PTGS1	1.0	
Reperfusion Injury	PTGS2	1.0	
Dermatomyositis	ALOX5	1.0	
Dermatomyositis	PTGS1	1.0	
Dermatomyositis	PTGS2	1.0	
Ovarian cyst	PPARG	1.0	
Ovarian cyst	PTGS1	1.0	
Ovarian cyst	PTGS2	1.0	
Acute Coronary Syndrome	ALOX5	1.0	
Acute Coronary Syndrome	PPARG	1.0	
Acute Coronary Syndrome	PTGS1	1.0	
Acute Coronary Syndrome	PTGS2	1.0	
Peptic ulcer	PPARG	1.0	
Peptic ulcer	PTGS1	1.0	
Peptic ulcer	PTGS2	1.0	
Pulmonary hypertension, neonatal, susceptibility to	ALOX5	1.0	
Pulmonary hypertension, neonatal, susceptibility to	PPARG	1.0	
Pulmonary hypertension, neonatal, susceptibility to	PTGS1	1.0	
Pulmonary hypertension, neonatal, susceptibility to	PTGS2	1.0	
Ischemic Cerebrovascular Accident	ALOX5	1.0	
Ischemic Cerebrovascular Accident	PPARG	1.0	
Ischemic Cerebrovascular Accident	PTGS1	1.0	
Ischemic Cerebrovascular Accident	PTGS2	1.0	
gastritis h pylori	PTGS1	1.0	
gastritis h pylori	PTGS2	1.0	
Myositis	ALOX5	1.0	
Myositis	PTGS1	1.0	
Myositis	PTGS2	1.0	
