Gene	CUI	Source Databases	
CYP3A4	C0019337	Heroin Dependence	DisGeNet	
SLC6A2	C0019337	Heroin Dependence	DisGeNet	
SLC6A3	C0019337	Heroin Dependence	DisGeNet	
SLC6A4	C0019337	Heroin Dependence	DisGeNet	
SLC6A2	C0004930	Behavior Disorders	DisGeNet	
SLC6A3	C0004930	Behavior Disorders	DisGeNet	
SLC6A4	C0004930	Behavior Disorders	DisGeNet	
CYP3A4	C0686347	Tardive Dyskinesia	DisGeNet	
SLC6A3	C0686347	Tardive Dyskinesia	DisGeNet	
SLC6A4	C0686347	Tardive Dyskinesia	DisGeNet	
CYP3A4	C0152115	Orofacial dyskinesia	DisGeNet	
SLC6A3	C0152115	Orofacial dyskinesia	DisGeNet	
SLC6A4	C0152115	Orofacial dyskinesia	DisGeNet	
SLC6A3	C0006370	Bulimia	DisGeNet	
SLC6A4	C0006370	Bulimia	DisGeNet	
CYP3A4	C0085762	Alcohol abuse	DisGeNet	
SLC6A3	C0085762	Alcohol abuse	DisGeNet	
SLC6A4	C0085762	Alcohol abuse	DisGeNet	
SLC6A3	C0270549	Generalized anxiety disorder	DisGeNet	
SLC6A4	C0270549	Generalized anxiety disorder	DisGeNet	
SLC6A3	C0038586	Substance Use Disorders	DisGeNet	
SLC6A4	C0038586	Substance Use Disorders	DisGeNet	
SLC6A3	C0236663	Alcohol withdrawal syndrome	DisGeNet	
SLC6A4	C0236663	Alcohol withdrawal syndrome	DisGeNet	
SLC6A2	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A3	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A4	C0013146	Methamphetamine abuse	DisGeNet	
SLC6A2	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A3	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A4	C0003125	Anorexia nervosa 1	DisGeNet	
SLC6A3	C0426980	Motor symptoms	DisGeNet	
SLC6A4	C0426980	Motor symptoms	DisGeNet	
SLC6A3	C0439857	 {Nicotine dependence, protection against}, 188890 (3)	DisGeNet	
SLC6A4	C0439857	 {Nicotine dependence, protection against}, 188890 (3)	DisGeNet	
SLC6A3	C0003431	Antisocial Personality Disorder	DisGeNet	
SLC6A4	C0003431	Antisocial Personality Disorder	DisGeNet	
CYP3A4	C0011206	Cocaine delirium	DisGeNet	
SLC6A3	C0011206	Cocaine delirium	DisGeNet	
CYP3A4	C0221765	Chronic schizophrenia	DisGeNet	
SLC6A3	C0221765	Chronic schizophrenia	DisGeNet	
CYP3A4	C0030201	Acute postoperative pain	DisGeNet	
SLC6A4	C0030201	Acute postoperative pain	DisGeNet	
SLC6A2	C0031212	Personality disorder	DisGeNet	
SLC6A4	C0031212	Personality disorder	DisGeNet	
CYP3A4	C0086132	Depressive Symptoms	DisGeNet	
SLC6A3	C0086132	Depressive Symptoms	DisGeNet	
SLC6A4	C0086132	Depressive Symptoms	DisGeNet	
SLC6A3	C2267227	Bulimia nervosa 1	DisGeNet	
SLC6A4	C2267227	Bulimia nervosa 1	DisGeNet	
SLC6A2	C0040517	Tourette Syndrome	DisGeNet	
SLC6A3	C0040517	Tourette Syndrome	DisGeNet	
SLC6A4	C0040517	Tourette Syndrome	DisGeNet	
SLC6A3	C0233523	Antisocial/borderline personality disorder	DisGeNet	
