node_name	node_type	
DB00947	drug	
CYP3A4	drug_target	
UGT1A1	drug_target	
ESR1	drug_target	
Hepatitis D Infection	phenotype	
Hyperbilirubinemia	phenotype	
Cholelithiasis	phenotype	
Drug Allergy	phenotype	
Febrile Neutropenia	phenotype	
Hearing Loss, Partial	phenotype	
Anemia, Sickle Cell	phenotype	
Leukopenia	phenotype	
Cholecystolithiasis	phenotype	
Deafness, autosomal recessive 44	phenotype	
Abdominal pain	phenotype	
Mammographic breast density	phenotype	
Influenza	phenotype	
Neutropenia	phenotype	
