node_name	node_type	
DB01189	drug	
ATP2C1	drug_target	
GLRA1	drug_target	
GRIA1	drug_target	
ALB	drug_target	
KCNA1	drug_target	
Alzheimer Disease	phenotype	
Depressive Disorder	phenotype	
Epilepsy	phenotype	
Symptomatic human immunodeficiency virus infection	phenotype	
Hypotension	phenotype	
Reperfusion Injury	phenotype	
Seizures, Febrile	phenotype	
Globus Hystericus	phenotype	
Malignant neoplasm of adrenal cortex	phenotype	
Esophageal varix	phenotype	
Urolithiasis	phenotype	
Echinococcosis	phenotype	
Proliferative retinopathy	phenotype	
Isolated somatotropin deficiency	phenotype	
Substance Use Disorders	phenotype	
Dentatorubral pallidoluysian atrophy	phenotype	
Angiokeratoma	phenotype	
Isolated growth hormone deficiency type 1B	phenotype	
Pericardial effusion	phenotype	
Hepatic encephalopathy	phenotype	
Mumps	phenotype	
Rhinitis, Allergic, Perennial	phenotype	
Endemic Cretinism	phenotype	
Hemangioblastoma	phenotype	
Spastic	phenotype	
Mesangiocapillary glomerulonephritis, type II	phenotype	
Nephrosclerosis	phenotype	
Peripheral motor neuropathy	phenotype	
End Stage Liver Disease	phenotype	
Abnormal albumin level	phenotype	
Bronchogenic Carcinoma	phenotype	
Coronary artery aneurysm	phenotype	
Hyperlipoproteinemia	phenotype	
Hyperlipoproteinemia Type IIa	phenotype	
Tubulointerstitial nephritis	phenotype	
Single tumor	phenotype	
Nephrotic Syndrome, Minimal Change	phenotype	
Learning Disorders	phenotype	
Varicella zoster	phenotype	
Drusen	phenotype	
Insulin resistance syndrome	phenotype	
Nephrosis	phenotype	
Guillain-Barre syndrome, familial	phenotype	
Primary hyperparathyroidism	phenotype	
Drug Resistant Epilepsy	phenotype	
Respiratory Tract Diseases	phenotype	
Sicca Syndrome	phenotype	
Hypoalbuminemia	phenotype	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	phenotype	
Body Weight Changes	phenotype	
Congenital hypothyroidism	phenotype	
Adverse drug events and drug allergies	phenotype	
Hemolytic uremic syndrome	phenotype	
Occupational Diseases	phenotype	
Microalbuminuria	phenotype	
Chest pain	phenotype	
 {HIV-1 viremia, susceptibility to}, 609423 (3)	phenotype	
Acute Lung Injury	phenotype	
Complications of Diabetes Mellitus	phenotype	
Pulmonary edema	phenotype	
Stevens-Johnson Syndrome	phenotype	
Drug Allergy	phenotype	
Lymphohistiocytosis, Hemophagocytic	phenotype	
Substance Withdrawal Syndrome	phenotype	
IMMUNE SUPPRESSION	phenotype	
Dementia, Vascular	phenotype	
Membranous nephropathy, susceptibility to	phenotype	
DiGeorge sequence	phenotype	
Liver regeneration disorder	phenotype	
Diabetic Angiopathies	phenotype	
Plasmacytoma	phenotype	
Type 1 diabetic neuropathy	phenotype	
Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	phenotype	
Hyperlipidemia, familial combined	phenotype	
Interstitial fibrosis	phenotype	
Hemochromatosis	phenotype	
Methamphetamine abuse	phenotype	
Hereditary factor VIII deficiency disease	phenotype	
Glomerulosclerosis, Focal Segmental	phenotype	
tumor vasculature	phenotype	
Maturity-onset diabetes of the young, type 11	phenotype	
Cocaine-Related Disorders	phenotype	
Focal segmental glomerulosclerosis	phenotype	
Malnutrition	phenotype	
Urticaria	phenotype	
Thrombophilia	phenotype	
Congenital diaphragmatic hernia	phenotype	
Pulmonary Embolism	phenotype	
Anorexia	phenotype	
Acute hepatic failure	phenotype	
Anaplastic astrocytoma	phenotype	
Respiratory Distress Syndrome, Adult	phenotype	
Coinfection	phenotype	
Chronic liver disease	phenotype	
Abnormality of adipose tissue	phenotype	
Weight Gain Adverse Event	phenotype	
Sudden cardiac death	phenotype	
Uveitis	phenotype	
Glomerulopathy	phenotype	
Adrenocortical carcinoma	phenotype	
Albuminuria	phenotype	
Lipoatrophy	phenotype	
Cachexia	phenotype	
Abnormality of lipid metabolism	phenotype	
Bleeding disorder, platelet-type, 21	phenotype	
Keloid	phenotype	
Nephritis	phenotype	
Non-Malignant Ascites Adverse Event	phenotype	
Familial hypercholesterolemia	phenotype	
Status epilepticus	phenotype	
Hypersensitivity	phenotype	
Chronic Kidney Insufficiency	phenotype	
Fibrosis	phenotype	
Epilepsy, Temporal Lobe	phenotype	
Brain Diseases	phenotype	
Myocardial Reperfusion Injury	phenotype	
Chronic hepatitis	phenotype	
Immune dysfunction with T-cell inactivation due to calcium entry defect 1	phenotype	
Drug-Induced Liver Injury	phenotype	
Mucocutaneous Lymph Node Syndrome	phenotype	
Death, Sudden, Cardiac	phenotype	
Proteinuria, low molecular weight, with hypercalciuria and nephrocalcinosis	phenotype	
Maternal diabetes	phenotype	
Allergic disposition	phenotype	
Hypercholesterolemia, autosomal dominant, type B	phenotype	
Hyperactivity	phenotype	
Hepatoblastoma	phenotype	
Restenosis	phenotype	
Plaque, Atherosclerotic	phenotype	
Anaplasia	phenotype	
Stage 5 chronic kidney disease	phenotype	
Adenocarcinoma of colon	phenotype	
Germ cell neoplasia	phenotype	
Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	phenotype	
Sarcoidosis	phenotype	
Senile plaques	phenotype	
Encephalopathy, acute, infection-induced, 4, susceptibility to	phenotype	
Primary biliary cirrhosis	phenotype	
Nephrotic syndrome, type 5, with or without ocular abnormalities	phenotype	
Neuropathy ataxia retinitis pigmentosa syndrome	phenotype	
Glomerulonephritis, Membranous	phenotype	
Diabetic Retinopathy	phenotype	
Acute kidney injury	phenotype	
Hepatitis B, Chronic	phenotype	
Abnormality of circulating protein level	phenotype	
Pancreatitis	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Abnormal systemic blood pressure	phenotype	
Dementia familial British	phenotype	
Glucose intolerance	phenotype	
Essential hypertension	phenotype	
Graft-versus-host disease, susceptibility to	phenotype	
Huntington's chorea	phenotype	
Acute Coronary Syndrome	phenotype	
Mood Disorders	phenotype	
Psychotic Disorders	phenotype	
Periodontitis	phenotype	
Migraine Disorders	phenotype	
Reduced bone mineral density	phenotype	
Gastrointestinal stromal tumor	phenotype	
Idiopathic Pulmonary Fibrosis	phenotype	
Carcinoma breast stage IV	phenotype	
Chronic kidney disease	phenotype	
Hyperinsulinemia	phenotype	
Renal Insufficiency, Chronic	phenotype	
Fatigue	phenotype	
T-cell acute lymphoblastic leukemias	phenotype	
Thyroid Diseases	phenotype	
Hepatitis	phenotype	
Hereditary pancreatitis	phenotype	
Intrauterine growth retardation	phenotype	
Anxiety Disorders	phenotype	
Heart Diseases	phenotype	
Experimental Autoimmune Encephalomyelitis	phenotype	
Lymphoma, Follicular	phenotype	
Abnormality of bone mineral density	phenotype	
Cholangiocarcinoma	phenotype	
Unipolar Depression	phenotype	
Vascular Diseases	phenotype	
Brain Ischemia	phenotype	
Hepatic fibrosis	phenotype	
Age-related macular degeneration 2	phenotype	
Hepatic steatosis	phenotype	
Retinopathy	phenotype	
Mental disorders	phenotype	
Myopathy, scapulohumeroperoneal	phenotype	
Spasticity, childhood-onset, with hyperglycinemia	phenotype	
Hepatitis C, Chronic	phenotype	
Hyperglycemia	phenotype	
Non-Neoplastic Disorder	phenotype	
Hepatocarcinogenesis	phenotype	
Abnormal bone ossification	phenotype	
Eczema	phenotype	
Polycystic Ovary Syndrome	phenotype	
Dementia	phenotype	
Acute myocardial ischemia	phenotype	
Major depressive disorder	phenotype	
Influenza	phenotype	
Combined Hepatocellular Carcinoma and Cholangiocarcinoma	phenotype	
Increased body weight	phenotype	
Herpes Simplex Infections	phenotype	
Abnormal bone structure	phenotype	
Congenital chromosomal disease	phenotype	
Severe combined immunodeficiency due to ADA deficiency	phenotype	
{Unipolar depression, susceptibility to}, 608516 (3)	phenotype	
Dermatitis, Atopic	phenotype	
Immunodeficiency due to defect in CD3-gamma	phenotype	
Constitutional symptom	phenotype	
Liver Diseases	phenotype	
Hepatic cancer metastatic	phenotype	
Diabetic Nephropathies	phenotype	
Kidney Failure, Chronic	phenotype	
Anemia	phenotype	
Pain	phenotype	
Metabolic Syndrome X	phenotype	
Osteoporosis	phenotype	
Abnormality of the pituitary gland	phenotype	
Ischemia	phenotype	
Brain neoplasm	phenotype	
