node1	node2	edge_score	
DB00054	ITGB3	1.0	
DB00054	FCGR2B	1.0	
DB00054	C1QC	1.0	
DB00054	FCGR2C	1.0	
DB00054	C1QA	1.0	
DB00054	VTN	1.0	
DB00054	FCGR3B	1.0	
DB00054	FCGR1A	1.0	
DB00054	ITGA2B	1.0	
DB00054	C1S	1.0	
DB00054	C1R	1.0	
DB00054	FCGR3A	1.0	
DB00054	FCGR2A	1.0	
DB00054	C1QB	1.0	
ITGB3		1.0
FCGR2A		1.0
FCGR3A		1.0
Arthritis, Rheumatoid	FCGR2A	1.0	
Arthritis, Rheumatoid	FCGR3A	1.0	
Arthritis, Rheumatoid	ITGB3	1.0	
Rheumatoid arthritis	FCGR2A	1.0	
Rheumatoid arthritis	FCGR3A	1.0	
Rheumatoid arthritis	ITGB3	1.0	
Asthma	FCGR2A	1.0	
Asthma	FCGR3A	1.0	
Asthma	ITGB3	1.0	
Atherosclerosis	FCGR2A	1.0	
Atherosclerosis	FCGR3A	1.0	
Atherosclerosis	ITGB3	1.0	
Behcet Syndrome	FCGR2A	1.0	
Behcet Syndrome	FCGR3A	1.0	
Behcet Syndrome	ITGB3	1.0	
Breast-ovarian cancer, familial 1	FCGR2A	1.0	
Breast-ovarian cancer, familial 1	FCGR3A	1.0	
Breast-ovarian cancer, familial 1	ITGB3	1.0	
Cardiovascular Diseases	FCGR2A	1.0	
Cardiovascular Diseases	FCGR3A	1.0	
Cardiovascular Diseases	ITGB3	1.0	
Colorectal cancer 1	FCGR2A	1.0	
Colorectal cancer 1	FCGR3A	1.0	
Colorectal cancer 1	ITGB3	1.0	
Colorectal Neoplasms	FCGR2A	1.0	
Colorectal Neoplasms	FCGR3A	1.0	
Colorectal Neoplasms	ITGB3	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	FCGR2A	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	FCGR3A	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ITGB3	1.0	
Coronary heart disease 7	FCGR2A	1.0	
Coronary heart disease 7	FCGR3A	1.0	
Coronary heart disease 7	ITGB3	1.0	
Crohn Disease	FCGR2A	1.0	
Crohn Disease	FCGR3A	1.0	
Crohn Disease	ITGB3	1.0	
Diabetes mellitus type 1	FCGR2A	1.0	
Diabetes mellitus type 1	FCGR3A	1.0	
Diabetes mellitus type 1	ITGB3	1.0	
Symptomatic human immunodeficiency virus infection	FCGR2A	1.0	
Symptomatic human immunodeficiency virus infection	FCGR3A	1.0	
Symptomatic human immunodeficiency virus infection	ITGB3	1.0	
Inflammation	FCGR2A	1.0	
Inflammation	FCGR3A	1.0	
Inflammation	ITGB3	1.0	
Inflammatory Bowel Diseases	FCGR2A	1.0	
Inflammatory Bowel Diseases	FCGR3A	1.0	
Inflammatory Bowel Diseases	ITGB3	1.0	
Kidney Diseases	FCGR2A	1.0	
Kidney Diseases	FCGR3A	1.0	
Kidney Diseases	ITGB3	1.0	
Lupus Erythematosus, Systemic	FCGR2A	1.0	
Lupus Erythematosus, Systemic	FCGR3A	1.0	
Lupus Erythematosus, Systemic	ITGB3	1.0	
Non-Hodgkin lymphoma	FCGR2A	1.0	
Non-Hodgkin lymphoma	FCGR3A	1.0	
Non-Hodgkin lymphoma	ITGB3	1.0	
Animal Mammary Neoplasms	FCGR2A	1.0	
Animal Mammary Neoplasms	FCGR3A	1.0	
Animal Mammary Neoplasms	ITGB3	1.0	
Multiple Myeloma	FCGR2A	1.0	
Multiple Myeloma	FCGR3A	1.0	
Multiple Myeloma	ITGB3	1.0	
{Pemphigoid, susceptibility to} (2)	FCGR2A	1.0	
{Pemphigoid, susceptibility to} (2)	FCGR3A	1.0	
{Pemphigoid, susceptibility to} (2)	ITGB3	1.0	
Giant cell arteritis	FCGR2A	1.0	
Giant cell arteritis	FCGR3A	1.0	
Giant cell arteritis	ITGB3	1.0	
Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	FCGR2A	1.0	
Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	FCGR3A	1.0	
Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	ITGB3	1.0	
B-cell lymphoma	FCGR2A	1.0	
B-cell lymphoma	FCGR3A	1.0	
B-cell lymphoma	ITGB3	1.0	
Malignant tumor of prostate	FCGR2A	1.0	
Malignant tumor of prostate	FCGR3A	1.0	
Malignant tumor of prostate	ITGB3	1.0	
Idiopathic thrombocytopenic purpura	FCGR2A	1.0	
Idiopathic thrombocytopenic purpura	FCGR3A	1.0	
Idiopathic thrombocytopenic purpura	ITGB3	1.0	
Breast carcinoma	FCGR2A	1.0	
Breast carcinoma	FCGR3A	1.0	
Breast carcinoma	ITGB3	1.0	
Acute Coronary Syndrome	FCGR2A	1.0	
Acute Coronary Syndrome	FCGR3A	1.0	
Acute Coronary Syndrome	ITGB3	1.0	
Colorectal cancer	FCGR2A	1.0	
Colorectal cancer	FCGR3A	1.0	
Colorectal cancer	ITGB3	1.0	
Coronary Artery Disease	FCGR2A	1.0	
Coronary Artery Disease	FCGR3A	1.0	
Coronary Artery Disease	ITGB3	1.0	
Periodontal Attachment Loss	FCGR2A	1.0	
Periodontal Attachment Loss	FCGR3A	1.0	
Bacterial endocarditis	FCGR2A	1.0	
Bacterial endocarditis	ITGB3	1.0	
Periodontal Pocket	FCGR2A	1.0	
Periodontal Pocket	FCGR3A	1.0	
Alveolar Bone Loss	FCGR2A	1.0	
Alveolar Bone Loss	FCGR3A	1.0	
Pneumonia, Bacterial	FCGR2A	1.0	
Pneumonia, Bacterial	ITGB3	1.0	
Diffuse Scleroderma	FCGR2A	1.0	
Diffuse Scleroderma	FCGR3A	1.0	
Takayasu Arteritis	FCGR2A	1.0	
Takayasu Arteritis	ITGB3	1.0	
Anti-Glomerular Basement Membrane Disease	FCGR2A	1.0	
Anti-Glomerular Basement Membrane Disease	FCGR3A	1.0	
Guillain-Barre syndrome, familial	FCGR2A	1.0	
Guillain-Barre syndrome, familial	FCGR3A	1.0	
Pneumonitis	FCGR2A	1.0	
Pneumonitis	FCGR3A	1.0	
Infection by Cryptococcus neoformans	FCGR2A	1.0	
Infection by Cryptococcus neoformans	FCGR3A	1.0	
Meningococcal Infections	FCGR2A	1.0	
Meningococcal Infections	FCGR3A	1.0	
Primary antiphospholipid syndrome	FCGR2A	1.0	
Primary antiphospholipid syndrome	ITGB3	1.0	
Severe Dengue	FCGR2A	1.0	
Severe Dengue	ITGB3	1.0	
Granulomatosis with Polyangiitis	FCGR2A	1.0	
Granulomatosis with Polyangiitis	FCGR3A	1.0	
Candidiasis, familial, 9	FCGR2A	1.0	
Candidiasis, familial, 9	FCGR3A	1.0	
Periodontitis, Juvenile	FCGR2A	1.0	
Periodontitis, Juvenile	FCGR3A	1.0	
Helicobacter Infections	FCGR2A	1.0	
Helicobacter Infections	ITGB3	1.0	
Meningitis	FCGR2A	1.0	
Meningitis	FCGR3A	1.0	
Common variable immunodeficiency 2	FCGR2A	1.0	
Common variable immunodeficiency 2	FCGR3A	1.0	
Gingival Diseases	FCGR2A	1.0	
Gingival Diseases	FCGR3A	1.0	
Essential thrombocythemia	FCGR2A	1.0	
Essential thrombocythemia	ITGB3	1.0	
Thrombosis	FCGR2A	1.0	
Thrombosis	ITGB3	1.0	
Malignant neoplasm of brain and nervous system	FCGR2A	1.0	
Malignant neoplasm of brain and nervous system	FCGR3A	1.0	
Albuminuria	FCGR2A	1.0	
Albuminuria	ITGB3	1.0	
Lymphoma, Large-Cell, Follicular	FCGR2A	1.0	
Lymphoma, Large-Cell, Follicular	ITGB3	1.0	
Nephritis	FCGR2A	1.0	
Nephritis	FCGR3A	1.0	
Chronic Periodontitis	FCGR2A	1.0	
Chronic Periodontitis	FCGR3A	1.0	
Kaposi's sarcoma	FCGR3A	1.0	
Kaposi's sarcoma	ITGB3	1.0	
Carotid Artery Diseases	FCGR2A	1.0	
Carotid Artery Diseases	ITGB3	1.0	
Mucocutaneous Lymph Node Syndrome	FCGR2A	1.0	
Mucocutaneous Lymph Node Syndrome	FCGR3A	1.0	
Arthritis, Psoriatic	FCGR2A	1.0	
Arthritis, Psoriatic	FCGR3A	1.0	
Myasthenia Gravis	FCGR2A	1.0	
Myasthenia Gravis	FCGR3A	1.0	
Allergic disposition	FCGR2A	1.0	
Allergic disposition	ITGB3	1.0	
Tuberculosis, Pulmonary	FCGR2A	1.0	
