Gene	CUI	Source Databases	
ADRA2A	C0036396	Chronic sciatica	DisGeNet	
ADRA2C	C0036396	Chronic sciatica	DisGeNet	
DRD2	C0036396	Chronic sciatica	DisGeNet	
HTR1A	C0036396	Chronic sciatica	DisGeNet	
HTR2A	C0036396	Chronic sciatica	DisGeNet	
ADRA2A	C0001314	Acute disease of cardiovascular system	DisGeNet	
ADRA2C	C0001314	Acute disease of cardiovascular system	DisGeNet	
DRD2	C0001314	Acute disease of cardiovascular system	DisGeNet	
HTR1A	C0001314	Acute disease of cardiovascular system	DisGeNet	
HTR2A	C0001314	Acute disease of cardiovascular system	DisGeNet	
ADRA2A	C0024031	Low back pain	DisGeNet	
ADRA2C	C0024031	Low back pain	DisGeNet	
DRD2	C0024031	Low back pain	DisGeNet	
HTR1A	C0024031	Low back pain	DisGeNet	
HTR2A	C0024031	Low back pain	DisGeNet	
DRD2	C0006370	Bulimia	DisGeNet	
HTR1A	C0006370	Bulimia	DisGeNet	
HTR2A	C0006370	Bulimia	DisGeNet	
HTR7	C0006370	Bulimia	DisGeNet	
ADRA2C	C0033941	Psychoses, Substance-Induced	DisGeNet	
ANKK1	C0033941	Psychoses, Substance-Induced	DisGeNet	
DRD2	C0033941	Psychoses, Substance-Induced	DisGeNet	
HTR1A	C0033941	Psychoses, Substance-Induced	DisGeNet	
HTR2A	C0033941	Psychoses, Substance-Induced	DisGeNet	
ADRA2A	C2911647	Weight Gain Adverse Event	DisGeNet	
ANKK1	C2911647	Weight Gain Adverse Event	DisGeNet	
DRD2	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR1A	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR2A	C2911647	Weight Gain Adverse Event	DisGeNet	
HTR7	C2911647	Weight Gain Adverse Event	DisGeNet	
ANKK1	C0085762	Alcohol abuse	DisGeNet	
CYP3A4	C0085762	Alcohol abuse	DisGeNet	
DRD2	C0085762	Alcohol abuse	DisGeNet	
HTR2A	C0085762	Alcohol abuse	DisGeNet	
HTR7	C0085762	Alcohol abuse	DisGeNet	
ANKK1	C0003944	As If Personality	DisGeNet	
DRD2	C0003944	As If Personality	DisGeNet	
HTR1A	C0003944	As If Personality	DisGeNet	
HTR2A	C0003944	As If Personality	DisGeNet	
ANKK1	C0019337	Heroin Dependence	DisGeNet	
CYP3A4	C0019337	Heroin Dependence	DisGeNet	
DRD2	C0019337	Heroin Dependence	DisGeNet	
HTR2A	C0019337	Heroin Dependence	DisGeNet	
DRD2	C0038586	Substance Use Disorders	DisGeNet	
HTR1A	C0038586	Substance Use Disorders	DisGeNet	
HTR2A	C0038586	Substance Use Disorders	DisGeNet	
ANKK1	C0003431	Antisocial Personality Disorder	DisGeNet	
DRD2	C0003431	Antisocial Personality Disorder	DisGeNet	
HTR2A	C0003431	Antisocial Personality Disorder	DisGeNet	
CYP3A4	C0221765	Chronic schizophrenia	DisGeNet	
DRD2	C0221765	Chronic schizophrenia	DisGeNet	
HTR2A	C0221765	Chronic schizophrenia	DisGeNet	
DRD2	C0031212	Personality disorder	DisGeNet	
HTR1A	C0031212	Personality disorder	DisGeNet	
HTR2A	C0031212	Personality disorder	DisGeNet	
ADRA2A	C0003469	Anxiety Disorders	DisGeNet	
ANKK1	C0003469	Anxiety Disorders	DisGeNet	
CYP3A4	C0003469	Anxiety Disorders	DisGeNet	
DRD2	C0003469	Anxiety Disorders	DisGeNet	
HTR1A	C0003469	Anxiety Disorders	DisGeNet	
HTR2A	C0003469	Anxiety Disorders	DisGeNet	
HTR7	C0003469	Anxiety Disorders	DisGeNet	
ADRA2C	C0024809	Marijuana Abuse	DisGeNet	
ANKK1	C0024809	Marijuana Abuse	DisGeNet	
DRD2	C0024809	Marijuana Abuse	DisGeNet	
HTR2A	C0024809	Marijuana Abuse	DisGeNet	
HTR1A	C0015674	Chronic Fatigue Syndrome	DisGeNet	
HTR2A	C0015674	Chronic Fatigue Syndrome	DisGeNet	
HTR7	C0015674	Chronic Fatigue Syndrome	DisGeNet	
DRD2	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
HTR1A	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
HTR2A	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
ADRA2A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
DRD2	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HTR1A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
HTR2A	C0030319	Panic disorder syndrome 1 (2)	DisGeNet	
DRD2	C0025261	Memory Disorders	DisGeNet	
HTR1A	C0025261	Memory Disorders	DisGeNet	
HTR7	C0025261	Memory Disorders	DisGeNet	
ANKK1	C0600427	Cocaine Dependence	DisGeNet	
DRD2	C0600427	Cocaine Dependence	DisGeNet	
HTR2A	C0600427	Cocaine Dependence	DisGeNet	
ADRA2A	C0525045	Mood Disorders	DisGeNet	
ADRA2C	C0525045	Mood Disorders	DisGeNet	
DRD2	C0525045	Mood Disorders	DisGeNet	
HTR1A	C0525045	Mood Disorders	DisGeNet	
