Gene	CUI	Source Databases	
ABCG2	C0032229	Pleural Neoplasms	DisGeNet	
CYP1A1	C0032229	Pleural Neoplasms	DisGeNet	
CYP1A2	C0032229	Pleural Neoplasms	DisGeNet	
ABCG2	C0919532	Genomic Instability	DisGeNet	
CYP1A1	C0919532	Genomic Instability	DisGeNet	
CYP1A2	C0919532	Genomic Instability	DisGeNet	
ABCG2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP1A2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
CYP1A1	C0013502	Echinococcosis	DisGeNet	
CYP1A1	C0273115	Lung Injury	DisGeNet	
CYP1A2	C0273115	Lung Injury	DisGeNet	
ABCG2	C0206720	Squamous Cell Neoplasms	DisGeNet	
CYP1A1	C0206720	Squamous Cell Neoplasms	DisGeNet	
ABCG2	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
CYP1A1	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
CYP1A2	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
ALB	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
CYP1A1	C0035457	Rhinitis, Allergic, Perennial	DisGeNet	
ALB	C0007121	Bronchogenic Carcinoma	DisGeNet	
CYP1A1	C0007121	Bronchogenic Carcinoma	DisGeNet	
CYP1A1	C0596321	Chemical Carcinogenesis	DisGeNet	
CYP1A2	C0596321	Chemical Carcinogenesis	DisGeNet	
ALB	C0341439	Chronic liver disease	DisGeNet	
CYP1A1	C0341439	Chronic liver disease	DisGeNet	
CYP1A2	C0341439	Chronic liver disease	DisGeNet	
ABCG2	C0027497	Nausea	DisGeNet	
CYP1A2	C0027497	Nausea	DisGeNet	
ALB	C0035242	Respiratory Tract Diseases	DisGeNet	
CYP1A1	C0035242	Respiratory Tract Diseases	DisGeNet	
ABCG2	C0008372	Intrahepatic cholestasis	DisGeNet	
CYP1A1	C0008372	Intrahepatic cholestasis	DisGeNet	
CYP1A1	C0009376	Colonic Polyps	DisGeNet	
CYP1A2	C0009376	Colonic Polyps	DisGeNet	
