node_name	node_type	
DB00065	drug	
TNF	drug_target	
Achalasia	phenotype	
Typhoid Fever	phenotype	
Fulminant hepatitis	phenotype	
Oral aphthae	phenotype	
Neoplasm of the thymus	phenotype	
Systemic aspergillosis	phenotype	
Hepatic encephalopathy	phenotype	
Peptic Ulcer Hemorrhage	phenotype	
Community acquired pneumonia	phenotype	
Gastric Cardia Adenocarcinoma	phenotype	
Stomach Diseases	phenotype	
Varicose Ulcer	phenotype	
Acute intermittent porphyria	phenotype	
HELLP Syndrome	phenotype	
Chronic Fatigue Syndrome	phenotype	
Anterior uveitis	phenotype	
Coronary Restenosis	phenotype	
Pneumococcal Infections	phenotype	
Pemphigus	phenotype	
Chagas Cardiomyopathy	phenotype	
Zoonotic form of cutaneous leishmaniasis	phenotype	
Erythema nodosum	phenotype	
Oral Submucous Fibrosis	phenotype	
 {Septic shock, susceptibility to} (3)	phenotype	
Sarcoidosis, Pulmonary	phenotype	
Meningococcal Infections	phenotype	
Vitreoretinopathy, neovascular inflammatory, 193235 (3)	phenotype	
Trachoma	phenotype	
Hypoxia-Ischemia, Brain	phenotype	
Pneumocystis jiroveci pneumonia	phenotype	
Bronchiolitis	phenotype	
Common Migraine	phenotype	
Gingivitis	phenotype	
{Atopy, susceptibility to}, 147050 (3)	phenotype	
Viral hepatitis	phenotype	
Postoperative Complications	phenotype	
Complications of Diabetes Mellitus	phenotype	
Spondylarthropathies	phenotype	
Recurrent abortion	phenotype	
Drug Allergy	phenotype	
Duodenal Ulcer	phenotype	
Pregnancy loss	phenotype	
Coronary artery stenosis	phenotype	
Chlamydia Infections	phenotype	
Lichen Planus, Oral	phenotype	
Chronic heart failure	phenotype	
Severe Sepsis	phenotype	
Herpes NOS	phenotype	
Parasitemia	phenotype	
Thyroid associated opthalmopathies	phenotype	
Urinary tract infection	phenotype	
Chronic ulcerative colitis	phenotype	
Cerebral palsy, spastic quadriplegic, 3	phenotype	
Malaria, Cerebral	phenotype	
Postmenopausal osteoporosis	phenotype	
Cystitis	phenotype	
Acute pancreatitis	phenotype	
Bacteremia, susceptibility to, 2	phenotype	
NOONAN-LIKE/MULTIPLE GIANT CELL LESION SYNDROME (disorder)	phenotype	
Hairy Cell Leukemia	phenotype	
Helicobacter Infections	phenotype	
Retinal detachment	phenotype	
Idiopathic thrombocytopenic purpura	phenotype	
Sinusitis	phenotype	
Chronic atrophic gastritis	phenotype	
Gastric ulcer	phenotype	
Immediate hypersensitivity	phenotype	
Peripheral T-Cell Lymphoma	phenotype	
Common variable immunodeficiency 2	phenotype	
Pregnancy Complications	phenotype	
Acute hepatic failure	phenotype	
Lung Diseases, Interstitial	phenotype	
Acute GVH disease	phenotype	
Respiratory Distress Syndrome, Adult	phenotype	
Monoclonal Gammopathy of Undetermined Significance	phenotype	
Malaria, Falciparum	phenotype	
Hearing Loss, Partial	phenotype	
Peripheral Arterial Disease	phenotype	
Uveitis	phenotype	
Measles	phenotype	
VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 1 (finding)	phenotype	
Lymphatic Metastasis	phenotype	
Bronchial Hyperreactivity	phenotype	
Cachexia	phenotype	
Uterine Cervical Neoplasms	phenotype	
Thymoma	phenotype	
Chronic Chagas' disease	phenotype	
Lymphoma, Large-Cell, Follicular	phenotype	
Nephritis	phenotype	
Dengue Fever	phenotype	
Chronic Periodontitis	phenotype	
Eclampsia	phenotype	
Vasculitis	phenotype	
Kaposi's sarcoma	phenotype	
Juvenile rheumatoid arthritis	phenotype	
Brain Diseases	phenotype	
Fetal Membranes, Premature Rupture	phenotype	
Chorioamnionitis	phenotype	
Allergic asthma	phenotype	
Mucocutaneous Lymph Node Syndrome	phenotype	
Premature Obstetric Labor	phenotype	
Arthritis, Psoriatic	phenotype	
Myasthenia Gravis	phenotype	
Maternal diabetes	phenotype	
Bronchiolitis, Viral	phenotype	
Leprosy	phenotype	
Tuberculosis, Pulmonary	phenotype	
Restenosis	phenotype	
FANCONI ANEMIA, COMPLEMENTATION GROUP A (disorder)	phenotype	
Arterial dissection	phenotype	
Rheumatoid Nodule	phenotype	
Seborrheic dermatitis	phenotype	
Pleural Tuberculosis	phenotype	
Chronic berylliosis	phenotype	
Isovaleryl-CoA dehydrogenase deficiency	phenotype	
Post-transplant lymphoproliferative disorder	phenotype	
Latent Tuberculosis	phenotype	
Severe Aplastic Anemia	phenotype	
Kashin-Beck Disease	phenotype	
Plaque, Atherosclerotic	phenotype	
Neoplasm of the oral cavity	phenotype	
Malignant hyperthermia susceptibility type 5	phenotype	
Dyslipidemias	phenotype	
Acute-Phase Reaction	phenotype	
Anemia of chronic disease	phenotype	
Hemorrhagic Fever with Renal Syndrome	phenotype	
Pseudomonas Infections	phenotype	
Tetraplegia	phenotype	
Oral ulcer	phenotype	
Aneurysm, Ruptured	phenotype	
Asthma, Occupational	phenotype	
Neonatal Systemic lupus erythematosus	phenotype	
Leprosy, Paucibacillary	phenotype	
Cryoglobulinemia	phenotype	
Q Fever	phenotype	
Tuberculosis, Meningeal	phenotype	
HIV encephalitis	phenotype	
Philadelphia chromosome positive chronic myelogenous leukemia	phenotype	
Steroid-sensitive nephrotic syndrome	phenotype	
Lymphoproliferative disorder	phenotype	
Bronchopulmonary Dysplasia	phenotype	
Gastritis	phenotype	
Dermal atrophy	phenotype	
Acute myocardial infarction	phenotype	
Mitral stenosis	phenotype	
Venous Thromboembolism	phenotype	
Vitiligo	phenotype	
Bovine Anaplasmosis	phenotype	
Mixed Connective Tissue Disease	phenotype	
Otitis Media with Effusion	phenotype	
Otosclerosis	phenotype	
Thrombosis of retinal vein	phenotype	
Periodontal Attachment Loss	phenotype	
Lung Injury	phenotype	
Early gastric cancer	phenotype	
Malignant neoplasm of vulva	phenotype	
Cryopyrin-Associated Periodic Syndromes	phenotype	
Aortic Diseases	phenotype	
Femur Head Necrosis	phenotype	
Hypothermia	phenotype	
Chromosomal translocation	phenotype	
African Trypanosomiasis	phenotype	
Old myocardial infarction	phenotype	
Hemorrhagic Fever, Ebola	phenotype	
Proteinuria Adverse Event	phenotype	
alpha-1-Antitrypsin Deficiency, Autosomal Recessive	phenotype	
Fanconi anemia	phenotype	
Malignant tumor of testis	phenotype	
Familial cold-induced inflammatory syndrome 1, 120100 (3)	phenotype	
Bacterial endocarditis	phenotype	
Pharyngitis	phenotype	
Aortic valve calcification	phenotype	
Avellino corneal dystrophy	phenotype	
Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	phenotype	
Myeloproliferative disorder, chronic, with eosinophilia	phenotype	
Deafness, autosomal recessive 44	phenotype	
Sarcoidosis	phenotype	
Granuloma	phenotype	
Hemiplegia	phenotype	
Intermittent claudication	phenotype	
Myasthenic syndrome, congenital, 8	phenotype	
Pregnancy Complications, Infectious	phenotype	
Spinal cord compression	phenotype	
Herpes simplex encephalitis, susceptibility to, 7	phenotype	
HYPER-IgM IMMUNODEFICIENCY, X-LINKED, WITH ECTODERMAL DYSPLASIA, HYPOHIDROTIC	phenotype	
Chronic leukemia	phenotype	
Spontaneous abortion	phenotype	
Angiokeratoma	phenotype	
Gastroenteritis	phenotype	
Malaria, Vivax	phenotype	
Opportunistic Infections	phenotype	
Puerperal Disorders	phenotype	
Respiratory Hypersensitivity	phenotype	
Hypohidrotic X-linked ectodermal dysplasia	phenotype	
Interstitial lung and liver disease	phenotype	
{?Amyloidosis, secondary, susceptibility to} (1)	phenotype	
Arteriovenous hemangioma	phenotype	
Pleomorphic adenoma of salivary gland	phenotype	
TNF receptor-associated periodic fever syndrome (TRAPS)	phenotype	
Endometrial Neoplasms	phenotype	
Diabetic Retinopathy	phenotype	
Pericarditis	phenotype	
Periodontal Pocket	phenotype	
Rhabdomyolysis	phenotype	
Circumscribed scleroderma	phenotype	
Staphylococcal Infections	phenotype	
Asymptomatic Infections	phenotype	
Anterior myocardial infarction	phenotype	
Prostatitis	phenotype	
Oestrogen deficiency	phenotype	
Mucinous Neoplasm	phenotype	
Hepatitis B, Chronic	phenotype	
Extrinsic allergic alveolitis	phenotype	
Encephalomyelitis	phenotype	
Renal hypertension	phenotype	
Fatal infectious mononucleosis	phenotype	
Lichen planus pemphigoides	phenotype	
Meningitis, Pneumococcal	phenotype	
Paratuberculosis	phenotype	
Rheumatic fever / chorea	phenotype	
Juvenile dermatomyositis	phenotype	
 {Nicotine dependence, protection against}, 188890 (3)	phenotype	
Hypervolemia	phenotype	
Adenoviral infections	phenotype	
Pancreatitis	phenotype	
Cocaine delirium	phenotype	
Dermatitis Herpetiformis	phenotype	
Endocarditis	phenotype	
Equine Infectious Anemia	phenotype	
Ileitis	phenotype	
Lupus Erythematosus, Cutaneous	phenotype	
Multiple Organ Failure	phenotype	
Mumps	phenotype	
Rhinitis, Allergic, Perennial	phenotype	
Paranoid Schizophrenia	phenotype	
Volvulus	phenotype	
Osteoarthritis of distal interphalangeal joint	phenotype	
HTLV-I Infections	phenotype	
Polymyalgia Rheumatica	phenotype	
Malignant ascites	phenotype	
Chronic schizophrenia	phenotype	
Microscopic Polyarteritis	phenotype	
Deficiency of glucose-6-phosphate dehydrogenase	phenotype	
AIDS related complex	phenotype	
Alveolar Bone Loss	phenotype	
Condylomata Acuminata	phenotype	
Acute postoperative pain	phenotype	
Salmonella infections	phenotype	
Smallpox	phenotype	
Diabetic foot ulcer	phenotype	
Osteoarthritis of the hand	phenotype	
Spastic	phenotype	
Dermatitis and eczema	phenotype	
Mammary adenocarcinoma	phenotype	
Hyperlipidemia, combined, 1	phenotype	
Ischaemic cerebral infarction	phenotype	
Herpesviridae Infections	phenotype	
Simple pneumoconiosis	phenotype	
Chronic myelopathy	phenotype	
Polyarticular arthritis	phenotype	
End Stage Liver Disease	phenotype	
Pregnancy associated hypertension	phenotype	
Aggressive periodontitis, generalized	phenotype	
Respiratory Syncytial Virus Infections	phenotype	
Toxic Epidermal Necrolysis	phenotype	
Cholestasis of pregnancy	phenotype	
Pancreatitis, Alcoholic	phenotype	
Cerebral aneurysm	phenotype	
Intracranial glioma	phenotype	
Essential hypertension	phenotype	
Lupus Vulgaris	phenotype	
Agammaglobulinemia 8, autosomal dominant	phenotype	
Obstructive nephropathy	phenotype	
Corneal pannus	phenotype	
Exfoliation Syndrome	phenotype	
Granulomatosis	phenotype	
Neuropathogenesis	phenotype	
Alcoholic Steatohepatitis	phenotype	
Acne Vulgaris	phenotype	
Arteriovenous fistula	phenotype	
CNS metastases	phenotype	
Idiopathic crescentic glomerulonephritis	phenotype	
Macular corneal dystrophy Type I	phenotype	
Allergic sensitization	phenotype	
Graft-versus-host disease, susceptibility to	phenotype	
Japanese Encephalitis	phenotype	
Leprosy, Lepromatous	phenotype	
Active tuberculosis	phenotype	
Mixed cryoglobulinemia	phenotype	
Acute anterior uveitis	phenotype	
Gestational trophoblastic disease	phenotype	
Discoid lupus erythematosus	phenotype	
Acute Coronary Syndrome	phenotype	
Anaphylactic shock NOS	phenotype	
Cholesteatoma	phenotype	
Coronary artery aneurysm	phenotype	
Rectal fistula	phenotype	
Tumor-Associated Vasculature	phenotype	
AIDS Dementia Complex	phenotype	
Disseminated intravascular coagulation	phenotype	
Ocular Hypertension	phenotype	
Excessive daytime sleepiness	phenotype	
Periodontitis	phenotype	
Insulin Resistance	phenotype	
Migraine Disorders	phenotype	
Juvenile idiopathic arthritis, enthesitis related arthritis	phenotype	
