node1	node2	edge_score	
DB01306	INSR	1.0	
DB01306	IGF1R	1.0	
INSR		1.0
INSR	rs2396185	0.99
Diabetic ketoacidosis	INSR	1.0	
Berardinelli-Seip congenital lipodystrophy	INSR	1.0	
Decreased adipose tissue	INSR	1.0	
Abnormality of endocrine pancreas physiology	INSR	1.0	
Insulin-resistant diabetes mellitus AND acanthosis nigricans	INSR	1.0	
Generalized hyperpigmentation	INSR	1.0	
Corneal neovascularization	INSR	1.0	
Acanthosis nigricans	INSR	1.0	
Coarse hair	INSR	1.0	
Thickened nuchal skin fold	INSR	1.0	
Increased size of the clitoris	INSR	1.0	
Abnormal size of the clitoris	INSR	1.0	
Atypical teratoid/rhabdoid tumor	INSR	1.0	
Clitoral hypertrophy	INSR	1.0	
Accelerated skeletal maturation	INSR	1.0	
Ketoacidosis	INSR	1.0	
Female pseudohermaphroditism	INSR	1.0	
EPIDERMODYSPLASIA VERRUCIFORMIS	INSR	1.0	
Fetal ultrasound soft marker	INSR	1.0	
Hypermelanotic macule	INSR	1.0	
Helminthiasis	INSR	1.0	
High, narrow palate	INSR	1.0	
Hyperpituitarism	INSR	1.0	
 Hyperandrogenism, nonclassic type, due to 21-hydroxylase deficiency, 201910 (3)	INSR	1.0	
Acromegaly	INSR	1.0	
Abnormality of the clitoris	INSR	1.0	
Early onset of sexual maturation	INSR	1.0	
Congenital disorder of glycosylation	INSR	1.0	
Gingival overgrowth	INSR	1.0	
Small face	INSR	1.0	
Abdominal distention	INSR	1.0	
Migraine with aura	INSR	1.0	
Subcutaneous nodule	INSR	1.0	
Narrow palate	INSR	1.0	
Type 1 diabetic neuropathy	INSR	1.0	
Thick lower lip vermilion	INSR	1.0	
Small for gestational age	INSR	1.0	
Skin nodule	INSR	1.0	
Coma	INSR	1.0	
body mass	INSR	1.0	
Wide mouth	INSR	1.0	
Generalized hirsutism	INSR	1.0	
Macule	INSR	1.0	
Prematurely aged appearance	INSR	1.0	
Gynecomastia	INSR	1.0	
Rhabdoid Tumor of the Kidney	INSR	1.0	
Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	INSR	1.0	
Postnatal growth retardation	INSR	1.0	
Clear-cell metastatic renal cell carcinoma	INSR	1.0	
Mandibular prognathia	INSR	1.0	
Dry skin	INSR	1.0	
Abnormality of female external genitalia	INSR	1.0	
Maturity-onset diabetes of the young, type 11	INSR	1.0	
Hypertrichosis	INSR	1.0	
Abnormality of pancreas physiology	INSR	1.0	
Ovarian cyst	INSR	1.0	
Irregular hyperpigmentation	INSR	1.0	
Nail dysplasia	INSR	1.0	
Precocious puberty	INSR	1.0	
Thick vermilion border	INSR	1.0	
Abnormality of dental eruption	INSR	1.0	
Duchenne muscular dystrophy	INSR	1.0	
Abnormal insulin level	INSR	1.0	
Abnormal circulating insulin level	INSR	1.0	
