rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
25	Chronic schizophrenia	C0221765	5	36	1.2988593200979892e-08	3.28947368421e-05	CYP1A2,CYP2D6,DRD2,HTR2A,HTR2C
29	Dyskinesia, Drug-Induced	C0013386	5	49	8.893872971427186e-08	3.81578947368e-05	CYP1A2,CYP2D6,DRD2,HTR2A,HTR2C
32	Recurrent major depressive episodes	C0154409	4	26	1.0519268522912739e-07	4.21052631579e-05	CHRM2,HTR2A,HTR2C,SLC6A2
33	Bulimia	C0006370	4	27	1.2865083331980998e-07	4.34210526316e-05	DRD2,HTR2A,HTR2C,HTR7
34	Alcohol abuse	C0085762	6	95	2.537817097580941e-07	4.47368421053e-05	ANKK1,CHRM2,DRD2,HTR2A,HTR2C,HTR7
35	As If Personality	C0003944	5	62	3.7274651165652983e-07	4.60526315789e-05	ANKK1,CYP2D6,DRD2,HTR2A,HTR2C
36	Tardive Dyskinesia	C0686347	5	64	4.5122681069376114e-07	4.73684210526e-05	CYP1A2,CYP2D6,DRD2,HTR2A,HTR2C
37	Heroin Dependence	C0019337	5	65	4.953035961374752e-07	4.86842105263e-05	ANKK1,CYP2D6,DRD2,HTR2A,SLC6A2
39	Personality disorder	C0031212	4	38	7.688103110803368e-07	5.13157894737e-05	CYP2D6,DRD2,HTR2A,SLC6A2
43	Orofacial dyskinesia	C0152115	5	73	9.912809204593032e-07	5.65789473684e-05	CYP1A2,CYP2D6,DRD2,HTR2A,HTR2C
48	Nausea	C0027497	4	54	4.5731840936369395e-06	6.31578947368e-05	CYP1A2,CYP2D6,DRD2,HTR2A
49	Dyskinesia, seizures, and intellectual developmental disorder	C0013384	5	97	5.27060687238734e-06	6.44736842105e-05	ANKK1,CYP2D6,DRD2,HTR2A,HTR2C
50	Cocaine Dependence	C0600427	4	56	5.484151567980433e-06	6.57894736842e-05	ANKK1,DRD2,HTR2A,HTR2C
51	Abnormality of the basal ganglia	C0004782	4	58	6.5315101630547545e-06	6.71052631579e-05	CYP2D6,DRD2,HTR2A,HTR2C
55	Methamphetamine abuse	C0013146	5	105	8.336284970100749e-06	7.23684210526e-05	CYP2D6,DRD2,HTR2A,HTR2C,SLC6A2
56	Anorexia nervosa 1	C0003125	5	107	9.293247207442512e-06	7.36842105263e-05	DRD2,HTR2A,HTR2C,HTR7,SLC6A2
60	Bipolar I disorder	C0853193	4	64	1.0636686740950196e-05	7.89473684211e-05	ANKK1,DRD2,HTR2A,HTR2C
61	Drug Dependence	C1510472	4	66	1.2378439297799915e-05	8.02631578947e-05	ANKK1,CHRM2,DRD2,HTR2C
62	Substance-Related Disorders	C0236969	6	171	1.2985641686835692e-05	8.15789473684e-05	ANKK1,CHRM2,CYP1A2,CYP2D6,DRD2,HTR2C
64	MAJOR AFFECTIVE DISORDER 4	C1970943	4	71	1.7713176632128125e-05	8.42105263158e-05	DRD2,HTR2A,HTR2C,HTR7
65	MAJOR AFFECTIVE DISORDER 5	C1970944	4	71	1.7713176632128125e-05	8.55263157895e-05	DRD2,HTR2A,HTR2C,HTR7
66	MAJOR AFFECTIVE DISORDER 6	C1970945	4	71	1.7713176632128125e-05	8.68421052632e-05	DRD2,HTR2A,HTR2C,HTR7
67	Major affective disorder 7	C2700438	4	71	1.7713176632128125e-05	8.81578947368e-05	DRD2,HTR2A,HTR2C,HTR7
68	MAJOR AFFECTIVE DISORDER 8	C2700439	4	71	1.7713176632128125e-05	8.94736842105e-05	DRD2,HTR2A,HTR2C,HTR7
69	MAJOR AFFECTIVE DISORDER 9	C2700440	4	71	1.7713176632128125e-05	9.07894736842e-05	DRD2,HTR2A,HTR2C,HTR7
70	Antisocial Personality Disorder	C0003431	3	35	1.8602593227279307e-05	9.21052631579e-05	ANKK1,DRD2,HTR2A
87	Eating disorder	C0013473	4	75	2.31464230840972e-05	0.000114473684211	CYP2D6,DRD2,HTR2A,HTR2C
88	Bulimia nervosa 1	C2267227	3	39	2.8818525197427114e-05	0.000115789473684	DRD2,HTR2A,HTR2C
91	Substance addiction and disorders	C0038580	4	80	3.166718127223245e-05	0.000119736842105	ANKK1,CHRM2,DRD2,HTR2C
92	Substance Withdrawal Syndrome	C0038587	4	80	3.166718127223245e-05	0.000121052631579	CYP2D6,DRD2,HTR2A,HTR2C
93	Opiate Addiction	C0524662	3	40	3.190940710928736e-05	0.000122368421053	ANKK1,CYP2D6,DRD2
94	Low back pain	C0024031	3	41	3.523633687618766e-05	0.000123684210526	CYP2D6,DRD2,HTR2A
96	Chronic Fatigue Syndrome	C0015674	3	46	5.58008227340423e-05	0.000126315789474	HTR2A,HTR2C,HTR7
108	Weight Gain Adverse Event	C2911647	5	151	6.519907608504294e-05	0.000142105263158	ANKK1,DRD2,HTR2A,HTR2C,HTR7
109	Polydipsia	C0085602	3	49	7.169927613326355e-05	0.000143421052632	CYP1A2,CYP2D6,DRD2
110	Sleep Wake Disorders	C0851578	4	95	7.23304644081324e-05	0.000144736842105	DRD2,HTR2A,HTR2C,HTR7
112	Bradycardia	C0428977	3	53	9.772532002527701e-05	0.000147368421053	CHRM2,CYP2D6,DRD2
113	Mood Disorders	C0525045	7	322	0.00010981178096824973	0.000148684210526	CHRM2,CYP2D6,DRD2,HTR2A,HTR2C,HTR7,SLC6A2
119	Neoplasm of the larynx	C0023055	4	106	0.00012162640569413075	0.000156578947368	ANKK1,CYP1A2,CYP2D6,DRD2
120	Migraine Disorders	C0149931	7	333	0.00013831713118850342	0.000157894736842	ANKK1,CYP1A2,CYP2D6,DRD2,HTR2A,HTR2C,HTR7
122	CNS symptom	C1457887	3	60	0.0001588332324686803	0.000160526315789	CYP2D6,HTR2A,HTR2C
