Gene	CUI	Source Databases	
ADRA1A	C0020649	Hypotension	DisGeNet	
ADRA1B	C0020649	Hypotension	DisGeNet	
ALB	C0020649	Hypotension	DisGeNet,HumPhenOnt	
ADRA1A	C0152020	Gastroparesis	DisGeNet	
ADRA1B	C0152020	Gastroparesis	DisGeNet	
ADRA1A	C0221765	Chronic schizophrenia	DisGeNet	
CYP1A2	C0221765	Chronic schizophrenia	DisGeNet	
ADRA1A	C0027719	Nephrosclerosis	DisGeNet	
ALB	C0027719	Nephrosclerosis	DisGeNet	
ADRA1A	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
CYP1A2	C0013386	Dyskinesia, Drug-Induced	DisGeNet	
ALB	C0041755	Adverse drug events and drug allergies	DisGeNet	
CYP1A2	C0041755	Adverse drug events and drug allergies	DisGeNet	
ADRA1A	C0013146	Methamphetamine abuse	DisGeNet	
ALB	C0013146	Methamphetamine abuse	DisGeNet	
ADRA1A	C0085580	Essential hypertension	DisGeNet	
ADRA1B	C0085580	Essential hypertension	DisGeNet	
ALB	C0085580	Essential hypertension	DisGeNet	
ALB	C0162557	Acute hepatic failure	DisGeNet	
CYP1A2	C0162557	Acute hepatic failure	DisGeNet	
ADRA1A	C0033774	Pruritus	DisGeNet	
CYP1A2	C0033774	Pruritus	DisGeNet	
ALB	C0341439	Chronic liver disease	DisGeNet	
CYP1A2	C0341439	Chronic liver disease	DisGeNet	
CYP1A2	C0085859	Polyglandular Type I Autoimmune Syndrome	DisGeNet	
ADRA1A	C0220659	 Acrodysostosis 1, with or without hormone resistance, 101800 (3)	DisGeNet	
ADRA1A	C1864100	Pseudohypoparathyroidism, type IB, 603233 (3)	DisGeNet	
CYP1A2	C0032229	Pleural Neoplasms	DisGeNet	
ADRA1A	C0036396	Chronic sciatica	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ADRA1A	C0030517	Disorders of parathyroid gland	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
ADRA1A	C0598428	genetic hypertension	DisGeNet	
