node1	node2	edge_score	
DB11166	F2	1.0	
DB11166	F10	1.0	
F2		1.0
EMG: myopathic abnormalities	F2	1.0	
Spontaneous abortion	F2	1.0	
Recurrent abortion	F2	1.0	
Albuminuria	F2	1.0	
Alcohol dependence	F2	1.0	
Alzheimer Disease	F2	1.0	
Amyotrophic Lateral Sclerosis	F2	1.0	
Cooley's anemia	F2	1.0	
Anemia, Sickle Cell	F2	1.0	
Angina pectoris	F2	1.0	
Angina, Unstable	F2	1.0	
Hypoxia	F2	1.0	
Apnea	F2	1.0	
Arterial Occlusive Diseases	F2	1.0	
Arteriosclerosis	F2	1.0	
Arthritis, Rheumatoid	F2	1.0	
Rheumatoid arthritis	F2	1.0	
Atherosclerosis	F2	1.0	
Atrial Fibrillation	F2	1.0	
Pneumonia, Bacterial	F2	1.0	
Behcet Syndrome	F2	1.0	
beta Thalassemia	F2	1.0	
Bleeding disorder, platelet-type, 21	F2	1.0	
Platelet-type bleeding disorder 15	F2	1.0	
Brain Diseases	F2	1.0	
Cerebral edema	F2	1.0	
Breast-ovarian cancer, familial 1	F2	1.0	
Renal cell carcinoma, nonpapillary	F2	1.0	
Cardiomyopathy, Dilated	F2	1.0	
Cardiovascular Diseases	F2	1.0	
Carotid Stenosis	F2	1.0	
Ischaemic cerebral infarction	F2	1.0	
Brain Ischemia	F2	1.0	
Transient ischemic attack	F2	1.0	
Cerebral palsy, spastic quadriplegic, 3	F2	1.0	
 Cerebrovascular disease, occlusive (3)	F2	1.0	
Chorioamnionitis	F2	1.0	
Hereditary factor IX deficiency disease	F2	1.0	
Ulcerative colitis	F2	1.0	
Colorectal cancer 1	F2	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	F2	1.0	
Connective Tissue Diseases	F2	1.0	
Bruising susceptibility	F2	1.0	
Coronary heart disease 7	F2	1.0	
Crohn Disease	F2	1.0	
Sudden death	F2	1.0	
Diabetes Mellitus, Type 1	F2	1.0	
Diabetes mellitus type 2	F2	1.0	
Gallbladder disease 4	F2	1.0	
Disseminated intravascular coagulation	F2	1.0	
Eclampsia	F2	1.0	
Endometriosis	F2	1.0	
Epilepsy	F2	1.0	
Epistaxis	F2	1.0	
Recurrent E. coli infections	F2	1.0	
orbit (eye disorders)	F2	1.0	
Hepatic steatosis	F2	1.0	
Femur Head Necrosis	F2	1.0	
Fetal Diseases	F2	1.0	
Intrauterine growth retardation	F2	1.0	
Fetal Membranes, Premature Rupture	F2	1.0	
Gastrointestinal hemorrhage	F2	1.0	
Gaucher Disease	F2	1.0	
Gingival bleeding	F2	1.0	
Glioma	F2	1.0	
Sensorineural hearing impairment	F2	1.0	
Heart Defects, Congenital	F2	1.0	
Heart Diseases	F2	1.0	
Atrial septal defect	F2	1.0	
Hemiplegia	F2	1.0	
Hemochromatosis	F2	1.0	
Hemolytic uremic syndrome	F2	1.0	
Hereditary factor VIII deficiency disease	F2	1.0	
Bleeding with minor or no trauma	F2	1.0	
Hemorrhagic disorder due to intrinsic circulating anticoagulants	F2	1.0	
Hepatic encephalopathy	F2	1.0	
Hepatitis	F2	1.0	
Acute type B viral hepatitis	F2	1.0	
Chronic hepatitis	F2	1.0	
Homocystinuria due to CBS deficiency	F2	1.0	
Hypercholesterolemia, autosomal dominant, type B	F2	1.0	
Familial hypercholesterolemia	F2	1.0	
Hyperlipidemia, combined, 1	F2	1.0	
Hypertension	F2	1.0	
Pulmonary hypertension, neonatal, susceptibility to	F2	1.0	
Hypoglycemia, neonatal, simulating foetopathia diabetica	F2	1.0	
Infertility associated with multi-tailed spermatozoa and excessive DNA	F2	1.0	
Female infertility	F2	1.0	
Inflammation	F2	1.0	
Inflammatory Bowel Diseases	F2	1.0	
Irritable bowel syndrome with diarrhea	F2	1.0	
Ischemia	F2	1.0	
Kidney Calculi	F2	1.0	
Kidney Diseases	F2	1.0	
Kidney Failure, Chronic	F2	1.0	
Premature Obstetric Labor	F2	1.0	
Leg Ulcer	F2	1.0	
Acute lymphoid leukemia	F2	1.0	
Liver Cirrhosis, Biliary	F2	1.0	
Liver Diseases	F2	1.0	
Neoplasm of the liver	F2	1.0	
Pulmonary Disease, Chronic Obstructive	F2	1.0	
Lupus Vulgaris	F2	1.0	
Discoid lupus erythematosus	F2	1.0	
Lupus Erythematosus, Systemic	F2	1.0	
Lymphoproliferative disorder	F2	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	F2	1.0	
Melanoma	F2	1.0	
Abnormality of the mouth	F2	1.0	
Hypotonia, infantile, with psychomotor retardation	F2	1.0	
Musculoskeletal Diseases	F2	1.0	
Myeloproliferative Disorders	F2	1.0	
Myocardial Infarction	F2	1.0	
Secondary hypertriglyceridemia	F2	1.0	
Nephrosis	F2	1.0	
Neurodegeneration with brain iron accumulation	F2	1.0	
Other disorders of the nervous system	F2	1.0	
Obesity	F2	1.0	
Bone necrosis	F2	1.0	
Paratuberculosis	F2	1.0	
Familial Mediterranean fever	F2	1.0	
Polycystic Ovary Syndrome	F2	1.0	
Polycythemia	F2	1.0	
Polycythemia vera	F2	1.0	
Postoperative Complications	F2	1.0	
Preeclampsia/eclampsia 1	F2	1.0	
Pregnancy Complications	F2	1.0	
Pregnancy Complications, Hematologic	F2	1.0	
Protein Deficiency	F2	1.0	
Puberty and gonadal disorders	F2	1.0	
Puerperal Disorders	F2	1.0	
Pulmonary Embolism	F2	1.0	
Pulmonary fibrosis and/or bone marrow failure, telomere-related, 4	F2	1.0	
Henoch-Schoenlein Purpura	F2	1.0	
Purpura, Thrombotic Thrombocytopenic	F2	1.0	
Pyruvate carboxylase deficiency	F2	1.0	
Reperfusion Injury	F2	1.0	
Thrombosis of retinal vein	F2	1.0	
Scleroderma	F2	1.0	
Seizures, Febrile	F2	1.0	
Septicemia	F2	1.0	
Shock, Septic	F2	1.0	
Sickle Cell Trait	F2	1.0	
Abnormality of the skin	F2	1.0	
Dermatosis NOS	F2	1.0	
Splenomegaly	F2	1.0	
Stomach Neoplasms	F2	1.0	
Stroke	F2	1.0	
Subarachnoid hemorrhage	F2	1.0	
Glanzmann thrombasthenia	F2	1.0	
Thromboangiitis Obliterans	F2	1.0	
