Gene	CUI	Source Databases	
ALDH2	C0001339	Acute pancreatitis	DisGeNet	
ALDH2	C0001418	 Adenocarcinoma, ovarian, somatic, 167000 (3)	DisGeNet	
ALDH2	C0001430	Adenomas, multiple colorectal, 608456 (3)	DisGeNet	
ALDH2	C0001883	Airway Obstruction	DisGeNet	
ALDH2	C0001956	alcohol use disorder	DisGeNet	
ALDH2	C0001973	Alcohol dependence	DisGeNet	
ALDH2	C0002395	Alzheimer Disease	DisGeNet	
ALDH2	C0002886	Macrocytic anemia	DisGeNet	
ALDH2	C0002962	Angina pectoris	DisGeNet	
ALDH2	C0003431	Antisocial Personality Disorder	DisGeNet	
ALDH2	C0003469	Anxiety Disorders	DisGeNet	
ALDH2	C0003850	Arteriosclerosis	DisGeNet	
ALDH2	C0003944	As If Personality	DisGeNet	
ALDH2	C0004096	Asthma	DisGeNet	
ALDH2	C0004153	Atherosclerosis	DisGeNet	
ALDH2	C0004352	Autism 15	DisGeNet	
ALDH2	C0004936	Mental disorders	DisGeNet	
ALDH2	C0005586	Bipolar affective disorder	DisGeNet	
ALDH2	C0005684	Malignant tumor of urinary bladder	DisGeNet	
ALDH2	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ALDH2	C0006826	Cancer of the lower GI tract	DisGeNet	
ALDH2	C0007104	Female Breast Carcinoma	DisGeNet	
ALDH2	C0007137	Squamous cell carcinoma	DisGeNet	
ALDH2	C0007138	Urothelial Carcinoma	DisGeNet	
ALDH2	C0007193	Cardiomyopathy, Dilated	DisGeNet	
ALDH2	C0007222	Cardiovascular Diseases	DisGeNet	
ALDH2	C0007766	Intracranial Aneurysm	DisGeNet,PheGenI	
ALDH2	C0007785	Ischaemic cerebral infarction	DisGeNet	
ALDH2	C0009375	Neoplasm of the colon	DisGeNet	
ALDH2	C0009376	Colonic Polyps	DisGeNet	
ALDH2	C0009402	Colorectal cancer 1	DisGeNet	
ALDH2	C0009404	Colorectal Neoplasms	DisGeNet	
ALDH2	C0010054	Coronary heart disease 7	DisGeNet	
ALDH2	C0010068	Coronary Disease	PheGenI	
ALDH2	C0010520	Cyanosis	DisGeNet	
ALDH2	C0011175	Dehydration	DisGeNet	
ALDH2	C0011265	Dementia familial British	DisGeNet	
ALDH2	C0011570	{Unipolar depression, susceptibility to}, 608516 (3)	DisGeNet	
ALDH2	C0011581	Depressive Disorder	DisGeNet	
ALDH2	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
ALDH2	C0011854	Diabetes mellitus type 1	DisGeNet	
ALDH2	C0011860	Diabetes mellitus type 2	DisGeNet	
ALDH2	C0011881	Diabetic Nephropathies	DisGeNet	
ALDH2	C0011884	Diabetic Retinopathy	DisGeNet	
ALDH2	C0012860	DNA Damage	DisGeNet	
ALDH2	C0013182	Drug Allergy	DisGeNet	
ALDH2	C0013295	Duodenal Ulcer	DisGeNet	
ALDH2	C0013575	Ectodermal dysplasia 11b, hypohidrotic/hair/tooth type, autosomal recessive	DisGeNet	
ALDH2	C0014544	Epilepsy	DisGeNet	
ALDH2	C0014859	Esophageal Neoplasms	DisGeNet,PheGenI	
ALDH2	C0015625	Fanconi anemia	DisGeNet	
ALDH2	C0015695	Hepatic steatosis	DisGeNet	
ALDH2	C0016382	Flushing	DisGeNet	
ALDH2	C0017154	Chronic atrophic gastritis	DisGeNet	
ALDH2	C0017185	Gastrointestinal Neoplasms	DisGeNet	
ALDH2	C0017563	Gingival Diseases	DisGeNet	
ALDH2	C0018671	Head and Neck Neoplasms	DisGeNet	
ALDH2	C0018798	Heart Defects, Congenital	DisGeNet	
ALDH2	C0018799	Heart Diseases	DisGeNet	
ALDH2	C0018801	Heart Failure	DisGeNet	
ALDH2	C0018802	Congestive heart failure	DisGeNet	
ALDH2	C0019337	Heroin Dependence	DisGeNet	
ALDH2	C0020456	Hyperglycemia	DisGeNet	
ALDH2	C0020459	Hyperinsulinemia	DisGeNet	
ALDH2	C0020517	Hypersensitivity	DisGeNet	
ALDH2	C0020538	Hypertension	DisGeNet	
ALDH2	C0021364	Male infertility	DisGeNet	
ALDH2	C0022116	Ischemia	DisGeNet	
ALDH2	C0022661	Kidney Failure, Chronic	DisGeNet	
ALDH2	C0023055	Neoplasm of the larynx	DisGeNet	
ALDH2	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
ALDH2	C0023891	Liver Cirrhosis, Alcoholic	DisGeNet	
ALDH2	C0023895	Liver Diseases	DisGeNet	
ALDH2	C0023896	Alcoholic Liver Diseases	DisGeNet	
ALDH2	C0023903	Neoplasm of the liver	DisGeNet	
ALDH2	C0024117	Chronic obstructive pulmonary disease	DisGeNet	
ALDH2	C0024121	Lung Neoplasms	DisGeNet	
ALDH2	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
ALDH2	C0025500	Mesothelioma, malignant	DisGeNet	
ALDH2	C0025568	Metaplasia	DisGeNet	
ALDH2	C0026640	Neoplasm of the oral cavity	DisGeNet	
ALDH2	C0026846	Amyotrophy involving the shoulder musculature	DisGeNet	
ALDH2	C0027051	Myocardial Infarction	DisGeNet	
ALDH2	C0027055	Myocardial Reperfusion Injury	DisGeNet	
ALDH2	C0027497	Nausea	DisGeNet	
ALDH2	C0027626	Neoplasm Invasiveness	DisGeNet	
ALDH2	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ALDH2	C0028043	Nicotine Dependence	DisGeNet	
ALDH2	C0028754	Obesity	DisGeNet	
ALDH2	C0028797	Occupational Diseases	DisGeNet	
ALDH2	C0029445	Bone necrosis	DisGeNet	
ALDH2	C0029456	Osteoporosis	DisGeNet	
