node1	node2	edge_score	
DB00063	ITGB3	1.0	
ITGB3		1.0
Spontaneous abortion	ITGB3	1.0	
Recurrent abortion	ITGB3	1.0	
 Adenocarcinoma, ovarian, somatic, 167000 (3)	ITGB3	1.0	
Albuminuria	ITGB3	1.0	
Amyotrophic Lateral Sclerosis	ITGB3	1.0	
Anemia	ITGB3	1.0	
Aplastic anemia	ITGB3	1.0	
Anemia, Sickle Cell	ITGB3	1.0	
Angina pectoris	ITGB3	1.0	
Angina, Unstable	ITGB3	1.0	
Hypoxia	ITGB3	1.0	
Arterial Occlusive Diseases	ITGB3	1.0	
Arteriosclerosis	ITGB3	1.0	
Arthritis, Rheumatoid	ITGB3	1.0	
Rheumatoid arthritis	ITGB3	1.0	
Asthma	ITGB3	1.0	
Atherosclerosis	ITGB3	1.0	
Atrial Fibrillation	ITGB3	1.0	
Autism 15	ITGB3	1.0	
Pneumonia, Bacterial	ITGB3	1.0	
Mental disorders	ITGB3	1.0	
Behcet Syndrome	ITGB3	1.0	
beta Thalassemia	ITGB3	1.0	
Platelet-type bleeding disorder 15	ITGB3	1.0	
Breast-ovarian cancer, familial 1	ITGB3	1.0	
Non-small cell lung carcinoma	ITGB3	1.0	
Squamous cell carcinoma	ITGB3	1.0	
Cardiovascular Diseases	ITGB3	1.0	
Carotid Artery Diseases	ITGB3	1.0	
Carotid Stenosis	ITGB3	1.0	
Intracranial Aneurysm	ITGB3	1.0	
Brain Ischemia	ITGB3	1.0	
Transient ischemic attack	ITGB3	1.0	
Cerebral palsy, spastic quadriplegic, 3	ITGB3	1.0	
 Cerebrovascular disease, occlusive (3)	ITGB3	1.0	
Child Development Disorders, Pervasive	ITGB3	1.0	
Chondrosarcoma	ITGB3	1.0	
Chorioamnionitis	ITGB3	1.0	
Cleft Lip	ITGB3	1.0	
Colorectal cancer 1	ITGB3	1.0	
Colorectal Neoplasms	ITGB3	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	ITGB3	1.0	
Confusion	ITGB3	1.0	
Bruising susceptibility	ITGB3	1.0	
Coronary heart disease 7	ITGB3	1.0	
Coronary Thrombosis	ITGB3	1.0	
Crohn Disease	ITGB3	1.0	
Diabetes Mellitus, Type 1	ITGB3	1.0	
Diabetes mellitus type 1	ITGB3	1.0	
Diabetes mellitus type 2	ITGB3	1.0	
Diabetic Nephropathies	ITGB3	1.0	
Diabetic Retinopathy	ITGB3	1.0	
Bacterial endocarditis	ITGB3	1.0	
Endometriosis	ITGB3	1.0	
Epistaxis	ITGB3	1.0	
Fetal Membranes, Premature Rupture	ITGB3	1.0	
Malignant hyperthermia susceptibility type 5	ITGB3	1.0	
Gastrointestinal hemorrhage	ITGB3	1.0	
Gingival bleeding	ITGB3	1.0	
Glioma	ITGB3	1.0	
Gliosis	ITGB3	1.0	
Glomerulonephritis, Membranous	ITGB3	1.0	
Sensorineural hearing impairment	ITGB3	1.0	
Heart Diseases	ITGB3	1.0	
Atrial septal defect	ITGB3	1.0	
Hemolytic uremic syndrome	ITGB3	1.0	
Bleeding with minor or no trauma	ITGB3	1.0	
Hemorrhagic disorder due to intrinsic circulating anticoagulants	ITGB3	1.0	
Severe Dengue	ITGB3	1.0	
Hemorrhagic Fever with Renal Syndrome	ITGB3	1.0	
Hepatitis C	ITGB3	1.0	
Symptomatic human immunodeficiency virus infection	ITGB3	1.0	
Hodgkin Disease	ITGB3	1.0	
Familial hypercholesterolemia	ITGB3	1.0	
Hyperlipidemia, combined, 1	ITGB3	1.0	
Hypersensitivity	ITGB3	1.0	
Hypertension	ITGB3	1.0	
Female infertility	ITGB3	1.0	
Inflammation	ITGB3	1.0	
Inflammatory Bowel Diseases	ITGB3	1.0	
Intermittent claudication	ITGB3	1.0	
Kidney Diseases	ITGB3	1.0	
Kidney Failure, Chronic	ITGB3	1.0	
Premature Obstetric Labor	ITGB3	1.0	
Leukemia, Lymphocytic, Chronic, B-Cell	ITGB3	1.0	
Chronic myeloid leukemia	ITGB3	1.0	
Lung Neoplasms	ITGB3	1.0	
Lupus Erythematosus, Systemic	ITGB3	1.0	
Non-Hodgkin lymphoma	ITGB3	1.0	
Lymphoproliferative disorder	ITGB3	1.0	
Animal Mammary Neoplasms	ITGB3	1.0	
Mammary Neoplasms, Experimental	ITGB3	1.0	
Melanoma	ITGB3	1.0	
Mitral stenosis	ITGB3	1.0	
Abnormality of the mouth	ITGB3	1.0	
Neoplasm of the oral cavity	ITGB3	1.0	
Multiple Myeloma	ITGB3	1.0	
Myocardial Infarction	ITGB3	1.0	
Secondary hypertriglyceridemia	ITGB3	1.0	
Obesity	ITGB3	1.0	
Optic neuritis	ITGB3	1.0	
{Pemphigoid, susceptibility to} (2)	ITGB3	1.0	
Peptic ulcer	ITGB3	1.0	
Peripheral neuropathy, myopathy, hoarseness, and hearing loss	ITGB3	1.0	
Polycystic Ovary Syndrome	ITGB3	1.0	
Preeclampsia/eclampsia 1	ITGB3	1.0	
Pregnancy Complications, Hematologic	ITGB3	1.0	
Prostatic Neoplasms	ITGB3	1.0	
Puberty and gonadal disorders	ITGB3	1.0	
Purpura	ITGB3	1.0	
Reperfusion Injury	ITGB3	1.0	
Thrombosis of retinal vein	ITGB3	1.0	
Kaposi's sarcoma	ITGB3	1.0	
Schizophrenia	ITGB3	1.0	
Scleroderma	ITGB3	1.0	
Abnormality of the skin	ITGB3	1.0	
Stroke	ITGB3	1.0	
Subarachnoid hemorrhage	ITGB3	1.0	
Takayasu Arteritis	ITGB3	1.0	
Giant cell arteritis	ITGB3	1.0	
Glanzmann thrombasthenia	ITGB3	1.0	
