Gene	CUI	Source Databases	
AR	C0242787	Malignant neoplasm of male breast	DisGeNet	
CYP19A1	C0242787	Malignant neoplasm of male breast	DisGeNet	
ESR1	C0242787	Malignant neoplasm of male breast	DisGeNet	
AR	C0235653	Malignant neoplasm of female breast	DisGeNet	
CYP19A1	C0235653	Malignant neoplasm of female breast	DisGeNet	
ESR1	C0235653	Malignant neoplasm of female breast	DisGeNet	
AR	C0086132	Depressive Symptoms	DisGeNet	
CYP19A1	C0086132	Depressive Symptoms	DisGeNet	
CYP3A4	C0086132	Depressive Symptoms	DisGeNet	
ESR1	C0086132	Depressive Symptoms	DisGeNet	
AR	C0007104	Female Breast Carcinoma	DisGeNet	
CYP19A1	C0007104	Female Breast Carcinoma	DisGeNet	
ESR1	C0007104	Female Breast Carcinoma	DisGeNet	
AR	C0238033	Carcinoma of Male Breast	DisGeNet	
CYP19A1	C0238033	Carcinoma of Male Breast	DisGeNet	
ESR1	C0238033	Carcinoma of Male Breast	DisGeNet	
AR	C0016034	Breast Fibrocystic Disease	DisGeNet	
CYP19A1	C0016034	Breast Fibrocystic Disease	DisGeNet	
ESR1	C0016034	Breast Fibrocystic Disease	DisGeNet	
AR	C0014130	Disorder of endocrine system	DisGeNet	
CYP19A1	C0014130	Disorder of endocrine system	DisGeNet	
ESR1	C0014130	Disorder of endocrine system	DisGeNet	
AR	C1268717	Mammographic breast density	DisGeNet	
CYP19A1	C1268717	Mammographic breast density	DisGeNet	
ESR1	C1268717	Mammographic breast density	DisGeNet	
AR	C0021361	Female infertility	DisGeNet	
CYP19A1	C0021361	Female infertility	DisGeNet,HumPhenOnt	
ESR1	C0021361	Female infertility	DisGeNet	
AR	C0042138	Uterine neoplasm	DisGeNet	
CYP19A1	C0042138	Uterine neoplasm	DisGeNet	
ESR1	C0042138	Uterine neoplasm	DisGeNet	
AR	C0000809	Recurrent abortion	DisGeNet	
CYP19A1	C0000809	Recurrent abortion	DisGeNet	
ESR1	C0000809	Recurrent abortion	DisGeNet	
AR	C0156543	Pregnancy loss	DisGeNet	
CYP19A1	C0156543	Pregnancy loss	DisGeNet	
ESR1	C0156543	Pregnancy loss	DisGeNet	
CYP19A1	C0005694	Bladder neck obstruction	DisGeNet	
ESR1	C0005694	Bladder neck obstruction	DisGeNet	
AR	C0003504	Aortic regurgitation	DisGeNet	
CYP19A1	C0003504	Aortic regurgitation	DisGeNet	
ESR1	C0003504	Aortic regurgitation	DisGeNet	
AR	C0236663	Alcohol withdrawal syndrome	DisGeNet	
CYP19A1	C0236663	Alcohol withdrawal syndrome	DisGeNet	
AR	C0029458	Postmenopausal osteoporosis	DisGeNet	
CYP19A1	C0029458	Postmenopausal osteoporosis	DisGeNet	
ESR1	C0029458	Postmenopausal osteoporosis	DisGeNet	
AR	C0085215	Ovarian Failure, Premature	DisGeNet	
CYP19A1	C0085215	Ovarian Failure, Premature	DisGeNet	
CYP3A4	C0085215	Ovarian Failure, Premature	DisGeNet	
ESR1	C0085215	Ovarian Failure, Premature	DisGeNet	
AR	C0574769	Alopecia of scalp	DisGeNet	
CYP19A1	C0574769	Alopecia of scalp	DisGeNet	
CYP19A1	C0853662	Oestrogen deficiency	DisGeNet	
ESR1	C0853662	Oestrogen deficiency	DisGeNet	
AR	C1336708	Testicular Germ Cell Tumor	DisGeNet	
CYP19A1	C1336708	Testicular Germ Cell Tumor	DisGeNet	
