node1	node2	edge_score	
DB01168	CYP1B1	1.0	
DB01168	XDH	1.0	
XDH		1.0
CYP1B1		1.0
Asthma	CYP1B1	1.0	
Asthma	XDH	1.0	
Autism 15	CYP1B1	1.0	
Autism 15	XDH	1.0	
Breast-ovarian cancer, familial 1	CYP1B1	1.0	
Breast-ovarian cancer, familial 1	XDH	1.0	
Squamous cell carcinoma	CYP1B1	1.0	
Squamous cell carcinoma	XDH	1.0	
Cardiovascular Diseases	CYP1B1	1.0	
Cardiovascular Diseases	XDH	1.0	
Colorectal cancer 1	CYP1B1	1.0	
Colorectal cancer 1	XDH	1.0	
Deafness, autosomal recessive 44	CYP1B1	1.0	
Deafness, autosomal recessive 44	XDH	1.0	
Esophageal Neoplasms	CYP1B1	1.0	
Esophageal Neoplasms	XDH	1.0	
Hearing Loss, Partial	CYP1B1	1.0	
Hearing Loss, Partial	XDH	1.0	
Hypertension	CYP1B1	1.0	
Hypertension	XDH	1.0	
Chronic obstructive pulmonary disease	CYP1B1	1.0	
Chronic obstructive pulmonary disease	XDH	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	CYP1B1	1.0	
{Gastric cancer risk after H. pylori infection}, 137215 (3)	XDH	1.0	
Animal Mammary Neoplasms	CYP1B1	1.0	
Animal Mammary Neoplasms	XDH	1.0	
Meningioma	CYP1B1	1.0	
Meningioma	XDH	1.0	
Secondary hypertriglyceridemia	CYP1B1	1.0	
Secondary hypertriglyceridemia	XDH	1.0	
Stomach Neoplasms	CYP1B1	1.0	
Stomach Neoplasms	XDH	1.0	
Adenocarcinoma of lung	CYP1B1	1.0	
Adenocarcinoma of lung	XDH	1.0	
Malignant neoplasm of lung	CYP1B1	1.0	
Malignant neoplasm of lung	XDH	1.0	
Autosomal recessive inheritance	CYP1B1	1.0	
Autosomal recessive inheritance	XDH	1.0	
Ovarian epithelial cancer	CYP1B1	1.0	
Ovarian epithelial cancer	XDH	1.0	
Breast carcinoma	CYP1B1	1.0	
Breast carcinoma	XDH	1.0	
Lung cancer	CYP1B1	1.0	
Lung cancer	XDH	1.0	
Stomach cancer	CYP1B1	1.0	
Stomach cancer	XDH	1.0	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	CYP1B1	1.0	
BREAST-OVARIAN CANCER, FAMILIAL, SUSCEPTIBILITY TO, 4	XDH	1.0	
Hearing impairment	CYP1B1	1.0	
Hearing impairment	XDH	1.0	
Xenograft Model	CYP1B1	1.0	
Xenograft Model	XDH	1.0	
Colorectal cancer	CYP1B1	1.0	
Colorectal cancer	XDH	1.0	
Meningioma, benign, no ICD-O subtype	CYP1B1	1.0	
Meningioma, benign, no ICD-O subtype	XDH	1.0	
Precursor Cell Lymphoblastic Leukemia-Lymphoma	CYP1B1	1.0	
Precursor Cell Lymphoblastic Leukemia-Lymphoma	XDH	1.0	
Hepatocellular carcinoma	CYP1B1	1.0	
Hepatocellular carcinoma	XDH	1.0	
Slow acetylator due to N-acetyltransferase enzyme variant	CYP1B1	1.0	
Primary angle-closure glaucoma	CYP1B1	1.0	
Pleural Neoplasms	CYP1B1	1.0	
Anterior segment dysgenesis	CYP1B1	1.0	
Calcium oxalate urolithiasis	XDH	1.0	
Abnormality of purine metabolism	XDH	1.0	
Oculodentodigital dysplasia	CYP1B1	1.0	
Stage IV Ovarian Carcinoma	CYP1B1	1.0	
Buphthalmos	CYP1B1	1.0	
Genomic Instability	CYP1B1	1.0	
Abnormality of the anterior chamber	CYP1B1	1.0	
Abnormality of nucleobase metabolism	XDH	1.0	
Carcinogenicity	CYP1B1	1.0	
Corneal neovascularization	CYP1B1	1.0	
Chemical Carcinogenesis	CYP1B1	1.0	
Ocular Hypertension	CYP1B1	1.0	
Aniridia 1	CYP1B1	1.0	
Kidney Calculi	XDH	1.0	
Li-Fraumeni syndrome	CYP1B1	1.0	
Hepatocellular adenoma	CYP1B1	1.0	
Prostate cancer, familial	CYP1B1	1.0	
Pyelonephritis	XDH	1.0	
Malignant neoplasm of female breast	CYP1B1	1.0	
Meningeal Neoplasms	XDH	1.0	
Female Breast Carcinoma	CYP1B1	1.0	
Low Tension Glaucoma	CYP1B1	1.0	
Endometriosis of uterus	CYP1B1	1.0	
Diabetic Cardiomyopathies	XDH	1.0	
Intrahepatic cholestasis	CYP1B1	1.0	
Menopause present (finding)	CYP1B1	1.0	
Breast Fibrocystic Disease	CYP1B1	1.0	
Shprintzen syndrome	CYP1B1	1.0	
Aqueous Humor Disorders	CYP1B1	1.0	
Disorder of endocrine system	CYP1B1	1.0	
Occupational Diseases	XDH	1.0	
Hyperuricemia, pulmonary hypertension, renal failure, and alkalosis	XDH	1.0	
Mammographic breast density	CYP1B1	1.0	
Oral leukoplakia	CYP1B1	1.0	
Uterine neoplasm	CYP1B1	1.0	
Pregnancy loss	CYP1B1	1.0	
Infarction, Middle Cerebral Artery	XDH	1.0	
DiGeorge sequence	CYP1B1	1.0	
Contact Dermatitis	CYP1B1	1.0	
DNA Damage	CYP1B1	1.0	
Postmenopausal osteoporosis	CYP1B1	1.0	
Alcohol abuse	CYP1B1	1.0	
Hepatopulmonary Syndrome	XDH	1.0	
Intraocular pressure disorder	CYP1B1	1.0	
Testicular Germ Cell Tumor	CYP1B1	1.0	
Neoplasm of the larynx	CYP1B1	1.0	
Glaucoma, Open-Angle	CYP1B1	1.0	
Nephrolithiasis	XDH	1.0	
Precocious puberty	CYP1B1	1.0	
Depressive Symptoms	CYP1B1	1.0	
Dilatation of the renal pelvis	XDH	1.0	
Abnormality of the renal pelvis	XDH	1.0	
Pregnancy Complications	CYP1B1	1.0	
Intraepithelial Neoplasia	CYP1B1	1.0	
Malignant neoplasm of larynx	CYP1B1	1.0	
Pulmonary Embolism	XDH	1.0	
 {Aerodigestive tract cancer, squamous cell, alcohol-related, protection against} (3)	CYP1B1	1.0	
Sjogren's Syndrome	XDH	1.0	
Mammary Tumorigenesis	CYP1B1	1.0	
