Gene	CUI	Source Databases	
BCL2	C0020538	Hypertension	DisGeNet	
TUBB1	C0020538	Hypertension	DisGeNet	
BCL2	C0027051	Myocardial Infarction	DisGeNet	
TUBB1	C0027051	Myocardial Infarction	DisGeNet	
BCL2	C0038454	Stroke	DisGeNet	
TUBB1	C0038454	Stroke	DisGeNet	
BCL2	C0241657	Abnormality of blood and blood-forming tissues	HumPhenOnt	
TUBB1	C0241657	Abnormality of blood and blood-forming tissues	HumPhenOnt	
BCL2	C0948089	Acute Coronary Syndrome	DisGeNet	
TUBB1	C0948089	Acute Coronary Syndrome	DisGeNet	
BCL2	C2937358	Cerebral Hemorrhage	DisGeNet	
TUBB1	C2937358	Cerebral Hemorrhage	DisGeNet	
BCL2	C0020440	Hypercapnia	DisGeNet	
BCL2	C0270952	Oculopharyngeal muscular dystrophy	DisGeNet	
BCL2	C1276146	Cutaneous lymphoma	DisGeNet	
BCL2	C0079746	Plasmablastic lymphoma	DisGeNet	
BCL2	C0333997	Lymphoid hyperplasia	DisGeNet	
BCL2	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
BCL2	C0521367	Oropharynx (excludes nasopharynx)	DisGeNet	
BCL2	C0007868	Cervical dysplasia	DisGeNet	
BCL2	C0010403	Cryoglobulinemia	DisGeNet	
BCL2	C0022603	Seborrheic keratosis	DisGeNet	
BCL2	C0279651	Gallbladder adenocarcinoma	DisGeNet	
BCL2	C0016629	Fowlpox	DisGeNet	
BCL2	C0040715	Chromosomal translocation	DisGeNet	
BCL2	C0206696	Carcinoma, Signet Ring Cell	DisGeNet	
BCL2	C0206720	Squamous Cell Neoplasms	DisGeNet	
BCL2	C0744310	gastritis h pylori	DisGeNet	
BCL2	C0270549	Generalized anxiety disorder	DisGeNet	
BCL2	C1333782	Gastric Mucosa-Associated Lymphoid Tissue Lymphoma	DisGeNet	
BCL2	C0085702	Monocytosis	DisGeNet	
BCL2	C1279296	Chronic leukemia	DisGeNet	
TUBB1	C0019087	Hemorrhagic disorder due to intrinsic circulating anticoagulants	DisGeNet	
BCL2	C0020258	Normal pressure hydrocephalus	DisGeNet	
