rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
19	Congenital long QT syndrome	C1141890	3	32	6.120204418813557e-07	2.27817745803e-05	CYP3A4,KCNH2,SCN5A
31	Bradycardia	C0428977	3	53	4.823315427615604e-06	3.7170263789e-05	CHRM2,KCNH2,SCN5A
47	Romano-Ward syndrome	C0035828	2	25	1.9867326616518355e-05	5.63549160671e-05	KCNH2,SCN5A
48	Palpitations	C0030252	2	27	2.519069514539396e-05	5.75539568345e-05	KCNH2,SCN5A
59	Extrahepatic cholestasis	C0005398	2	30	3.4809327287943503e-05	7.07434052758e-05	SLC22A1,SLC22A2
60	Prolonged QT interval	C0151878	2	32	4.2398957057598885e-05	7.19424460432e-05	KCNH2,SCN5A
78	Pericardial effusion	C0031039	2	34	5.09998898096109e-05	9.35251798561e-05	ALB,SLC22A2
79	Chronic schizophrenia	C0221765	2	36	6.06708169194059e-05	9.47242206235e-05	CYP1A2,CYP3A4
93	Sudden death	C0011071	2	37	6.592576442909781e-05	0.000111510791367	KCNH2,SCN5A
101	Abnormal atrioventricular conduction	C4025244	2	44	0.00011120382363460912	0.000121103117506	KCNH2,SCN5A
108	cardiac event	C0741923	2	46	0.00012708004242689697	0.000129496402878	KCNH2,SCN5A
