node1	node2	edge_score	
DB11793	PARP1	1.0	
DB11793	PARP2	1.0	
DB11793	GUSB	1.0	
PARP1		1.0
 Adenocarcinoma, ovarian, somatic, 167000 (3)	PARP1	1.0	
Adenomas, multiple colorectal, 608456 (3)	PARP1	1.0	
Alopecia	PARP1	1.0	
Alzheimer Disease	PARP1	1.0	
Amyotrophic Lateral Sclerosis	PARP1	1.0	
Anemia	PARP1	1.0	
Angina, Unstable	PARP1	1.0	
Anthrax disease	PARP1	1.0	
Arthritis, Rheumatoid	PARP1	1.0	
Rheumatoid arthritis	PARP1	1.0	
Asthma	PARP1	1.0	
Ataxia-telangiectasia syndrome	PARP1	1.0	
Atherosclerosis	PARP1	1.0	
Autoimmune disease 1	PARP1	1.0	
Malignant tumor of urinary bladder	PARP1	1.0	
Bloom syndrome	PARP1	1.0	
Bone neoplasms	PARP1	1.0	
Brain neoplasm	PARP1	1.0	
Breast-ovarian cancer, familial 1	PARP1	1.0	
Burkitt lymphoma	PARP1	1.0	
Cancer of the lower GI tract	PARP1	1.0	
Colon cancer	PARP1	1.0	
Malignant neoplasm of endometrium	PARP1	1.0	
Thyroid cancer, nonmedullary, 4	PARP1	1.0	
Basal cell carcinoma	PARP1	1.0	
Noninfiltrating Intraductal Carcinoma	PARP1	1.0	
Merkel cell carcinoma	PARP1	1.0	
Non-small cell lung carcinoma	PARP1	1.0	
Renal cell carcinoma, nonpapillary	PARP1	1.0	
Squamous cell carcinoma	PARP1	1.0	
Urothelial Carcinoma	PARP1	1.0	
CNS disorder	PARP1	1.0	
Ischaemic cerebral infarction	PARP1	1.0	
Brain Ischemia	PARP1	1.0	
Transient ischemic attack	PARP1	1.0	
Malignant tumor of cervix	PARP1	1.0	
Chondrosarcoma	PARP1	1.0	
Congenital chromosomal disease	PARP1	1.0	
Colitis, Ulcerative	PARP1	1.0	
Neoplasm of the colon	PARP1	1.0	
Colorectal cancer 1	PARP1	1.0	
Colorectal Neoplasms	PARP1	1.0	
Verotoxigenic Escherichia coli gastrointestinal tract infection	PARP1	1.0	
Coronary heart disease 7	PARP1	1.0	
Dementia familial British	PARP1	1.0	
Plaque, Atherosclerotic	PARP1	1.0	
Seborheic dermatitis	PARP1	1.0	
Diabetes Mellitus, Type 1	PARP1	1.0	
Diabetes mellitus type 1	PARP1	1.0	
Diabetes mellitus type 2	PARP1	1.0	
Diabetic Nephropathies	PARP1	1.0	
Type 1 diabetic neuropathy	PARP1	1.0	
DNA Damage	PARP1	1.0	
Down Syndrome	PARP1	1.0	
Duchenne muscular dystrophy	PARP1	1.0	
