Gene	CUI	Source Databases	
FCGR2A	C0002382	Alveolar Bone Loss	DisGeNet	
FCGR3A	C0002382	Alveolar Bone Loss	DisGeNet	
FCGR2A	C0003864	Arthritis, Rheumatoid	DisGeNet	
FCGR3A	C0003864	Arthritis, Rheumatoid	DisGeNet	
FCGR2A	C0003872	Arthritis, Psoriatic	DisGeNet	
FCGR3A	C0003872	Arthritis, Psoriatic	DisGeNet	
FCGR2A	C0003873	Rheumatoid arthritis	DisGeNet	
FCGR3A	C0003873	Rheumatoid arthritis	DisGeNet	
FCGR2A	C0004096	Asthma	DisGeNet	
FCGR3A	C0004096	Asthma	DisGeNet	
FCGR2A	C0004153	Atherosclerosis	DisGeNet	
FCGR3A	C0004153	Atherosclerosis	DisGeNet	
FCGR2A	C0004364	Autoimmune disease 1	DisGeNet	
FCGR3A	C0004364	Autoimmune disease 1	DisGeNet	
FCGR2A	C0004943	Behcet Syndrome	DisGeNet	
FCGR3A	C0004943	Behcet Syndrome	DisGeNet	
FCGR2A	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
FCGR3A	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
FCGR2A	C0006840	Candidiasis, familial, 9	DisGeNet	
FCGR3A	C0006840	Candidiasis, familial, 9	DisGeNet	
FCGR2A	C0007222	Cardiovascular Diseases	DisGeNet	
FCGR3A	C0007222	Cardiovascular Diseases	DisGeNet	
FCGR2A	C0007570	Celiac Disease	DisGeNet	
FCGR3A	C0007570	Celiac Disease	DisGeNet	
FCGR2A	C0009324	Ulcerative colitis	DisGeNet	
FCGR3A	C0009324	Ulcerative colitis	DisGeNet	
FCGR2A	C0009402	Colorectal cancer 1	DisGeNet	
FCGR3A	C0009402	Colorectal cancer 1	DisGeNet	
FCGR2A	C0009404	Colorectal Neoplasms	DisGeNet	
FCGR3A	C0009404	Colorectal Neoplasms	DisGeNet	
FCGR2A	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR3A	C0009447	Common variable immunodeficiency 2	DisGeNet	
FCGR2A	C0009450	Verotoxigenic Escherichia coli gastrointestinal tract infection	DisGeNet	
FCGR3A	C0009450	Verotoxigenic Escherichia coli gastrointestinal tract infection	DisGeNet	
FCGR2A	C0010054	Coronary heart disease 7	DisGeNet	
FCGR3A	C0010054	Coronary heart disease 7	DisGeNet	
FCGR2A	C0010346	Crohn Disease	DisGeNet,PheGenI	
FCGR3A	C0010346	Crohn Disease	DisGeNet	
FCGR2A	C0010414	Infection by Cryptococcus neoformans	DisGeNet	
FCGR3A	C0010414	Infection by Cryptococcus neoformans	DisGeNet	
FCGR2A	C0010674	Cystic Fibrosis	DisGeNet	
FCGR3A	C0010674	Cystic Fibrosis	DisGeNet	
FCGR2A	C0011854	Diabetes mellitus type 1	DisGeNet	
FCGR3A	C0011854	Diabetes mellitus type 1	DisGeNet	
FCGR2A	C0017563	Gingival Diseases	DisGeNet	
FCGR3A	C0017563	Gingival Diseases	DisGeNet	
FCGR2A	C0017661	IgA nephropathy, susceptibility to, 3	DisGeNet	
FCGR3A	C0017661	IgA nephropathy, susceptibility to, 3	DisGeNet	
FCGR2A	C0018133	Graft-versus-host disease, susceptibility to	DisGeNet	
FCGR3A	C0018133	Graft-versus-host disease, susceptibility to	DisGeNet	
FCGR2A	C0018213	Graves Disease	DisGeNet	
FCGR3A	C0018213	Graves Disease	DisGeNet	
FCGR2A	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
FCGR3A	C0018378	Guillain-Barre syndrome, familial	DisGeNet	
FCGR2A	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
FCGR3A	C0019693	Symptomatic human immunodeficiency virus infection	DisGeNet	
FCGR2A	C0021368	Inflammation	DisGeNet	
FCGR3A	C0021368	Inflammation	DisGeNet	
FCGR2A	C0021390	Inflammatory Bowel Diseases	DisGeNet,PheGenI	
FCGR3A	C0021390	Inflammatory Bowel Diseases	DisGeNet	
FCGR2A	C0022658	Kidney Diseases	DisGeNet	
FCGR3A	C0022658	Kidney Diseases	DisGeNet	
FCGR2A	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
FCGR3A	C0023434	Chronic Lymphocytic Leukemia	DisGeNet	
FCGR2A	C0023467	Acute myeloid leukemia	DisGeNet	
FCGR3A	C0023467	Acute myeloid leukemia	DisGeNet	
FCGR2A	C0024131	Lupus Vulgaris	DisGeNet	
FCGR3A	C0024131	Lupus Vulgaris	DisGeNet	
FCGR2A	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR3A	C0024138	Discoid lupus erythematosus	DisGeNet	
FCGR2A	C0024141	Lupus Erythematosus, Systemic	ClinVar,DisGeNet,PheGenI	
FCGR3A	C0024141	Lupus Erythematosus, Systemic	DisGeNet	
FCGR2A	C0024143	Lupus Nephritis	DisGeNet	
FCGR3A	C0024143	Lupus Nephritis	DisGeNet	
FCGR2A	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
FCGR3A	C0024299	Lymphoma, Large B-Cell, Diffuse	DisGeNet	
FCGR2A	C0024301	Lymphoma, Follicular	DisGeNet	
FCGR3A	C0024301	Lymphoma, Follicular	DisGeNet	
FCGR2A	C0024305	Non-Hodgkin lymphoma	DisGeNet	
FCGR3A	C0024305	Non-Hodgkin lymphoma	DisGeNet	
FCGR2A	C0024530	Malaria	DisGeNet	
FCGR3A	C0024530	Malaria	DisGeNet	
FCGR2A	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
FCGR3A	C0024623	{Gastric cancer risk after H. pylori infection}, 137215 (3)	DisGeNet	
FCGR2A	C0024667	Animal Mammary Neoplasms	DisGeNet	
FCGR3A	C0024667	Animal Mammary Neoplasms	DisGeNet	
FCGR2A	C0025303	Meningococcal Infections	DisGeNet	
FCGR3A	C0025303	Meningococcal Infections	DisGeNet	
FCGR2A	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet,PheGenI	
FCGR3A	C0026691	Mucocutaneous Lymph Node Syndrome	DisGeNet	
FCGR2A	C0026764	Multiple Myeloma	DisGeNet	
FCGR3A	C0026764	Multiple Myeloma	DisGeNet	
FCGR2A	C0026769	Multiple Sclerosis	DisGeNet	
FCGR3A	C0026769	Multiple Sclerosis	DisGeNet	
FCGR2A	C0026896	Myasthenia Gravis	DisGeNet	
FCGR3A	C0026896	Myasthenia Gravis	DisGeNet	
FCGR2A	C0027697	Nephritis	DisGeNet	
FCGR3A	C0027697	Nephritis	DisGeNet	
FCGR2A	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR3A	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
FCGR2A	C0027947	Neutropenia	DisGeNet	
FCGR3A	C0027947	Neutropenia	DisGeNet	
FCGR2A	C0029882	Otitis media	DisGeNet	
FCGR3A	C0029882	Otitis media	HumPhenOnt	
FCGR2A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR3A	C0030805	{Pemphigoid, susceptibility to} (2)	DisGeNet	
FCGR2A	C0031094	Periodontal Pocket	DisGeNet	
FCGR3A	C0031094	Periodontal Pocket	DisGeNet	
FCGR2A	C0031099	Periodontitis	DisGeNet	
FCGR3A	C0031099	Periodontitis	DisGeNet	
FCGR2A	C0031106	Periodontitis, Juvenile	DisGeNet	
FCGR3A	C0031106	Periodontitis, Juvenile	DisGeNet	
FCGR2A	C0032285	Pneumonia	DisGeNet	
FCGR3A	C0032285	Pneumonia	DisGeNet	
FCGR2A	C0035243	Respiratory tract infection	DisGeNet	
FCGR3A	C0035243	Respiratory tract infection	DisGeNet,HumPhenOnt	
FCGR2A	C0036572	Seizures, Febrile	DisGeNet	
FCGR3A	C0036572	Seizures, Febrile	DisGeNet	
FCGR2A	C0039483	Giant cell arteritis	DisGeNet	
FCGR3A	C0039483	Giant cell arteritis	DisGeNet	
FCGR2A	C0040034	Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	DisGeNet	
FCGR3A	C0040034	Thrombocytopenia, platelet dysfunction, hemolysis, and imbalanced globin synthesis	DisGeNet	
FCGR2A	C0041327	Tuberculosis, Pulmonary	DisGeNet	
FCGR3A	C0041327	Tuberculosis, Pulmonary	DisGeNet	
FCGR2A	C0079731	B-cell lymphoma	DisGeNet	
FCGR3A	C0079731	B-cell lymphoma	DisGeNet	
FCGR2A	C0079744	Germinal Center B-Cell-Like Diffuse Large B-Cell Lymphoma	DisGeNet	
FCGR3A	C0079744	Germinal Center B-Cell-Like Diffuse Large B-Cell Lymphoma	DisGeNet	
FCGR2A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR3A	C0153633	Malignant neoplasm of brain and nervous system	DisGeNet	
FCGR2A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR3A	C0206114	Periodontal Attachment Loss	DisGeNet	
FCGR2A	C0243026	Sepsis	DisGeNet	
FCGR3A	C0243026	Sepsis	DisGeNet	
FCGR2A	C0266929	Chronic Periodontitis	DisGeNet	
FCGR3A	C0266929	Chronic Periodontitis	DisGeNet	
FCGR2A	C0376358	Malignant tumor of prostate	DisGeNet	
FCGR3A	C0376358	Malignant tumor of prostate	DisGeNet	
FCGR2A	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR3A	C0398650	Idiopathic thrombocytopenic purpura	DisGeNet	
FCGR2A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR3A	C0403529	Anti-Glomerular Basement Membrane Disease	DisGeNet	
FCGR2A	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR3A	C0409974	{Systemic lupus erythematosus, susceptibility to, 8} (2)	DisGeNet	
FCGR2A	C0497299	Meningitis	DisGeNet	
FCGR3A	C0497299	Meningitis	DisGeNet	
