Gene	CUI	Source Databases	
CYP24A1	C3536983	Hypophosphatemic rickets	DisGeNet	
CYP27B1	C3536983	Hypophosphatemic rickets	DisGeNet	
VDR	C3536983	Hypophosphatemic rickets	DisGeNet	
CYP24A1	C0029442	Osteomalacia	DisGeNet	
CYP27B1	C0029442	Osteomalacia	DisGeNet	
VDR	C0029442	Osteomalacia	DisGeNet,HumPhenOnt	
CYP24A1	C0042870	Vitamin D Deficiency	DisGeNet	
CYP27B1	C0042870	Vitamin D Deficiency	DisGeNet	
VDR	C0042870	Vitamin D Deficiency	DisGeNet	
CYP24A1	C0020438	Hypercalciuria	DisGeNet,HumPhenOnt	
CYP27B1	C0020438	Hypercalciuria	DisGeNet	
VDR	C0020438	Hypercalciuria	DisGeNet	
CYP24A1	C0004268	Abnormal concentration of calcium in blood	HumPhenOnt	
CYP27B1	C0004268	Abnormal concentration of calcium in blood	HumPhenOnt	
VDR	C0004268	Abnormal concentration of calcium in blood	HumPhenOnt	
CYP24A1	C0006663	Calcinosis	DisGeNet	
CYP27B1	C0006663	Calcinosis	DisGeNet	
VDR	C0006663	Calcinosis	DisGeNet	
CYP24A1	C4025337	Abnormality of calcium homeostasis	HumPhenOnt	
CYP27B1	C4025337	Abnormality of calcium homeostasis	HumPhenOnt	
VDR	C4025337	Abnormality of calcium homeostasis	HumPhenOnt	
CYP24A1	C0020437	Hypercalcemia, infantile, 2	DisGeNet,HumPhenOnt	
CYP27B1	C0020437	Hypercalcemia, infantile, 2	DisGeNet	
VDR	C0020437	Hypercalcemia, infantile, 2	DisGeNet	
CYP24A1	C4023648	Abnormality of divalent inorganic cation homeostasis	HumPhenOnt	
CYP27B1	C4023648	Abnormality of divalent inorganic cation homeostasis	HumPhenOnt	
VDR	C4023648	Abnormality of divalent inorganic cation homeostasis	HumPhenOnt	
CYP24A1	C0392525	Nephrolithiasis	DisGeNet,HumPhenOnt	
CYP27B1	C0392525	Nephrolithiasis	DisGeNet	
