Gene	CUI	Source Databases	
AR	C0279565	Invasive Lobular Breast Carcinoma	DisGeNet	
ESR1	C0279565	Invasive Lobular Breast Carcinoma	DisGeNet	
AR	C0086132	Depressive Symptoms	DisGeNet	
CYP3A4	C0086132	Depressive Symptoms	DisGeNet	
ESR1	C0086132	Depressive Symptoms	DisGeNet	
AR	C1291314	21-hydroxylase deficiency	DisGeNet	
CYP3A4	C1291314	21-hydroxylase deficiency	DisGeNet	
AR	C4072886	Abnormal circulating gonadotropin level	HumPhenOnt	
ESR1	C4072886	Abnormal circulating gonadotropin level	HumPhenOnt	
AR	C0242787	Malignant neoplasm of male breast	DisGeNet	
ESR1	C0242787	Malignant neoplasm of male breast	DisGeNet	
CYP3A4	C0029445	Bone necrosis	DisGeNet	
ESR1	C0029445	Bone necrosis	DisGeNet	
AR	C0410702	Adolescent idiopathic scoliosis	DisGeNet	
ESR1	C0410702	Adolescent idiopathic scoliosis	DisGeNet	
AR	C4024640	Aplasia/hypoplasia of the uterus	HumPhenOnt	
ESR1	C4024640	Aplasia/hypoplasia of the uterus	HumPhenOnt	
AR	C0010701	Phyllodes tumor, benign	DisGeNet	
ESR1	C0010701	Phyllodes tumor, benign	DisGeNet	
AR	C0235653	Malignant neoplasm of female breast	DisGeNet	
ESR1	C0235653	Malignant neoplasm of female breast	DisGeNet	
AR	C1851710	Lehman syndrome	DisGeNet	
ESR1	C1851710	Lehman syndrome	DisGeNet	
AR	C0007104	Female Breast Carcinoma	DisGeNet	
ESR1	C0007104	Female Breast Carcinoma	DisGeNet	
AR	C0014173	Endometrial Hyperplasia	DisGeNet	
ESR1	C0014173	Endometrial Hyperplasia	DisGeNet	
AR	C0206727	Nerve Sheath Tumors	DisGeNet	
ESR1	C0206727	Nerve Sheath Tumors	DisGeNet	
AR	C0238033	Carcinoma of Male Breast	DisGeNet	
ESR1	C0238033	Carcinoma of Male Breast	DisGeNet	
AR	C1691215	Penile hypospadias	DisGeNet	
ESR1	C1691215	Penile hypospadias	DisGeNet	
AR	C0005426	Biliary tract neoplasm	DisGeNet	
ESR1	C0005426	Biliary tract neoplasm	DisGeNet	
AR	C0079218	Desmoid tumor	DisGeNet	
