rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
6	Liver regeneration disorder	C1318485	4	87	6.054910295372196e-08	7.4812967581e-06	NR1I2,PPARA,PPARD,PPARG
14	Hepatopulmonary Syndrome	C0600452	3	99	5.8789007663095916e-06	1.74563591022e-05	NR1I2,PPARA,PPARG
15	Steatohepatitis	C2711227	4	222	6.285996748123246e-06	1.87032418953e-05	NR1I2,PPARA,PPARD,PPARG
16	Dyslipidemias	C0242339	4	228	7.155438263684033e-06	1.99501246883e-05	NR1I2,PPARA,PPARD,PPARG
21	Vascular neoplasm	C0282607	3	109	8.616434897246172e-06	2.61845386534e-05	NR1I2,PPARA,PPARG
22	Cholestasis of pregnancy	C0268318	2	39	1.3903254881264537e-05	2.74314214464e-05	NR1I2,PPARG
29	Acne Vulgaris	C0001144	2	41	1.619094802696175e-05	3.61596009975e-05	NR1I2,PPARG
30	Obesity, severe, 601665 (3)	C0028756	3	131	1.7818432057503664e-05	3.74064837905e-05	PPARA,PPARD,PPARG
31	Hypertriglyceridemia result	C1522137	2	44	2.00668883996169e-05	3.86533665835e-05	PPARA,PPARG
39	Pediatric Obesity	C2362324	2	46	2.2963068133652342e-05	4.86284289277e-05	PPARA,PPARG
40	Insulin resistance syndrome	C3714619	2	48	2.612170898430577e-05	4.98753117207e-05	PPARA,PPARG
41	Coronary Restenosis	C0948480	2	49	2.780277337544046e-05	5.11221945137e-05	PPARA,PPARG
45	Non-alcoholic Fatty Liver Disease	C0400966	4	317	3.4952463015325286e-05	5.61097256858e-05	NR1I2,PPARA,PPARD,PPARG
46	Diabetic Cardiomyopathies	C0853897	2	56	4.1594807453915195e-05	5.73566084788e-05	NR1I2,PPARA
47	Biliary tract neoplasm	C0005426	2	57	4.387012163031834e-05	5.86034912718e-05	PPARD,PPARG
54	Disorders of lipoid metabolism	C0154251	2	65	6.50680941441939e-05	6.73316708229e-05	NR1I2,PPARA
