rank	phenotype	cui	assoc in neigh	assoc in intom	probability	Benjamini-Hochberg	genes	
1	 Adenocarcinoma, ovarian, somatic, 167000 (3)	C0001418	1	1700	0.0	3.42465753425e-06	ALB
2	Adenomas, multiple colorectal, 608456 (3)	C0001430	1	975	0.0	6.84931506849e-06	ALB
3	Albuminuria	C0001925	1	163	0.0	1.02739726027e-05	ALB
4	Alzheimer Disease	C0002395	1	1699	0.0	1.3698630137e-05	ALB
5	Anaplasia	C0002793	1	231	0.0	1.71232876712e-05	ALB
6	Anemia	C0002871	1	627	0.0	2.05479452055e-05	ALB
7	Angiokeratoma	C0002985	1	32	0.0	2.39726027397e-05	ALB
9	Anorexia	C0003123	1	134	0.0	3.08219178082e-05	ALB
11	Arteriosclerosis	C0003850	1	1059	0.0	3.76712328767e-05	ALB
12	Arthritis, Rheumatoid	C0003864	1	1030	0.0	4.1095890411e-05	ALB
13	Rheumatoid arthritis	C0003873	1	1856	0.0	4.45205479452e-05	ALB
14	Atherosclerosis	C0004153	1	1271	0.0	4.79452054795e-05	ALB
15	Autoimmune disease 1	C0004364	1	890	0.0	5.13698630137e-05	ALB
16	Bleeding disorder, platelet-type, 21	C0005779	1	177	0.0	5.47945205479e-05	ALB
17	Abnormal systemic blood pressure	C0005826	1	300	0.0	5.82191780822e-05	ALB
18	Brain Diseases	C0006111	1	194	0.0	6.16438356164e-05	ALB
19	Brain neoplasm	C0006118	1	667	0.0	6.50684931507e-05	ALB
20	Breast-ovarian cancer, familial 1	C0006142	1	4543	0.0	6.84931506849e-05	ALB
21	Cachexia	C0006625	1	171	0.0	7.19178082192e-05	ALB
22	Colon cancer	C0007102	1	1727	0.0	7.53424657534e-05	ALB
23	Bronchogenic Carcinoma	C0007121	1	41	0.0	7.87671232877e-05	ALB
24	Renal cell carcinoma, nonpapillary	C0007134	1	1418	0.0	8.21917808219e-05	ALB
25	Cardiovascular Diseases	C0007222	1	1029	0.0	8.56164383562e-05	ALB
26	Brain Ischemia	C0007786	1	415	0.0	8.90410958904e-05	ALB
27	Chest pain	C0008031	1	70	0.0	9.24657534247e-05	ALB
28	Primary biliary cirrhosis	C0008312	1	263	0.0	9.58904109589e-05	ALB
29	Congenital chromosomal disease	C0008626	1	537	0.0	9.93150684932e-05	ALB
30	Ulcerative colitis	C0009324	1	837	0.0	0.000102739726027	ALB
31	Colorectal cancer 1	C0009402	1	2543	0.0	0.000106164383562	ALB
32	Verotoxigenic Escherichia coli gastrointestinal tract infection	C0009450	1	1111	0.0	0.000109589041096	ALB
33	Constitutional symptom	C0009812	1	572	0.0	0.00011301369863	ALB
34	Coronary artery aneurysm	C0010051	1	43	0.0	0.000116438356164	ALB
35	Coronary heart disease 7	C0010054	1	754	0.0	0.000119863013699	ALB
36	Congenital hypothyroidism	C0010308	1	60	0.0	0.000123287671233	ALB
37	Crohn Disease	C0010346	1	979	0.0	0.000126712328767	ALB
39	Dementia familial British	C0011265	1	302	0.0	0.000133561643836	ALB
40	Dementia, Vascular	C0011269	1	83	0.0	0.00013698630137	ALB
41	Plaque, Atherosclerotic	C0011389	1	226	0.0	0.000140410958904	ALB
42	Depressive Disorder	C0011581	1	543	0.0	0.000143835616438	ALB
43	Dermatitis, Atopic	C0011615	1	567	0.0	0.000147260273973	ALB
44	Diabetes Mellitus, Type 1	C0011849	1	2081	0.0	0.000150684931507	ALB
