node1	node2	edge_score	
DB00332	ALB	1.0	
DB00332	CHRM3	1.0	
DB00332	CHRM2	1.0	
DB00332	CHRM1	1.0	
DB00332	SLC22A4	1.0	
DB00332	SLC22A5	1.0	
ALB		1.0
SLC22A5		1.0
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	OR8D2	0.911120279231
SLC22A4		1.0
complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	KRT9	0.911120279231
ALB	complex:lAo9+jzjVOaRJSWZQvoh0G1mUDc	0.954526206676
CHRM2		1.0
pathologic fistula	SLC22A4	1.0	
pathologic fistula	SLC22A5	1.0	
Growth Disorders	SLC22A4	1.0	
Growth Disorders	SLC22A5	1.0	
Gastrointestinal stromal tumor	ALB	1.0	
Gastrointestinal stromal tumor	SLC22A4	1.0	
Gastrointestinal stromal tumor	SLC22A5	1.0	
Type 1 diabetic neuropathy	ALB	1.0	
Type 1 diabetic neuropathy	CHRM2	1.0	
Chronic ulcerative colitis	SLC22A4	1.0	
Chronic ulcerative colitis	SLC22A5	1.0	
Fibrinogen Adverse Event	SLC22A4	1.0	
Fibrinogen Adverse Event	SLC22A5	1.0	
Myocarditis	SLC22A4	1.0	
Myocarditis	SLC22A5	1.0	
Diabetes mellitus type 1	ALB	1.0	
Diabetes mellitus type 1	CHRM2	1.0	
Diabetes mellitus type 1	SLC22A4	1.0	
Diabetes mellitus type 1	SLC22A5	1.0	
Cardiomyopathy, Dilated	CHRM2	1.0	
Cardiomyopathy, Dilated	KRT9	1.0	
Cardiomyopathy, Dilated	SLC22A5	1.0	
Abnormality of lipid metabolism	ALB	1.0	
Abnormality of lipid metabolism	SLC22A5	1.0	
Arthritis, Psoriatic	SLC22A4	1.0	
Arthritis, Psoriatic	SLC22A5	1.0	
Leg Ulcer	SLC22A5	1.0	
Bronchiolitis, Viral	SLC22A4	1.0	
Bronchiolitis, Viral	SLC22A5	1.0	
Recurrent major depressive episodes	CHRM2	1.0	
Malignant neoplasm of adrenal cortex	ALB	1.0	
Esophageal varix	ALB	1.0	
Urolithiasis	ALB	1.0	
Echinococcosis	ALB	1.0	
Epidermolysis bullosa simplex, Cockayne-Touraine type	KRT9	1.0	
Palmar hyperkeratosis	KRT9	1.0	
Proliferative retinopathy	ALB	1.0	
Verrucae	KRT9	1.0	
Acute encephalopathy	SLC22A5	1.0	
Isolated somatotropin deficiency	ALB	1.0	
Substance Use Disorders	ALB	1.0	
Neck muscle weakness	SLC22A5	1.0	
Dentatorubral pallidoluysian atrophy	ALB	1.0	
Angiokeratoma	ALB	1.0	
Isolated growth hormone deficiency type 1B	ALB	1.0	
Congenital long QT syndrome	SLC22A5	1.0	
Plantar hyperkeratosis	KRT9	1.0	
Paratuberculosis	SLC22A4	1.0	
Pericardial effusion	ALB	1.0	
Enterovirus Infections	SLC22A4	1.0	
Mumps	ALB	1.0	
Rhinitis, Allergic, Perennial	ALB	1.0	
Endemic Cretinism	ALB	1.0	
Encephalopathy, acute, infection-induced, 4, susceptibility to	ALB	1.0	
Encephalopathy, acute, infection-induced, 4, susceptibility to	SLC22A5	1.0	
Hemangioblastoma	ALB	1.0	
Malignant ascites	SLC22A5	1.0	
Ulcerative colitis	ALB	1.0	
Ulcerative colitis	SLC22A4	1.0	
Ulcerative colitis	SLC22A5	1.0	
Mesangiocapillary glomerulonephritis, type II	ALB	1.0	
Lipoidosis	SLC22A5	1.0	
Nephrosclerosis	ALB	1.0	
Peripheral motor neuropathy	ALB	1.0	
End Stage Liver Disease	ALB	1.0	
Abnormality of fatty-acid metabolism	SLC22A5	1.0	
Hyperammonemia	SLC22A5	1.0	
Abnormal albumin level	ALB	1.0	
Bronchogenic Carcinoma	ALB	1.0	
Confusion	SLC22A5	1.0	
Respiratory Syncytial Virus Infections	SLC22A4	1.0	
Respiratory Syncytial Virus Infections	SLC22A5	1.0	
Coronary artery aneurysm	ALB	1.0	
Hyperlipoproteinemia	ALB	1.0	
Hyperlipoproteinemia Type IIa	ALB	1.0	
Tubulointerstitial nephritis	ALB	1.0	
Excessive daytime sleepiness	SLC22A5	1.0	
Single tumor	ALB	1.0	
Nephrotic Syndrome, Minimal Change	ALB	1.0	
Abnormality of cell physiology	KRT9	1.0	
Abnormality of cell physiology	SLC22A5	1.0	
Skin Diseases, Genetic	KRT9	1.0	
cardiac event	SLC22A5	1.0	
Abnormality of the endocardium	SLC22A5	1.0	
Sickle Cell Trait	SLC22A5	1.0	
Varicella zoster	ALB	1.0	
Drusen	ALB	1.0	
Increased antibody level in blood	KRT9	1.0	
Insulin resistance syndrome	ALB	1.0	
Crohn Disease	ALB	1.0	
Crohn Disease	SLC22A4	1.0	
Crohn Disease	SLC22A5	1.0	
Hemoglobinopathy	SLC22A5	1.0	
Bloom syndrome	SLC22A5	1.0	
Nephrosis	ALB	1.0	
Guillain-Barre syndrome, familial	ALB	1.0	
Primary hyperparathyroidism	ALB	1.0	
Bradycardia	CHRM2	1.0	
Drug Resistant Epilepsy	ALB	1.0	
Respiratory Tract Diseases	ALB	1.0	
Sicca Syndrome	ALB	1.0	
Hypoalbuminemia	ALB	1.0	
Neurologic, endocrine, and pancreatic disease, multisystem, infantile-onset	ALB	1.0	
Abnormality of the plantar skin of foot	KRT9	1.0	
Abnormality of the musculature of the neck	SLC22A5	1.0	
Graves Disease	SLC22A4	1.0	
Graves Disease	SLC22A5	1.0	
Congenital hypothyroidism	ALB	1.0	
Adverse drug events and drug allergies	ALB	1.0	
Familial dilated cardiomyopathy	CHRM2	1.0	
Syncope	SLC22A5	1.0	
Heart Diseases	ALB	1.0	
Heart Diseases	CHRM2	1.0	
Hemolytic uremic syndrome	ALB	1.0	
Drug Dependence	CHRM2	1.0	
Incoordination	SLC22A5	1.0	
Behcet Syndrome	SLC22A4	1.0	
Behcet Syndrome	SLC22A5	1.0	
Occupational Diseases	ALB	1.0	
Microalbuminuria	ALB	1.0	
Chest pain	ALB	1.0	
 {HIV-1 viremia, susceptibility to}, 609423 (3)	ALB	1.0	
Acute Lung Injury	ALB	1.0	
Hepatic steatosis	ALB	1.0	
Hepatic steatosis	SLC22A5	1.0	
Abnormality of nitrogen compound homeostasis	SLC22A5	1.0	
Azotemia	SLC22A5	1.0	
Complications of Diabetes Mellitus	ALB	1.0	
Ehlers-Danlos syndrome, type vii, autosomal recessive	SLC22A5	1.0	
Pulmonary edema	ALB	1.0	
Myopathy, scapulohumeroperoneal	ALB	1.0	
Myopathy, scapulohumeroperoneal	SLC22A5	1.0	
Stevens-Johnson Syndrome	ALB	1.0	
Lymphohistiocytosis, Hemophagocytic	ALB	1.0	
Substance addiction and disorders	CHRM2	1.0	
IMMUNE SUPPRESSION	ALB	1.0	
Dementia, Vascular	ALB	1.0	
Membranous nephropathy, susceptibility to	ALB	1.0	
Eczema	ALB	1.0	
Eczema	KRT9	1.0	
DiGeorge sequence	ALB	1.0	
Liver regeneration disorder	ALB	1.0	
Diabetic Angiopathies	ALB	1.0	
Plasmacytoma	ALB	1.0	
Polyneuropathy, hearing loss, ataxia, retinitis pigmentosa, and cataract	ALB	1.0	
Storage in hepatocytes	SLC22A5	1.0	
Thyroid associated opthalmopathies	SLC22A5	1.0	
Lipid accumulation in hepatocytes	SLC22A5	1.0	
Abnormality of mitochondrial metabolism	SLC22A5	1.0	
Coma	SLC22A5	1.0	
Hyperlipidemia, familial combined	ALB	1.0	
Kartagener syndrome	SLC22A5	1.0	
Alcohol abuse	CHRM2	1.0	
Generalized tonic-clonic seizures	SLC22A5	1.0	
Abnormality of the mitochondrion	SLC22A5	1.0	
Interstitial fibrosis	ALB	1.0	
Hemochromatosis	ALB	1.0	
Congenital chromosomal disease	ALB	1.0	
Congenital chromosomal disease	SLC22A5	1.0	
Depressive Disorder	ALB	1.0	
Depressive Disorder	CHRM2	1.0	
Hyperhidrosis	KRT9	1.0	
Methamphetamine abuse	ALB	1.0	
Hereditary factor VIII deficiency disease	ALB	1.0	
Lethargy	SLC22A5	1.0	
