Gene	CUI	Source Databases	
ALB	C0002395	Alzheimer Disease	DisGeNet	
TF	C0002395	Alzheimer Disease	DisGeNet	
ALB	C0002871	Anemia	DisGeNet	
TF	C0002871	Anemia	DisGeNet,HumPhenOnt,PheGenI	
ALB	C0003864	Arthritis, Rheumatoid	DisGeNet	
TF	C0003864	Arthritis, Rheumatoid	HumPhenOnt	
ALB	C0003873	Rheumatoid arthritis	DisGeNet	
TF	C0003873	Rheumatoid arthritis	DisGeNet	
ALB	C0006118	Brain neoplasm	DisGeNet	
TF	C0006118	Brain neoplasm	DisGeNet	
ALB	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
TF	C0006142	Breast-ovarian cancer, familial 1	DisGeNet	
ALB	C0007222	Cardiovascular Diseases	DisGeNet	
TF	C0007222	Cardiovascular Diseases	DisGeNet	
ALB	C0007786	Brain Ischemia	DisGeNet	
TF	C0007786	Brain Ischemia	DisGeNet	
ALB	C0011389	Plaque, Atherosclerotic	DisGeNet	
TF	C0011389	Plaque, Atherosclerotic	DisGeNet	
ALB	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
TF	C0011849	Diabetes Mellitus, Type 1	DisGeNet	
ALB	C0011860	Diabetes mellitus type 2	DisGeNet	
TF	C0011860	Diabetes mellitus type 2	DisGeNet	
ALB	C0011881	Diabetic Nephropathies	DisGeNet	
TF	C0011881	Diabetic Nephropathies	DisGeNet	
ALB	C0013502	Echinococcosis	DisGeNet	
TF	C0013502	Echinococcosis	DisGeNet	
ALB	C0015695	Hepatic steatosis	DisGeNet	
TF	C0015695	Hepatic steatosis	DisGeNet	
ALB	C0018802	Congestive heart failure	DisGeNet	
TF	C0018802	Congestive heart failure	HumPhenOnt	
ALB	C0018995	Hemochromatosis	DisGeNet	
TF	C0018995	Hemochromatosis	DisGeNet,PheGenI	
ALB	C0019159	Hepatitis	DisGeNet	
TF	C0019159	Hepatitis	DisGeNet	
ALB	C0022116	Ischemia	DisGeNet	
TF	C0022116	Ischemia	DisGeNet	
ALB	C0023418	Leukemia, Lymphocytic, Chronic, B-Cell	DisGeNet	
TF	C0023418	Leukemia, Lymphocytic, Chronic, B-Cell	DisGeNet	
ALB	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
TF	C0023890	Liver Cirrhosis, Biliary	DisGeNet	
ALB	C0023903	Neoplasm of the liver	DisGeNet	
TF	C0023903	Neoplasm of the liver	DisGeNet	
ALB	C0027627	Secondary hypertriglyceridemia	DisGeNet	
TF	C0027627	Secondary hypertriglyceridemia	DisGeNet	
ALB	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
TF	C0027726	Nephrotic syndrome, type 5, with or without ocular abnormalities	DisGeNet	
ALB	C0028754	Obesity	DisGeNet	
TF	C0028754	Obesity	DisGeNet	
ALB	C0030305	Pancreatitis	DisGeNet	
TF	C0030305	Pancreatitis	DisGeNet	
ALB	C0038454	Stroke	DisGeNet	
TF	C0038454	Stroke	DisGeNet	
ALB	C0040128	Thyroid Diseases	DisGeNet	
TF	C0040128	Thyroid Diseases	HumPhenOnt	
ALB	C0152013	Adenocarcinoma of lung	DisGeNet	
TF	C0152013	Adenocarcinoma of lung	DisGeNet	
ALB	C0242383	Age-related macular degeneration 2	DisGeNet	
TF	C0242383	Age-related macular degeneration 2	DisGeNet	
ALB	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
TF	C0243050	Abnormality of cardiovascular system electrophysiology	HumPhenOnt	
ALB	C0333463	Senile plaques	DisGeNet	
TF	C0333463	Senile plaques	DisGeNet	
ALB	C0441748	Autosomal recessive inheritance	HumPhenOnt	
TF	C0441748	Autosomal recessive inheritance	HumPhenOnt	
ALB	C0678222	Breast carcinoma	DisGeNet	
TF	C0678222	Breast carcinoma	DisGeNet	
ALB	C0860207	Drug-Induced Liver Injury	DisGeNet	
TF	C0860207	Drug-Induced Liver Injury	DisGeNet	
ALB	C2239176	Hepatocellular carcinoma	DisGeNet	
TF	C2239176	Hepatocellular carcinoma	DisGeNet	
ALB	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
TF	C4021768	Abnormality of metabolism/homeostasis	HumPhenOnt	
ALB	C4021790	Abnormality of the skeletal system	HumPhenOnt	
TF	C4021790	Abnormality of the skeletal system	HumPhenOnt	
ALB	C4023165	Abnormality of skeletal morphology	HumPhenOnt	
TF	C4023165	Abnormality of skeletal morphology	HumPhenOnt	
ALB	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
TF	C4023587	Abnormality of cardiovascular system physiology	HumPhenOnt	
ALB	C4023679	Abnormality of circulating protein level	HumPhenOnt	
TF	C4023679	Abnormality of circulating protein level	HumPhenOnt	
TF	C0001349	Acute-Phase Reaction	DisGeNet	
ALB	C0346402	Malignant neoplasm of adrenal cortex	DisGeNet	
ALB	C0014867	Esophageal varix	DisGeNet	
ALB	C0451641	Urolithiasis	DisGeNet	
TF	C0002797	Bovine Anaplasmosis	DisGeNet	
TF	C0015814	Femur Head Necrosis	DisGeNet	
ALB	C0339467	Proliferative retinopathy	DisGeNet	
ALB	C3714796	Isolated somatotropin deficiency	DisGeNet	
ALB	C0038586	Substance Use Disorders	DisGeNet	
ALB	C0751781	Dentatorubral pallidoluysian atrophy	DisGeNet	
ALB	C0002985	Angiokeratoma	DisGeNet	
